"Time","Left.Cerebral.White.Matter"
-16.5,219940.63815207
-16.49,219941.006557651
-16.48,219941.374963232
-16.47,219941.743368814
-16.46,219942.111774395
-16.45,219942.480179977
-16.44,219942.848585558
-16.43,219943.21699114
-16.42,219943.585396721
-16.41,219943.953569659
-16.4,219944.31933397
-16.39,219944.685098282
-16.38,219945.050862593
-16.37,219945.416626904
-16.36,219945.782391216
-16.35,219946.148155527
-16.34,219946.513919839
-16.33,219946.87968415
-16.32,219947.245448462
-16.31,219947.609887553
-16.3,219947.973013486
-16.29,219948.336139419
-16.28,219948.699265352
-16.27,219949.062391285
-16.26,219949.425517218
-16.25,219949.788643151
-16.24,219950.151769084
-16.23,219950.514895017
-16.22,219950.87802095
-16.21,219951.238731675
-16.2,219951.599222332
-16.19,219951.95971299
-16.18,219952.320203648
-16.17,219952.680694305
-16.16,219953.041184963
-16.15,219953.40167562
-16.14,219953.762166278
-16.13,219954.122656935
-16.12,219954.48227721
-16.11,219954.840135905
-16.1,219955.197994599
-16.09,219955.555853294
-16.08,219955.913711989
-16.07,219956.271570683
-16.06,219956.629429378
-16.05,219956.987288073
-16.04,219957.345146767
-16.03,219957.703005462
-16.02,219958.058906222
-16.01,219958.414136474
-16,219958.769366726
-15.99,219959.124596978
-15.98,219959.479827229
-15.97,219959.835057481
-15.96,219960.190287733
-15.95,219960.545517985
-15.94,219960.900748237
-15.93,219961.255560874
-15.92,219961.608166408
-15.91,219961.960771943
-15.9,219962.313377478
-15.89,219962.665983012
-15.88,219963.018588547
-15.87,219963.371194081
-15.86,219963.723799616
-15.85,219964.076405151
-15.84,219964.429010685
-15.83,219964.780113685
-15.82,219965.130098432
-15.81,219965.480083178
-15.8,219965.830067925
-15.79,219966.180052671
-15.78,219966.530037418
-15.77,219966.880022165
-15.76,219967.230006911
-15.75,219967.579991658
-15.74,219967.929976404
-15.73,219968.27737715
-15.72,219968.624745239
-15.71,219968.972113329
-15.7,219969.319481418
-15.69,219969.666849507
-15.68,219970.014217597
-15.67,219970.361585686
-15.66,219970.708953775
-15.65,219971.056321864
-15.64,219971.402640515
-15.63,219971.747396277
-15.62,219972.09215204
-15.61,219972.436907802
-15.6,219972.781663564
-15.59,219973.126419326
-15.58,219973.471175088
-15.57,219973.81593085
-15.56,219974.160686613
-15.55,219974.505442375
-15.54,219974.848070352
-15.53,219975.190218315
-15.52,219975.532366277
-15.51,219975.87451424
-15.5,219976.216662203
-15.49,219976.558810165
-15.48,219976.900958128
-15.47,219977.243106091
-15.46,219977.585254053
-15.45,219977.926802952
-15.44,219978.266347838
-15.43,219978.605892724
-15.42,219978.94543761
-15.41,219979.284982496
-15.4,219979.624527382
-15.39,219979.964072269
-15.38,219980.303617155
-15.37,219980.643162041
-15.36,219980.982706927
-15.35,219981.320577708
-15.34,219981.657524433
-15.33,219981.994471159
-15.32,219982.331417884
-15.31,219982.66836461
-15.3,219983.005311336
-15.29,219983.342258061
-15.28,219983.679204787
-15.27,219984.016151512
-15.26,219984.35294642
-15.25,219984.687300092
-15.24,219985.021653764
-15.23,219985.356007437
-15.22,219985.690361109
-15.21,219986.024714781
-15.2,219986.359068454
-15.19,219986.693422126
-15.18,219987.027775799
-15.17,219987.362129471
-15.16,219987.695259772
-15.15,219988.027025687
-15.14,219988.358791602
-15.13,219988.690557518
-15.12,219989.022323433
-15.11,219989.354089348
-15.1,219989.685855264
-15.09,219990.017621179
-15.08,219990.349387094
-15.07,219990.68115301
-15.06,219991.010628553
-15.05,219991.339812194
-15.04,219991.668995836
-15.03,219991.998179477
-15.02,219992.327363118
-15.01,219992.65654676
-15,219992.985730401
-14.99,219993.314914042
-14.98,219993.644097684
-14.97,219993.972505341
-14.96,219994.299112376
-14.95,219994.625719411
-14.94,219994.952326446
-14.93,219995.278933481
-14.92,219995.605540516
-14.91,219995.932147551
-14.9,219996.258754586
-14.89,219996.585361621
-14.88,219996.911968655
-14.87,219997.236736647
-14.86,219997.560772925
-14.85,219997.884809204
-14.84,219998.208845482
-14.83,219998.532881761
-14.82,219998.856918039
-14.81,219999.180954318
-14.8,219999.504990597
-14.79,219999.829026875
-14.78,220000.152730826
-14.77,220000.474202378
-14.76,220000.795673931
-14.75,220001.117145483
-14.74,220001.438617036
-14.73,220001.760088588
-14.72,220002.081560141
-14.71,220002.403031693
-14.7,220002.724503246
-14.69,220003.045974798
-14.68,220003.366055075
-14.67,220003.684968109
-14.66,220004.003881144
-14.65,220004.322794179
-14.64,220004.641707214
-14.63,220004.960620248
-14.62,220005.279533283
-14.61,220005.598446318
-14.6,220005.917359352
-14.59,220006.236272387
-14.58,220006.552740509
-14.57,220006.86910141
-14.56,220007.185462311
-14.55,220007.501823212
-14.54,220007.818184113
-14.53,220008.134545014
-14.52,220008.450905915
-14.51,220008.767266816
-14.5,220009.083627717
-14.49,220009.399041172
-14.48,220009.712856496
-14.47,220010.026671821
-14.46,220010.340487146
-14.45,220010.654302471
-14.44,220010.968117796
-14.43,220011.281933121
-14.42,220011.595748446
-14.41,220011.909563771
-14.4,220012.223379096
-14.39,220012.535197874
-14.38,220012.846474351
-14.37,220013.157750829
-14.36,220013.469027307
-14.35,220013.780303784
-14.34,220014.091580262
-14.33,220014.40285674
-14.32,220014.714133217
-14.31,220015.025409695
-14.3,220015.336178252
-14.29,220015.64492278
-14.28,220015.953667308
-14.27,220016.262411837
-14.26,220016.571156365
-14.25,220016.879900893
-14.24,220017.188645422
-14.23,220017.49738995
-14.22,220017.806134478
-14.21,220018.114879007
-14.2,220018.42207121
-14.19,220018.728290853
-14.18,220019.034510497
-14.17,220019.340730141
-14.16,220019.646949784
-14.15,220019.953169428
-14.14,220020.259389071
-14.13,220020.565608715
-14.12,220020.871828359
-14.11,220021.17797495
-14.1,220021.481676938
-14.09,220021.785378926
-14.08,220022.089080914
-14.07,220022.392782902
-14.06,220022.696484889
-14.05,220023.000186877
-14.04,220023.303888865
-14.03,220023.607590853
-14.02,220023.911292841
-14.01,220024.213882225
-14,220024.515073949
-13.99,220024.816265672
-13.98,220025.117457396
-13.97,220025.418649119
-13.96,220025.719840842
-13.95,220026.021032566
-13.94,220026.322224289
-13.93,220026.623416012
-13.92,220026.924607736
-13.91,220027.223653564
-13.9,220027.522342574
-13.89,220027.821031584
-13.88,220028.119720594
-13.87,220028.418409604
-13.86,220028.717098613
-13.85,220029.015787623
-13.84,220029.314476633
-13.83,220029.613165643
-13.82,220029.911176927
-13.81,220030.207370932
-13.8,220030.503564937
-13.79,220030.799758941
-13.78,220031.095952946
-13.77,220031.392146951
-13.76,220031.688340956
-13.75,220031.98453496
-13.74,220032.280728965
-13.73,220032.57692297
-13.72,220032.871411197
-13.71,220033.165118061
-13.7,220033.458824924
-13.69,220033.752531787
-13.68,220034.046238651
-13.67,220034.339945514
-13.66,220034.633652377
-13.65,220034.927359241
-13.64,220035.221066104
-13.63,220035.514524945
-13.62,220035.805752684
-13.61,220036.096980422
-13.6,220036.38820816
-13.59,220036.679435899
-13.58,220036.970663637
-13.57,220037.261891376
-13.56,220037.553119114
-13.55,220037.844346852
-13.54,220038.135574591
-13.53,220038.425531639
-13.52,220038.71428842
-13.51,220039.0030452
-13.5,220039.29180198
-13.49,220039.580558761
-13.48,220039.869315541
-13.47,220040.158072322
-13.46,220040.446829102
-13.45,220040.735585882
-13.44,220041.024342663
-13.43,220041.310812989
-13.42,220041.597107126
-13.41,220041.883401264
-13.4,220042.169695401
-13.39,220042.455989539
-13.38,220042.742283676
-13.37,220043.028577814
-13.36,220043.314871951
-13.35,220043.601166089
-13.34,220043.886619273
-13.33,220044.170459229
-13.32,220044.454299184
-13.31,220044.73813914
-13.3,220045.021979095
-13.29,220045.305819051
-13.28,220045.589659006
-13.27,220045.873498962
-13.26,220046.157338917
-13.25,220046.441178872
-13.24,220046.723167851
-13.23,220047.004562229
-13.22,220047.285956607
-13.21,220047.567350984
-13.2,220047.848745362
-13.19,220048.13013974
-13.18,220048.411534117
-13.17,220048.692928495
-13.16,220048.974322873
-13.15,220049.255300375
-13.14,220049.53425792
-13.13,220049.813215466
-13.12,220050.092173011
-13.11,220050.371130556
-13.1,220050.650088101
-13.09,220050.929045647
-13.08,220051.208003192
-13.07,220051.486960737
-13.06,220051.765918282
-13.05,220052.043454802
-13.04,220052.319984399
-13.03,220052.596513996
-13.02,220052.873043593
-13.01,220053.149573189
-13,220053.426102786
-12.99,220053.702632383
-12.98,220053.97916198
-12.97,220054.255691576
-12.96,220054.532221173
-12.95,220054.80633309
-12.94,220055.080443759
-12.93,220055.354554427
-12.92,220055.628665096
-12.91,220055.902775765
-12.9,220056.176886433
-12.89,220056.450997102
-12.88,220056.72510777
-12.87,220056.999218439
-12.86,220057.272332209
-12.85,220057.544033104
-12.84,220057.815733998
-12.83,220058.087434893
-12.82,220058.359135788
-12.81,220058.630836682
-12.8,220058.902537577
-12.79,220059.174238471
-12.78,220059.445939366
-12.77,220059.71764026
-12.76,220059.987353803
-12.75,220060.256654209
-12.74,220060.525954615
-12.73,220060.795255021
-12.72,220061.064555428
-12.71,220061.333855834
-12.7,220061.60315624
-12.69,220061.872456647
-12.68,220062.141757053
-12.67,220062.410478579
-12.66,220062.677387911
-12.65,220062.944297244
-12.64,220063.211206577
-12.63,220063.47811591
-12.62,220063.745025243
-12.61,220064.011934576
-12.6,220064.278843909
-12.59,220064.545753242
-12.58,220064.812662575
-12.57,220065.078008893
-12.56,220065.342536694
-12.55,220065.607064495
-12.54,220065.871592296
-12.53,220066.136120098
-12.52,220066.400647899
-12.51,220066.6651757
-12.5,220066.929703501
-12.49,220067.194231302
-12.48,220067.458591858
-12.47,220067.720747794
-12.46,220067.982903729
-12.45,220068.245059664
-12.44,220068.5072156
-12.43,220068.769371535
-12.42,220069.031527471
-12.41,220069.293683406
-12.4,220069.555839341
-12.39,220069.817995277
-12.38,220070.079006271
-12.37,220070.338800129
-12.36,220070.598593987
-12.35,220070.858387844
-12.34,220071.118181702
-12.33,220071.377975559
-12.32,220071.637769417
-12.31,220071.897563275
-12.3,220072.157357132
-12.29,220072.41715099
-12.28,220072.674830427
-12.27,220072.932272115
-12.26,220073.189713802
-12.25,220073.447155489
-12.24,220073.704597177
-12.23,220073.962038864
-12.22,220074.219480552
-12.21,220074.476922239
-12.2,220074.734363927
-12.19,220074.991072221
-12.18,220075.246171763
-12.17,220075.501271305
-12.16,220075.756370847
-12.15,220076.011470389
-12.14,220076.266569931
-12.13,220076.521669474
-12.12,220076.776769016
-12.11,220077.031868558
-12.1,220077.2869681
-12.09,220077.540371493
-12.08,220077.79313903
-12.07,220078.045906566
-12.06,220078.298674103
-12.05,220078.551441639
-12.04,220078.804209175
-12.03,220079.056976712
-12.02,220079.309744248
-12.01,220079.562511785
-12,220079.814950699
-11.99,220080.065396482
-11.98,220080.315842265
-11.97,220080.566288048
-11.96,220080.81673383
-11.95,220081.067179613
-11.94,220081.317625396
-11.93,220081.568071179
-11.92,220081.818516961
-11.91,220082.068962744
-11.9,220082.31812398
-11.89,220082.566258372
-11.88,220082.814392763
-11.87,220083.062527154
-11.86,220083.310661545
-11.85,220083.558795936
-11.84,220083.806930328
-11.83,220084.055064719
-11.82,220084.30319911
-11.81,220084.551333501
-11.8,220084.79723611
-11.79,220085.043069579
-11.78,220085.288903049
-11.77,220085.534736518
-11.76,220085.780569988
-11.75,220086.026403457
-11.74,220086.272236927
-11.73,220086.518070396
-11.72,220086.763903866
-11.71,220087.008857482
-11.7,220087.252400605
-11.69,220087.495943727
-11.68,220087.73948685
-11.67,220087.983029973
-11.66,220088.226573096
-11.65,220088.470116219
-11.64,220088.713659342
-11.63,220088.957202464
-11.62,220089.200745587
-11.61,220089.442468707
-11.6,220089.683732161
-11.59,220089.924995616
-11.58,220090.16625907
-11.57,220090.407522524
-11.56,220090.648785978
-11.55,220090.890049432
-11.54,220091.131312887
-11.53,220091.372576341
-11.52,220091.6133575
-11.51,220091.852352065
-11.5,220092.091346629
-11.49,220092.330341193
-11.48,220092.569335757
-11.47,220092.808330321
-11.46,220093.047324885
-11.45,220093.28631945
-11.44,220093.525314014
-11.43,220093.764308578
-11.42,220094.001887878
-11.41,220094.238624428
-11.4,220094.475360979
-11.39,220094.71209753
-11.38,220094.948834081
-11.37,220095.185570632
-11.36,220095.422307183
-11.35,220095.659043734
-11.34,220095.895780285
-11.33,220096.132424752
-11.32,220096.366914262
-11.31,220096.601403773
-11.3,220096.835893283
-11.29,220097.070382793
-11.28,220097.304872303
-11.27,220097.539361813
-11.26,220097.773851324
-11.25,220098.008340834
-11.24,220098.242830344
-11.23,220098.476302071
-11.22,220098.708555607
-11.21,220098.940809142
-11.2,220099.173062678
-11.19,220099.405316213
-11.18,220099.637569749
-11.17,220099.869823284
-11.16,220100.10207682
-11.15,220100.334330356
-11.14,220100.566583891
-11.13,220100.79690319
-11.12,220101.026931908
-11.11,220101.256960626
-11.1,220101.486989345
-11.09,220101.717018063
-11.08,220101.947046781
-11.07,220102.177075499
-11.06,220102.407104217
-11.05,220102.637132935
-11.04,220102.866533892
-11.03,220103.094349038
-11.02,220103.322164185
-11.01,220103.549979332
-11,220103.777794478
-10.99,220104.005609625
-10.98,220104.233424772
-10.97,220104.461239918
-10.96,220104.689055065
-10.95,220104.916870212
-10.94,220105.143148631
-10.93,220105.368761538
-10.92,220105.594374446
-10.91,220105.819987354
-10.9,220106.045600261
-10.89,220106.271213169
-10.88,220106.496826076
-10.87,220106.722438984
-10.86,220106.948051892
-10.85,220107.17341941
-10.84,220107.396841495
-10.83,220107.62026358
-10.82,220107.843685665
-10.81,220108.06710775
-10.8,220108.290529835
-10.79,220108.51395192
-10.78,220108.737374005
-10.77,220108.960796091
-10.76,220109.184218176
-10.75,220109.40649347
-10.74,220109.627736231
-10.73,220109.848978992
-10.72,220110.070221753
-10.71,220110.291464514
-10.7,220110.512707275
-10.69,220110.733950036
-10.68,220110.955192797
-10.67,220111.176435558
-10.66,220111.397678319
-10.65,220111.616882489
-10.64,220111.835957504
-10.63,220112.055032518
-10.62,220112.274107533
-10.61,220112.493182548
-10.6,220112.712257562
-10.59,220112.931332577
-10.58,220113.150407591
-10.57,220113.369482606
-10.56,220113.587793016
-10.55,220113.80471194
-10.54,220114.021630863
-10.53,220114.238549786
-10.52,220114.455468709
-10.51,220114.672387633
-10.5,220114.889306556
-10.49,220115.106225479
-10.48,220115.323144402
-10.47,220115.540063325
-10.46,220115.755333598
-10.45,220115.970108159
-10.44,220116.184882721
-10.43,220116.399657283
-10.42,220116.614431844
-10.41,220116.829206406
-10.4,220117.043980968
-10.39,220117.25875553
-10.38,220117.473530091
-10.37,220117.687914317
-10.36,220117.90055632
-10.35,220118.113198323
-10.34,220118.325840325
-10.33,220118.538482328
-10.32,220118.751124331
-10.31,220118.963766333
-10.3,220119.176408336
-10.29,220119.389050339
-10.28,220119.601692342
-10.27,220119.813067781
-10.26,220120.023589098
-10.25,220120.234110414
-10.24,220120.444631731
-10.23,220120.655153047
-10.22,220120.865674364
-10.21,220121.07619568
-10.2,220121.286716997
-10.19,220121.497238313
-10.18,220121.707735489
-10.17,220121.916148061
-10.16,220122.124560632
-10.15,220122.332973203
-10.14,220122.541385774
-10.13,220122.749798345
-10.12,220122.958210916
-10.11,220123.166623487
-10.1,220123.375036058
-10.09,220123.583448629
-10.08,220123.790968717
-10.07,220123.997284549
-10.06,220124.203600382
-10.05,220124.409916214
-10.04,220124.616232046
-10.03,220124.822547879
-10.02,220125.028863711
-10.01,220125.235179544
-10,220125.441495376
-9.99,220125.647811208
-9.98,220125.852376213
-9.97,220126.056607377
-9.96,220126.260838541
-9.95,220126.465069705
-9.94,220126.669300869
-9.93,220126.873532033
-9.92,220127.077763197
-9.91,220127.281994361
-9.9,220127.486225525
-9.89,220127.68993013
-9.88,220127.892088757
-9.87,220128.094247384
-9.86,220128.296406011
-9.85,220128.498564638
-9.84,220128.700723265
-9.83,220128.902881892
-9.82,220129.105040519
-9.81,220129.307199146
-9.8,220129.509357773
-9.79,220129.710139532
-9.78,220129.910237812
-9.77,220130.110336093
-9.76,220130.310434374
-9.75,220130.510532654
-9.74,220130.710630935
-9.73,220130.910729215
-9.72,220131.110827496
-9.71,220131.310925777
-9.7,220131.510855139
-9.69,220131.70890532
-9.68,220131.906955502
-9.67,220132.105005684
-9.66,220132.303055866
-9.65,220132.501106048
-9.64,220132.69915623
-9.63,220132.897206412
-9.62,220133.095256594
-9.61,220133.293306775
-9.6,220133.490345815
-9.59,220133.6863602
-9.58,220133.882374585
-9.57,220134.078388971
-9.56,220134.274403356
-9.55,220134.470417741
-9.54,220134.666432127
-9.53,220134.862446512
-9.52,220135.058460897
-9.51,220135.254475283
-9.5,220135.448646541
-9.49,220135.642637484
-9.48,220135.836628428
-9.47,220136.030619371
-9.46,220136.224610315
-9.45,220136.418601259
-9.44,220136.612592202
-9.43,220136.806583146
-9.42,220137.000574089
-9.41,220137.193911259
-9.4,220137.385891166
-9.39,220137.577871073
-9.38,220137.76985098
-9.37,220137.961830887
-9.36,220138.153810793
-9.35,220138.3457907
-9.34,220138.537770607
-9.33,220138.729750514
-9.32,220138.921730421
-9.31,220139.112232778
-9.3,220139.302214102
-9.29,220139.492195425
-9.28,220139.682176749
-9.27,220139.872158072
-9.26,220140.062139396
-9.25,220140.252120719
-9.24,220140.442102042
-9.23,220140.632083366
-9.22,220140.821759817
-9.21,220141.009755057
