"Time","Right.Cortex"
20.39,245390.050735685
20.4,245387.670465682
20.41,245385.286833542
20.42,245382.903201403
20.43,245380.519569263
20.44,245378.135937123
20.45,245375.752304984
20.46,245373.368672844
20.47,245370.985040704
20.48,245368.601408565
20.49,245366.217776425
20.5,245363.831948843
20.51,245361.444376968
20.52,245359.056805094
20.53,245356.669233219
20.54,245354.281661344
20.55,245351.894089469
20.56,245349.506517594
20.57,245347.118945719
20.58,245344.731373844
20.59,245342.343801969
20.6,245339.952386843
20.61,245337.560858816
20.62,245335.16933079
20.63,245332.777802763
20.64,245330.386274736
20.65,245327.994746709
20.66,245325.603218682
20.67,245323.211690655
20.68,245320.820162629
20.69,245318.427102488
20.7,245316.031601833
20.71,245313.636101178
20.72,245311.240600522
20.73,245308.845099867
20.74,245306.449599212
20.75,245304.054098557
20.76,245301.658597901
20.77,245299.263097246
20.78,245296.867596591
20.79,245294.468905109
20.8,245292.069415289
20.81,245289.669925468
20.82,245287.270435648
20.83,245284.870945827
20.84,245282.471456007
20.85,245280.071966186
20.86,245277.672476365
20.87,245275.272986545
20.88,245272.872639176
20.89,245270.469143592
20.9,245268.065648009
20.91,245265.662152425
20.92,245263.258656842
20.93,245260.855161259
20.94,245258.451665675
20.95,245256.048170092
20.96,245253.644674509
20.97,245251.241178925
20.98,245248.835156117
20.99,245246.427638113
21,245244.020120108
21.01,245241.612602104
21.02,245239.205084099
21.03,245236.797566095
21.04,245234.39004809
21.05,245231.982530086
21.06,245229.575012081
21.07,245227.167322453
21.08,245224.755765308
21.09,245222.344208163
21.1,245219.932651017
21.11,245217.521093872
21.12,245215.109536727
21.13,245212.697979581
21.14,245210.286422436
21.15,245207.874865291
21.16,245205.463308145
21.17,245203.049898678
21.18,245200.634285611
21.19,245198.218672543
21.2,245195.803059476
21.21,245193.387446409
21.22,245190.971833341
21.23,245188.556220274
21.24,245186.140607207
21.25,245183.72499414
21.26,245181.309381072
21.27,245178.890221028
21.28,245176.470535196
21.29,245174.050849364
21.3,245171.631163532
21.31,245169.211477699
21.32,245166.791791867
21.33,245164.372106035
21.34,245161.952420203
21.35,245159.532734371
21.36,245157.111882545
21.37,245154.688107042
21.38,245152.26433154
21.39,245149.840556037
21.4,245147.416780535
21.41,245144.993005033
21.42,245142.56922953
21.43,245140.145454028
21.44,245137.721678526
21.45,245135.297903023
21.46,245132.871255697
21.47,245130.443373557
21.48,245128.015491417
21.49,245125.587609276
21.5,245123.159727136
21.51,245120.731844996
21.52,245118.303962856
21.53,245115.876080716
21.54,245113.448198576
21.55,245111.019848324
21.56,245108.587842515
21.57,245106.155836707
21.58,245103.723830898
21.59,245101.29182509
21.6,245098.859819282
21.61,245096.427813473
21.62,245093.995807665
21.63,245091.563801857
21.64,245089.131796048
21.65,245086.697605061
21.66,245084.26145849
21.67,245081.82531192
21.68,245079.38916535
21.69,245076.95301878
21.7,245074.51687221
21.71,245072.08072564
21.72,245069.64457907
21.73,245067.2084325
21.74,245064.772285929
21.75,245062.332222892
21.76,245059.891918403
21.77,245057.451613915
21.78,245055.011309426
21.79,245052.571004937
21.8,245050.130700448
21.81,245047.690395959
21.82,245045.25009147
21.83,245042.809786981
21.84,245040.367995578
21.85,245037.923515949
21.86,245035.479036321
21.87,245033.034556693
21.88,245030.590077064
21.89,245028.145597436
21.9,245025.701117808
21.91,245023.256638179
21.92,245020.812158551
21.93,245018.367678922
21.94,245015.919969698
21.95,245013.471297645
21.96,245011.022625592
21.97,245008.57395354
21.98,245006.125281487
21.99,245003.676609434
22,245001.227937382
22.01,244998.779265329
22.02,244996.330593276
22.03,244993.881144324
22.04,244991.428262498
22.05,244988.975380672
22.06,244986.522498846
22.07,244984.069617019
22.08,244981.616735193
22.09,244979.163853367
22.1,244976.710971541
22.11,244974.258089715
22.12,244971.805207888
22.13,244969.349795024
22.14,244966.892686011
22.15,244964.435576997
22.16,244961.978467983
22.17,244959.52135897
22.18,244957.064249956
22.19,244954.607140942
22.2,244952.150031928
22.21,244949.692922915
22.22,244947.235758899
22.23,244944.774405219
22.24,244942.313051539
22.25,244939.851697859
22.26,244937.390344179
22.27,244934.928990498
22.28,244932.467636818
22.29,244930.006283138
22.3,244927.544929458
22.31,244925.083575778
22.32,244922.620401437
22.33,244920.154785546
22.34,244917.689169655
22.35,244915.223553764
22.36,244912.757937873
22.37,244910.292321982
22.38,244907.826706091
22.39,244905.3610902
22.4,244902.895474309
22.41,244900.429858418
22.42,244897.960641617
22.43,244895.490745905
22.44,244893.020850193
22.45,244890.550954481
22.46,244888.081058769
22.47,244885.611163057
22.48,244883.141267346
22.49,244880.671371634
22.5,244878.201475922
22.51,244875.730481877
22.52,244873.256288668
22.53,244870.782095459
22.54,244868.30790225
22.55,244865.833709041
22.56,244863.359515832
22.57,244860.885322623
22.58,244858.411129414
22.59,244855.936936205
22.6,244853.462742996
22.61,244850.985659524
22.62,244848.507151075
22.63,244846.028642626
22.64,244843.550134177
22.65,244841.071625729
22.66,244838.59311728
22.67,244836.114608831
22.68,244833.636100383
22.69,244831.157591934
22.7,244828.678719569
22.71,244826.195878072
22.72,244823.713036574
22.73,244821.230195076
22.74,244818.747353579
22.75,244816.264512081
22.76,244813.781670584
22.77,244811.298829086
22.78,244808.815987589
22.79,244806.333146091
22.8,244803.848136998
22.81,244801.360944575
22.82,244798.873752153
22.83,244796.38655973
22.84,244793.899367307
22.85,244791.412174884
22.86,244788.924982461
22.87,244786.437790039
22.88,244783.950597616
22.89,244781.463405193
22.9,244778.972226625
22.91,244776.480665334
22.92,244773.989104042
22.93,244771.49754275
22.94,244769.005981458
22.95,244766.514420167
22.96,244764.022858875
22.97,244761.531297583
22.98,244759.039736292
22.99,244756.546742231
23,244754.050794059
23.01,244751.554845887
23.02,244749.058897715
23.03,244746.562949543
23.04,244744.067001371
23.05,244741.571053199
23.06,244739.075105026
23.07,244736.579156854
23.08,244734.083208682
23.09,244731.583997277
23.1,244729.083644145
23.11,244726.583291013
23.12,244724.082937881
23.13,244721.582584749
23.14,244719.082231617
23.15,244716.581878485
23.16,244714.081525353
23.17,244711.581172221
23.18,244709.080133444
23.19,244706.575357204
23.2,244704.070580964
23.21,244701.565804724
23.22,244699.061028484
23.23,244696.556252245
23.24,244694.051476005
23.25,244691.546699765
23.26,244689.041923525
23.27,244686.537147285
23.28,244684.029842954
23.29,244681.52062539
23.3,244679.011407825
23.31,244676.502190261
23.32,244673.992972696
23.33,244671.483755132
23.34,244668.974537567
23.35,244666.465320003
23.36,244663.956102438
23.37,244661.446884874
23.38,244658.933281614
23.39,244656.419604439
23.4,244653.905927264
23.41,244651.392250089
23.42,244648.878572914
23.43,244646.364895739
23.44,244643.851218564
23.45,244641.337541389
23.46,244638.823864214
23.47,244636.30840646
23.48,244633.790251319
23.49,244631.272096178
23.5,244628.753941037
23.51,244626.235785897
23.52,244623.717630756
23.53,244621.199475615
23.54,244618.681320475
23.55,244616.163165334
23.56,244613.645010193
23.57,244611.123204716
23.58,244608.600553184
23.59,244606.077901652
23.6,244603.555250121
23.61,244601.032598589
23.62,244598.509947057
23.63,244595.987295526
23.64,244593.464643994
23.65,244590.941992462
23.66,244588.418320374
23.67,244585.891153956
23.68,244583.363987538
23.69,244580.83682112
23.7,244578.309654702
23.71,244575.782488284
23.72,244573.255321866
23.73,244570.728155448
23.74,244568.20098903
23.75,244565.673822612
23.76,244563.143753659
23.77,244560.612053789
23.78,244558.080353919
23.79,244555.548654048
23.8,244553.016954178
23.81,244550.485254308
23.82,244547.953554438
23.83,244545.421854568
23.84,244542.890154698
23.85,244540.358206948
23.86,244537.821954989
23.87,244535.28570303
23.88,244532.749451071
23.89,244530.213199112
23.9,244527.676947153
23.91,244525.140695194
23.92,244522.604443235
23.93,244520.068191276
23.94,244517.531939317
23.95,244514.99354521
23.96,244512.452722454
23.97,244509.911899698
23.98,244507.371076942
23.99,244504.830254186
24,244502.28943143
24.01,244499.748608675
24.02,244497.207785919
24.03,244494.666963163
24.04,244492.126140407
24.05,244489.581265673
24.06,244487.03585334
24.07,244484.490441008
24.08,244481.945028676
24.09,244479.399616343
24.1,244476.854204011
24.11,244474.308791678
24.12,244471.763379346
24.13,244469.217967013
24.14,244466.671185651
24.15,244464.12116489
24.16,244461.571144129
24.17,244459.021123369
24.18,244456.471102608
24.19,244453.921081848
24.2,244451.371061087
24.21,244448.821040326
24.22,244446.271019566
24.23,244443.720998805
24.24,244441.167686717
24.25,244438.613038605
24.26,244436.058390492
24.27,244433.503742379
24.28,244430.949094267
24.29,244428.394446154
24.3,244425.839798041
24.31,244423.285149929
24.32,244420.730501816
24.33,244418.175270669
24.34,244415.615976208
24.35,244413.056681747
24.36,244410.497387285
24.37,244407.938092824
24.38,244405.378798363
24.39,244402.819503901
24.4,244400.26020944
24.41,244397.700914978
24.42,244395.141620517
24.43,244392.579808186
24.44,244390.015848306
24.45,244387.451888426
24.46,244384.887928547
24.47,244382.323968667
24.48,244379.760008787
24.49,244377.196048907
24.5,244374.632089028
24.51,244372.068129148
24.52,244369.504169268
24.53,244366.935740815
24.54,244364.367096374
24.55,244361.798451933
24.56,244359.229807491
24.57,244356.66116305
24.58,244354.092518609
24.59,244351.523874168
24.6,244348.955229726
24.61,244346.386585285
24.62,244343.816209387
24.63,244341.242861167
24.64,244338.669512947
24.65,244336.096164727
24.66,244333.522816507
24.67,244330.949468287
24.68,244328.376120068
24.69,244325.802771848
24.7,244323.229423628
24.71,244320.656075408
24.72,244318.079032308
24.73,244315.500961019
24.74,244312.922889729
24.75,244310.34481844
24.76,244307.76674715
24.77,244305.188675861
24.78,244302.610604571
24.79,244300.032533282
24.8,244297.454461992
24.81,244294.875458764
24.82,244292.292645039
24.83,244289.709831315
24.84,244287.12701759
24.85,244284.544203865
24.86,244281.96139014
24.87,244279.378576415
24.88,244276.79576269
24.89,244274.212948965
24.9,244271.63013524
24.91,244269.044413361
24.92,244266.45683776
24.93,244263.869262159
24.94,244261.281686558
24.95,244258.694110957
24.96,244256.106535356
24.97,244253.518959755
24.98,244250.931384154
24.99,244248.343808553
25,244245.756113791
25.01,244243.163756798
25.02,244240.571399805
25.03,244237.979042812
25.04,244235.38668582
25.05,244232.794328827
25.06,244230.201971834
25.07,244227.609614841
25.08,244225.017257848
25.09,244222.424900855
25.1,244219.830435618
25.11,244217.233277641
25.12,244214.636119664
25.13,244212.038961688
25.14,244209.441803711
25.15,244206.844645734
25.16,244204.247487758
25.17,244201.650329781
25.18,244199.053171804
25.19,244196.456013827
25.2,244193.854742229
25.21,244191.252763601
25.22,244188.650784973
25.23,244186.048806344
25.24,244183.446827716
25.25,244180.844849088
25.26,244178.24287046
25.27,244175.640891831
25.28,244173.038913203
25.29,244170.435639581
25.3,244167.828820557
25.31,244165.222001533
25.32,244162.61518251
25.33,244160.008363485
25.34,244157.401544461
25.35,244154.794725438
25.36,244152.187906413
25.37,244149.581087389
25.38,244146.974268366
25.39,244144.364135916
25.4,244141.752456675
25.41,244139.140777434
25.42,244136.529098193
25.43,244133.917418952
25.44,244131.305739711
25.45,244128.69406047
25.46,244126.08238123
25.47,244123.470701989
25.48,244120.8585545
25.49,244118.241995144
25.5,244115.625435788
25.51,244113.008876432
25.52,244110.392317076
25.53,244107.77575772
25.54,244105.159198364
25.55,244102.542639008
25.56,244099.926079651
25.57,244097.309520295
25.58,244094.69046113
25.59,244092.069001682
25.6,244089.447542235
25.61,244086.826082787
25.62,244084.20462334
25.63,244081.583163893
25.64,244078.961704445
25.65,244076.340244998
25.66,244073.71878555
25.67,244071.097326103
25.68,244068.471318663
25.69,244065.844939071
25.7,244063.218559478
25.71,244060.592179885
25.72,244057.965800293
25.73,244055.3394207
25.74,244052.713041107
25.75,244050.086661515
25.76,244047.460281922
25.77,244044.832229714
25.78,244042.200909843
25.79,244039.569589973
25.8,244036.938270103
25.81,244034.306950232
25.82,244031.675630362
25.83,244029.044310491
25.84,244026.412990621
25.85,244023.78167075
25.86,244021.15035088
25.87,244018.515296889
25.88,244015.879016529
25.89,244013.242736169
25.9,244010.60645581
25.91,244007.97017545
25.92,244005.333895091
25.93,244002.697614731
25.94,244000.061334372
25.95,243997.425054012
25.96,243994.78794197
25.97,243992.146680831
25.98,243989.505419692
25.99,243986.864158553
26,243984.222897413
26.01,243981.581636274
26.02,243978.940375135
26.03,243976.299113996
26.04,243973.657852857
26.05,243971.016591717
26.06,243968.37242399
26.07,243965.726161701
26.08,243963.079899412
26.09,243960.433637123
26.1,243957.787374834
26.11,243955.141112545
26.12,243952.494850256
26.13,243949.848587967
26.14,243947.202325678
26.15,243944.556063389
26.16,243941.904802652
26.17,243939.253518763
26.18,243936.602234874
26.19,243933.950950985
26.2,243931.299667096
26.21,243928.648383207
26.22,243925.997099318
26.23,243923.345815429
26.24,243920.69453154
26.25,243918.041182418
26.26,243915.384856398
26.27,243912.728530378
26.28,243910.072204359
26.29,243907.415878339
26.3,243904.75955232
26.31,243902.1032263
26.32,243899.44690028
26.33,243896.790574261
26.34,243894.134248241
26.35,243891.47375153
26.36,243888.812362768
26.37,243886.150974006
26.38,243883.489585244
26.39,243880.828196482
26.4,243878.166807721
26.41,243875.505418959
26.42,243872.844030197
26.43,243870.182641435
26.44,243867.520042783
26.45,243864.853570586
26.46,243862.187098389
26.47,243859.520626192
26.48,243856.854153996
26.49,243854.187681799
26.5,243851.521209602
26.51,243848.854737406
26.52,243846.188265209
26.53,243843.521793012
26.54,243840.851991788
26.55,243838.180415382
26.56,243835.508838976
26.57,243832.83726257
26.58,243830.165686164
26.59,243827.494109758
26.6,243824.822533352
26.61,243822.150956946
26.62,243819.47938054
26.63,243816.807463737
26.64,243814.130762266
26.65,243811.454060794
26.66,243808.777359322
26.67,243806.10065785
26.68,243803.423956378
26.69,243800.747254906
26.7,243798.070553434
26.71,243795.393851962
26.72,243792.71715049
26.73,243790.037975728
26.74,243787.356128251
26.75,243784.674280774
26.76,243781.992433297
26.77,243779.310585821
26.78,243776.628738344
26.79,243773.946890867
26.8,243771.26504339
26.81,243768.583195913
26.82,243765.901348437
26.83,243763.214877354
26.84,243760.52786285
26.85,243757.840848346
26.86,243755.153833843
26.87,243752.466819339
26.88,243749.779804836
26.89,243747.092790332
26.9,243744.405775829
26.91,243741.718761325
26.92,243739.030143508
26.93,243736.337940872
26.94,243733.645738237
26.95,243730.953535601
26.96,243728.261332965
26.97,243725.56913033
26.98,243722.876927694
26.99,243720.184725058
27,243717.492522423
27.01,243714.800319787
27.02,243712.104349559
27.03,243709.406937602
27.04,243706.709525646
27.05,243704.012113689
27.06,243701.314701732
27.07,243698.617289775
27.08,243695.919877818
27.09,243693.222465861
27.1,243690.525053905
27.11,243687.826923023
27.12,243685.124280472
27.13,243682.42163792
27.14,243679.718995369
27.15,243677.016352818
27.16,243674.313710267
27.17,243671.611067715
27.18,243668.908425164
27.19,243666.205782613
27.2,243663.503140062
27.21,243660.797600262
27.22,243658.089705758
27.23,243655.381811255
27.24,243652.673916751
27.25,243649.966022248
27.26,243647.258127744
27.27,243644.550233241
27.28,243641.842338737
27.29,243639.134444234
27.3,243636.42654973
27.31,243633.713561879
27.32,243631.00039398
27.33,243628.287226081
27.34,243625.574058183
27.35,243622.860890284
27.36,243620.147722385
27.37,243617.434554487
27.38,243614.721386588
27.39,243612.008218689
27.4,243609.293038386
27.41,243606.574575563
27.42,243603.856112741
27.43,243601.137649919
27.44,243598.419187097
27.45,243595.700724274
27.46,243592.982261452
27.47,243590.26379863
27.48,243587.545335808
27.49,243584.826872985
27.5,243582.104187403
27.51,243579.380408043
27.52,243576.656628683
27.53,243573.932849323
27.54,243571.209069962
27.55,243568.485290602
27.56,243565.761511242
27.57,243563.037731882
27.58,243560.313952522
27.59,243557.589060276
27.6,243554.859942677
27.61,243552.130825078
27.62,243549.40170748
27.63,243546.672589881
27.64,243543.943472282
27.65,243541.214354683
27.66,243538.485237085
27.67,243535.756119486
27.68,243533.027001887
27.69,243530.294546707
27.7,243527.560069083
27.71,243524.825591458
27.72,243522.091113833
27.73,243519.356636208
27.74,243516.622158584
27.75,243513.887680959
27.76,243511.153203334
27.77,243508.418725709
27.78,243505.684049569
27.79,243502.944190044
27.8,243500.204330519
27.81,243497.464470993
27.82,243494.724611468
27.83,243491.984751942
27.84,243489.244892417
27.85,243486.505032891
27.86,243483.765173366
27.87,243481.02531384
27.88,243478.283016679
27.89,243475.537753291
27.9,243472.792489902
27.91,243470.047226513
27.92,243467.301963125
27.93,243464.556699736
27.94,243461.811436348
27.95,243459.066172959
27.96,243456.320909571
27.97,243453.575646182
27.98,243450.825687767
27.99,243448.074998465
28,243445.324309163
28.01,243442.573619861
28.02,243439.822930559
28.03,243437.072241256
28.04,243434.321551954
28.05,243431.570862652
28.06,243428.82017335
28.07,243426.067961303
28.08,243423.311823948
28.09,243420.555686593
28.1,243417.799549239
28.11,243415.043411884
28.12,243412.287274529
28.13,243409.531137174
28.14,243406.77499982
28.15,243404.018862465
28.16,243401.26272511
28.17,243398.502792976
28.18,243395.741185341
28.19,243392.979577705
28.2,243390.21797007
28.21,243387.456362434
28.22,243384.694754799
28.23,243381.933147163
28.24,243379.171539528
28.25,243376.409931892
28.26,243373.647731529
28.27,243370.880631295
28.28,243368.113531061
28.29,243365.346430827
28.3,243362.579330594
28.31,243359.81223036
28.32,243357.045130126
28.33,243354.278029892
28.34,243351.510929659
28.35,243348.743829425
28.36,243345.973849698
28.37,243343.201234459
28.38,243340.428619219
28.39,243337.65600398
28.4,243334.88338874
28.41,243332.110773501
28.42,243329.338158261
28.43,243326.565543022
28.44,243323.792927782
28.45,243321.020312543
28.46,243318.242512398
28.47,243315.464359655
28.48,243312.686206912
28.49,243309.908054169
28.5,243307.129901426
28.51,243304.351748683
28.52,243301.573595939
28.53,243298.795443196
28.54,243296.017290453
28.55,243293.237188725
28.56,243290.45347589
28.57,243287.669763054
28.58,243284.886050219
28.59,243282.102337383
28.6,243279.318624548
28.61,243276.534911712
28.62,243273.751198877
28.63,243270.967486041
28.64,243268.183773205
28.65,243265.39579102
28.66,243262.606495412
28.67,243259.817199804
28.68,243257.027904196
28.69,243254.238608588
28.7,243251.44931298
28.71,243248.660017372
28.72,243245.870721764
28.73,243243.081426156
28.74,243240.291127479
28.75,243237.496226327
28.76,243234.701325175
28.77,243231.906424023
28.78,243229.11152287
28.79,243226.316621718
28.8,243223.521720566
28.81,243220.726819414
28.82,243217.931918262
28.83,243215.137017109
28.84,243212.338777479
28.85,243209.538247918
28.86,243206.737718358
28.87,243203.937188797
28.88,243201.136659237
28.89,243198.336129676
28.9,243195.535600116
28.91,243192.735070556
28.92,243189.934540995
28.93,243187.133969877
28.94,243184.327788952
28.95,243181.521608026
28.96,243178.715427101
28.97,243175.909246175
28.98,243173.103065249
28.99,243170.296884324
29,243167.490703398
29.01,243164.684522473
29.02,243161.878341547
29.03,243159.06976852
29.04,243156.25791318
29.05,243153.446057839
29.06,243150.634202499
29.07,243147.822347158
29.08,243145.010491818
29.09,243142.198636477
29.1,243139.386781137
29.11,243136.574925796
29.12,243133.763070456
29.13,243130.946453296
29.14,243128.128900397
29.15,243125.311347498
29.16,243122.493794599
29.17,243119.676241699
29.18,243116.8586888
29.19,243114.041135901
29.2,243111.223583002
29.21,243108.406030103
29.22,243105.587047174
29.23,243102.763773478
29.24,243099.940499783
29.25,243097.117226087
29.26,243094.293952392
29.27,243091.470678696
29.28,243088.647405001
29.29,243085.824131305
29.3,243083.00085761
29.31,243080.177583914
29.32,243077.350495106
29.33,243074.521477281
29.34,243071.692459457
29.35,243068.863441633
29.36,243066.034423809
29.37,243063.205405985
29.38,243060.37638816
29.39,243057.547370336
29.4,243054.718352512
29.41,243051.888882616
29.42,243049.054097236
29.43,243046.219311856
29.44,243043.384526475
29.45,243040.549741095
29.46,243037.714955714
29.47,243034.880170334
29.48,243032.045384954
29.49,243029.210599573
29.5,243026.375814193
29.51,243023.538176199
29.52,243020.69759974
29.53,243017.85702328
29.54,243015.016446821
29.55,243012.175870361
29.56,243009.335293901
29.57,243006.494717442
29.58,243003.654140982
29.59,243000.813564522
29.6,242997.972988063
29.61,242995.127138875
29.62,242992.280747717
29.63,242989.434356559
29.64,242986.587965401
29.65,242983.741574243
29.66,242980.895183085
29.67,242978.048791927
29.68,242975.202400769
29.69,242972.356009611
29.7,242969.507744329
29.71,242966.655514757
29.72,242963.803285185
29.73,242960.951055613
29.74,242958.098826041
29.75,242955.246596469
29.76,242952.394366897
29.77,242949.542137325
29.78,242946.689907753
29.79,242943.837678181
29.8,242940.981138674
29.81,242938.123046875
29.82,242935.264955076
29.83,242932.406863277
29.84,242929.548771478
29.85,242926.690679679
29.86,242923.832587881
29.87,242920.974496082
29.88,242918.116404283
29.89,242915.257433036
29.9,242912.3934551
29.91,242909.529477164
29.92,242906.665499228
29.93,242903.801521292
29.94,242900.937543356
29.95,242898.07356542
29.96,242895.209587484
29.97,242892.345609548
29.98,242889.481631612
29.99,242886.614322626
30,242883.744434544
30.01,242880.874546463
30.02,242878.004658381
30.03,242875.1347703
30.04,242872.264882219
30.05,242869.394994137
30.06,242866.525106056
30.07,242863.655217974
30.08,242860.785329893
30.09,242857.909639173
30.1,242855.033816839
30.11,242852.157994506
30.12,242849.282172172
30.13,242846.406349838
30.14,242843.530527504
30.15,242840.654705171
30.16,242837.778882837
30.17,242834.903060503
30.18,242832.024902293
30.19,242829.143121501
30.2,242826.261340709
30.21,242823.379559917
30.22,242820.497779125
30.23,242817.615998333
30.24,242814.734217541
30.25,242811.852436749
30.26,242808.970655957
30.27,242806.088875165
30.28,242803.202270873
30.29,242800.314507318
30.3,242797.426743762
30.31,242794.538980206
30.32,242791.65121665
30.33,242788.763453094
30.34,242785.875689539
30.35,242782.987925983
30.36,242780.100162427
30.37,242777.211074661
30.38,242774.317303936
30.39,242771.423533211
30.4,242768.529762485
30.41,242765.63599176
30.42,242762.742221035
30.43,242759.84845031
30.44,242756.954679585
30.45,242754.06090886
30.46,242751.167138134
30.47,242748.269539443
30.48,242745.369737042
30.49,242742.469934642
30.5,242739.570132241
30.51,242736.67032984
30.52,242733.770527439
30.53,242730.870725039
30.54,242727.970922638
30.55,242725.071120237
30.56,242722.17102199
30.57,242719.265163306
30.58,242716.359304623
30.59,242713.453445939
30.6,242710.547587256
30.61,242707.641728572
30.62,242704.735869889
30.63,242701.830011205
30.64,242698.924152522
30.65,242696.018293839
30.66,242693.10961932
30.67,242690.197679645
30.68,242687.28573997
30.69,242684.373800295
30.7,242681.46186062
30.71,242678.549920944
30.72,242675.637981269
30.73,242672.726041594
30.74,242669.814101919
30.75,242666.902162244
30.76,242663.984866187
30.77,242661.066820709
30.78,242658.148775232
30.79,242655.230729754
30.8,242652.312684276
30.81,242649.394638798
30.82,242646.476593321
30.83,242643.558547843
30.84,242640.640502365
30.85,242637.720669989
30.86,242634.796493795
30.87,242631.872317601
30.88,242628.948141407
30.89,242626.023965213
30.9,242623.099789019
30.91,242620.175612825
30.92,242617.251436631
30.93,242614.327260437
30.94,242611.403084243
30.95,242608.474564119
30.96,242605.544232192
30.97,242602.613900265
30.98,242599.683568338
30.99,242596.753236411
31,242593.822904484
31.01,242590.892572557
31.02,242587.96224063
31.03,242585.031908702
31.04,242582.100835828
31.05,242579.164323047
31.06,242576.227810266
31.07,242573.291297486
31.08,242570.354784705
31.09,242567.418271924
31.1,242564.481759144
31.11,242561.545246363
31.12,242558.608733582
31.13,242555.672220801
31.14,242552.732393457
31.15,242549.789674597
31.16,242546.846955738
31.17,242543.904236879
31.18,242540.96151802
31.19,242538.018799161
31.2,242535.076080302
31.21,242532.133361443
31.22,242529.190642584
31.23,242526.247923725
31.24,242523.299295689
31.25,242520.350345422
31.26,242517.401395155
31.27,242514.452444888
31.28,242511.503494621
31.29,242508.554544354
31.3,242505.605594086
31.31,242502.656643819
31.32,242499.707693552
31.33,242496.756475212
31.34,242493.801268102
31.35,242490.846060993
31.36,242487.890853883
31.37,242484.935646773
31.38,242481.980439663
31.39,242479.025232553
31.4,242476.070025443
31.41,242473.114818334
31.42,242470.159611224
31.43,242467.199524584
31.44,242464.23803509
31.45,242461.276545597
31.46,242458.315056104
31.47,242455.35356661
31.48,242452.392077117
31.49,242449.430587624
31.5,242446.46909813
31.51,242443.507608637
31.52,242440.544914902
31.53,242437.577117378
31.54,242434.609319854
31.55,242431.64152233
31.56,242428.673724806
31.57,242425.705927283
31.58,242422.738129759
31.59,242419.770332235
31.6,242416.802534711
31.61,242413.834737187
31.62,242410.863107015
31.63,242407.888975707
31.64,242404.914844399
31.65,242401.94071309
31.66,242398.966581782
31.67,242395.992450473
31.68,242393.018319165
31.69,242390.044187856
31.7,242387.070056548
31.71,242384.095802387
31.72,242381.115311432
31.73,242378.134820478
31.74,242375.154329523
31.75,242372.173838569
31.76,242369.193347614
31.77,242366.212856659
31.78,242363.232365705
31.79,242360.25187475
31.8,242357.271383796
31.81,242354.288124529
31.82,242351.301247959
31.83,242348.314371389
31.84,242345.327494819
31.85,242342.340618248
31.86,242339.353741678
31.87,242336.366865108
31.88,242333.379988538
31.89,242330.393111967
31.9,242327.406235397
31.91,242324.41392345
31.92,242321.420635186
31.93,242318.427346922
31.94,242315.434058658
31.95,242312.440770394
31.96,242309.44748213
31.97,242306.454193866
31.98,242303.460905602
31.99,242300.467617338
32,242297.472642771
32.01,242294.472916626
32.02,242291.473190481
32.03,242288.473464336
32.04,242285.473738191
32.05,242282.474012046
32.06,242279.4742859
32.07,242276.474559755
32.08,242273.47483361
32.09,242270.475107465
32.1,242267.471010631
32.11,242264.464820307
32.12,242261.458629984
32.13,242258.452439661
32.14,242255.446249338
32.15,242252.440059015
32.16,242249.433868692
32.17,242246.427678368
32.18,242243.421488045
32.19,242240.414711326
32.2,242237.402030417
32.21,242234.389349509
32.22,242231.3766686
32.23,242228.363987692
32.24,242225.351306784
32.25,242222.338625875
32.26,242219.325944967
32.27,242216.313264058
32.28,242213.30058315
32.29,242210.284614028
32.3,242207.265416016
32.31,242204.246218004
32.32,242201.227019992
32.33,242198.20782198
32.34,242195.188623969
32.35,242192.169425957
32.36,242189.150227945
32.37,242186.131029933
32.38,242183.111831921
32.39,242180.086621809
32.4,242177.060880064
32.41,242174.035138319
32.42,242171.009396575
32.43,242167.98365483
32.44,242164.957913085
32.45,242161.93217134
32.46,242158.906429595
32.47,242155.880687851
32.48,242152.852758383
32.49,242149.820446164
32.5,242146.788133945
32.51,242143.755821726
32.52,242140.723509507
32.53,242137.691197288
32.54,242134.658885068
32.55,242131.626572849
32.56,242128.59426063
32.57,242125.561948411
32.58,242122.524706877
32.59,242119.48579733
32.6,242116.446887782
32.61,242113.407978234
32.62,242110.369068687
32.63,242107.330159139
32.64,242104.291249592
32.65,242101.252340044
32.66,242098.213430496
32.67,242095.17345196
32.68,242092.127918117
32.69,242089.082384274
32.7,242086.036850431
32.71,242082.991316587
32.72,242079.945782744
32.73,242076.900248901
32.74,242073.854715058
32.75,242070.809181215
32.76,242067.763647372
32.77,242064.714285132
32.78,242061.662099912
32.79,242058.609914692
32.8,242055.557729473
32.81,242052.505544253
32.82,242049.453359034
32.83,242046.401173814
32.84,242043.348988594
32.85,242040.296803375
32.86,242037.244618155
32.87,242034.185822584
32.88,242031.126958792
32.89,242028.068095001
32.9,242025.00923121
32.91,242021.950367418
32.92,242018.891503627
32.93,242015.832639836
32.94,242012.773776044
32.95,242009.714912253
32.96,242006.653339347
32.97,242003.587769674
32.98,242000.522200001
32.99,241997.456630328
33,241994.391060655
33.01,241991.325490982
33.02,241988.259921308
33.03,241985.194351635
33.04,241982.128781962
33.05,241979.063212289
33.06,241975.992133448
33.07,241972.919830467
33.08,241969.847527487
33.09,241966.775224507
33.1,241963.702921526
33.11,241960.630618546
