"Time","Left.Ventral.DC"
20.37,4420.28320809806
20.38,4420.30553918752
20.39,4420.32787027698
20.4,4420.35016353202
20.41,4420.37223013859
20.42,4420.39429674516
20.43,4420.41636335173
20.44,4420.43842995829
20.45,4420.46049656486
20.46,4420.48256317143
20.47,4420.50462977799
20.48,4420.52669638456
20.49,4420.54876299113
20.5,4420.57068269866
20.51,4420.59248569392
20.52,4420.61428868918
20.53,4420.63609168444
20.54,4420.6578946797
20.55,4420.67969767496
20.56,4420.70150067022
20.57,4420.72330366548
20.58,4420.74510666074
20.59,4420.766909656
20.6,4420.78845745232
20.61,4420.80999775179
20.62,4420.83153805125
20.63,4420.85307835072
20.64,4420.87461865018
20.65,4420.89615894965
20.66,4420.91769924911
20.67,4420.93923954858
20.68,4420.96077984804
20.69,4420.98221920399
20.7,4421.00349776629
20.71,4421.02477632859
20.72,4421.04605489089
20.73,4421.06733345319
20.74,4421.08861201549
20.75,4421.10989057779
20.76,4421.13116914009
20.77,4421.15244770239
20.78,4421.17372626469
20.79,4421.19479627107
20.8,4421.21581409713
20.81,4421.23683192319
20.82,4421.25784974925
20.83,4421.27886757531
20.84,4421.29988540137
20.85,4421.32090322743
20.86,4421.34192105349
20.87,4421.36293887955
20.88,4421.38390111066
20.89,4421.40465924289
20.9,4421.42541737511
20.91,4421.44617550733
20.92,4421.46693363955
20.93,4421.48769177177
20.94,4421.50844990399
20.95,4421.52920803621
20.96,4421.54996616843
20.97,4421.57072430065
20.98,4421.59131995173
20.99,4421.61181947315
21,4421.63231899457
21.01,4421.65281851599
21.02,4421.67331803741
21.03,4421.69381755883
21.04,4421.71431708025
21.05,4421.73481660167
21.06,4421.75531612309
21.07,4421.77580470383
21.08,4421.79604673729
21.09,4421.81628877075
21.1,4421.83653080421
21.11,4421.85677283767
21.12,4421.87701487113
21.13,4421.8972569046
21.14,4421.91749893806
21.15,4421.93774097152
21.16,4421.95798300498
21.17,4421.97810797537
21.18,4421.99809368267
21.19,4422.01807938997
21.2,4422.03806509727
21.21,4422.05805080457
21.22,4422.07803651187
21.23,4422.09802221917
21.24,4422.11800792647
21.25,4422.13799363377
21.26,4422.15797934107
21.27,4422.17774285855
21.28,4422.19747343959
21.29,4422.21720402064
21.3,4422.23693460168
21.31,4422.25666518272
21.32,4422.27639576376
21.33,4422.2961263448
21.34,4422.31585692584
21.35,4422.33558750688
21.36,4422.35524570234
21.37,4422.37472239428
21.38,4422.39419908621
21.39,4422.41367577815
21.4,4422.43315247008
21.41,4422.45262916201
21.42,4422.47210585395
21.43,4422.49158254588
21.44,4422.51105923782
21.45,4422.53053592975
21.46,4422.54983596441
21.47,4422.56906004079
21.48,4422.58828411716
21.49,4422.60750819353
21.5,4422.6267322699
21.51,4422.64595634627
21.52,4422.66518042264
21.53,4422.68440449902
21.54,4422.70362857539
21.55,4422.72282412386
21.56,4422.74179689374
21.57,4422.76076966362
21.58,4422.7797424335
21.59,4422.79871520338
21.6,4422.81768797326
21.61,4422.83666074314
21.62,4422.85563351302
21.63,4422.8746062829
21.64,4422.89357905278
21.65,4422.91241991131
21.66,4422.93114271843
21.67,4422.94986552555
21.68,4422.96858833267
21.69,4422.98731113979
21.7,4423.00603394691
21.71,4423.02475675403
21.72,4423.04347956115
21.73,4423.06220236827
21.74,4423.08092517539
21.75,4423.0994138327
21.76,4423.11788805457
21.77,4423.13636227645
21.78,4423.15483649833
21.79,4423.17331072021
21.8,4423.19178494209
21.81,4423.21025916397
21.82,4423.22873338585
21.83,4423.24720760772
21.84,4423.26559380193
21.85,4423.283820849
21.86,4423.30204789608
21.87,4423.32027494316
21.88,4423.33850199023
21.89,4423.35672903731
21.9,4423.37495608438
21.91,4423.39318313146
21.92,4423.41141017853
21.93,4423.42963722561
21.94,4423.44767497501
21.95,4423.46565628977
21.96,4423.48363760452
21.97,4423.50161891927
21.98,4423.51960023402
21.99,4423.53758154878
22,4423.55556286353
22.01,4423.57354417828
22.02,4423.59152549304
22.03,4423.60946173068
22.04,4423.62719878676
22.05,4423.64493584284
22.06,4423.66267289891
22.07,4423.68040995499
22.08,4423.69814701107
22.09,4423.71588406715
22.1,4423.73362112322
22.11,4423.7513581793
22.12,4423.76909523538
22.13,4423.78668694151
22.14,4423.80418124285
22.15,4423.82167554419
22.16,4423.83916984553
22.17,4423.85666414686
22.18,4423.8741584482
22.19,4423.89165274954
22.2,4423.90914705088
22.21,4423.92664135222
22.22,4423.94413252783
22.23,4423.96138560778
22.24,4423.97863868773
22.25,4423.99589176768
22.26,4424.01314484763
22.27,4424.03039792758
22.28,4424.04765100753
22.29,4424.06490408748
22.3,4424.08215716743
22.31,4424.09941024738
22.32,4424.11656095352
22.33,4424.13357437396
22.34,4424.1505877944
22.35,4424.16760121485
22.36,4424.18461463529
22.37,4424.20162805573
22.38,4424.21864147618
22.39,4424.23565489662
22.4,4424.25266831706
22.41,4424.2696817375
22.42,4424.28649485321
22.43,4424.30327020368
22.44,4424.32004555416
22.45,4424.33682090464
22.46,4424.35359625511
22.47,4424.37037160559
22.48,4424.38714695607
22.49,4424.40392230654
22.5,4424.42069765702
22.51,4424.43741257589
22.52,4424.45395147272
22.53,4424.47049036955
22.54,4424.48702926638
22.55,4424.50356816321
22.56,4424.52010706005
22.57,4424.53664595688
22.58,4424.55318485371
22.59,4424.56972375054
22.6,4424.58626264737
22.61,4424.60264427209
22.62,4424.6189483575
22.63,4424.63525244291
22.64,4424.65155652832
22.65,4424.66786061374
22.66,4424.68416469915
22.67,4424.70046878456
22.68,4424.71677286997
22.69,4424.73307695538
22.7,4424.74936145991
22.71,4424.76543240116
22.72,4424.78150334241
22.73,4424.79757428366
22.74,4424.81364522491
22.75,4424.82971616616
22.76,4424.84578710741
22.77,4424.86185804866
22.78,4424.87792898991
22.79,4424.89399993116
22.8,4424.90995556455
22.81,4424.92579505305
22.82,4424.94163454156
22.83,4424.95747403007
22.84,4424.97331351857
22.85,4424.98915300708
22.86,4425.00499249558
22.87,4425.02083198409
22.88,4425.0366714726
22.89,4425.0525109611
22.9,4425.0681408372
22.91,4425.08375058767
22.92,4425.09936033814
22.93,4425.11497008861
22.94,4425.13057983908
22.95,4425.14618958955
22.96,4425.16179934002
22.97,4425.17740909049
22.98,4425.19301884096
22.99,4425.20855412562
23,4425.22393587519
23.01,4425.23931762475
23.02,4425.25469937432
23.03,4425.27008112389
23.04,4425.28546287345
23.05,4425.30084462302
23.06,4425.31622637259
23.07,4425.33160812215
23.08,4425.34698987172
23.09,4425.36220401907
23.1,4425.37735952643
23.11,4425.39251503379
23.12,4425.40767054115
23.13,4425.42282604851
23.14,4425.43798155587
23.15,4425.45313706323
23.16,4425.46829257058
23.17,4425.48344807794
23.18,4425.49856879033
23.19,4425.51349983488
23.2,4425.52843087942
23.21,4425.54336192397
23.22,4425.55829296852
23.23,4425.57322401307
23.24,4425.58815505762
23.25,4425.60308610217
23.26,4425.61801714672
23.27,4425.63294819127
23.28,4425.64775249124
23.29,4425.66246087223
23.3,4425.67716925321
23.31,4425.6918776342
23.32,4425.70658601519
23.33,4425.72129439617
23.34,4425.73600277716
23.35,4425.75071115814
23.36,4425.76541953913
23.37,4425.78012792011
23.38,4425.79461911613
23.39,4425.80910665179
23.4,4425.82359418746
23.41,4425.83808172312
23.42,4425.85256925879
23.43,4425.86705679445
23.44,4425.88154433012
23.45,4425.89603186578
23.46,4425.91051940145
23.47,4425.92491985229
23.48,4425.93918837903
23.49,4425.95345690577
23.5,4425.96772543251
23.51,4425.98199395926
23.52,4425.996262486
23.53,4426.01053101274
23.54,4426.02479953948
23.55,4426.03906806622
23.56,4426.05333659296
23.57,4426.06742882505
23.58,4426.08148019658
23.59,4426.0955315681
23.6,4426.10958293962
23.61,4426.12363431115
23.62,4426.13768568267
23.63,4426.15173705419
23.64,4426.16578842572
23.65,4426.17983979724
23.66,4426.19384250515
23.67,4426.20767859165
23.68,4426.22151467814
23.69,4426.23535076463
23.7,4426.24918685112
23.71,4426.26302293761
23.72,4426.2768590241
23.73,4426.29069511059
23.74,4426.30453119708
23.75,4426.31836728357
23.76,4426.33206674157
23.77,4426.34568942886
23.78,4426.35931211615
23.79,4426.37293480344
23.8,4426.38655749073
23.81,4426.40018017802
23.82,4426.41380286531
23.83,4426.42742555259
23.84,4426.44104823988
23.85,4426.45465941023
23.86,4426.46807059898
23.87,4426.48148178772
23.88,4426.49489297647
23.89,4426.50830416521
23.9,4426.52171535395
23.91,4426.5351265427
23.92,4426.54853773144
23.93,4426.56194892019
23.94,4426.57536010893
23.95,4426.58867307417
23.96,4426.60187467904
23.97,4426.6150762839
23.98,4426.62827788877
23.99,4426.64147949364
24,4426.6546810985
24.01,4426.66788270337
24.02,4426.68108430824
24.03,4426.6942859131
24.04,4426.70748751797
24.05,4426.72050579055
24.06,4426.73349973941
24.07,4426.74649368826
24.08,4426.75948763712
24.09,4426.77248158597
24.1,4426.78547553483
24.11,4426.79846948369
24.12,4426.81146343254
24.13,4426.8244573814
24.14,4426.83739021808
24.15,4426.85017845119
24.16,4426.8629666843
24.17,4426.87575491741
24.18,4426.88854315052
24.19,4426.90133138363
24.2,4426.91411961674
24.21,4426.92690784985
24.22,4426.93969608296
24.23,4426.95248431607
24.24,4426.9651276167
24.25,4426.97771208593
24.26,4426.99029655516
24.27,4427.00288102439
24.28,4427.01546549363
24.29,4427.02804996286
24.3,4427.04063443209
24.31,4427.05321890132
24.32,4427.06580337055
24.33,4427.07836251732
24.34,4427.09074518536
24.35,4427.1031278534
24.36,4427.11551052144
24.37,4427.12789318948
24.38,4427.14027585752
24.39,4427.15265852556
24.4,4427.1650411936
24.41,4427.17742386164
24.42,4427.18980652968
24.43,4427.20208135272
24.44,4427.21426419229
24.45,4427.22644703186
24.46,4427.23862987144
24.47,4427.25081271101
24.48,4427.26299555059
24.49,4427.27517839016
24.5,4427.28736122973
24.51,4427.29954406931
24.52,4427.31172690888
24.53,4427.32372102398
24.54,4427.33570601708
24.55,4427.34769101018
24.56,4427.35967600328
24.57,4427.37166099638
24.58,4427.38364598948
24.59,4427.39563098258
24.6,4427.40761597569
24.61,4427.41960096879
24.62,4427.43151386746
24.63,4427.44330300459
24.64,4427.45509214171
24.65,4427.46688127884
24.66,4427.47867041597
24.67,4427.4904595531
24.68,4427.50224869023
24.69,4427.51403782736
24.7,4427.52582696448
24.71,4427.53761610161
24.72,4427.54925358291
24.73,4427.56084886232
24.74,4427.57244414173
24.75,4427.58403942114
24.76,4427.59563470055
24.77,4427.60722997996
24.78,4427.61882525937
24.79,4427.63042053878
24.8,4427.64201581819
24.81,4427.65357339657
24.82,4427.66497682353
24.83,4427.67638025049
24.84,4427.68778367745
24.85,4427.69918710441
24.86,4427.71059053136
24.87,4427.72199395832
24.88,4427.73339738528
24.89,4427.74480081224
24.9,4427.7562042392
24.91,4427.76749172724
24.92,4427.77870531329
24.93,4427.78991889934
24.94,4427.80113248539
24.95,4427.81234607144
24.96,4427.82355965749
24.97,4427.83477324353
24.98,4427.84598682958
24.99,4427.85720041563
25,4427.86840932077
25.01,4427.879435083
25.02,4427.89046084523
25.03,4427.90148660747
25.04,4427.9125123697
25.05,4427.92353813193
25.06,4427.93456389416
25.07,4427.9455896564
25.08,4427.95661541863
25.09,4427.96764118086
25.1,4427.97858535238
25.11,4427.98942531273
25.12,4428.00026527308
25.13,4428.01110523343
25.14,4428.02194519378
25.15,4428.03278515413
25.16,4428.04362511448
25.17,4428.05446507482
25.18,4428.06530503517
25.19,4428.07614499552
25.2,4428.08682813388
25.21,4428.0974843184
25.22,4428.10814050293
25.23,4428.11879668746
25.24,4428.12945287199
25.25,4428.14010905651
25.26,4428.15076524104
25.27,4428.16142142557
25.28,4428.1720776101
25.29,4428.18268517044
25.3,4428.19315960865
25.31,4428.20363404685
25.32,4428.21410848506
25.33,4428.22458292327
25.34,4428.23505736148
25.35,4428.24553179968
25.36,4428.25600623789
25.37,4428.2664806761
25.38,4428.27695511431
25.39,4428.28730703345
25.4,4428.2976017576
25.41,4428.30789648174
25.42,4428.31819120588
25.43,4428.32848593002
25.44,4428.33878065417
25.45,4428.34907537831
25.46,4428.35937010245
25.47,4428.36966482659
25.48,4428.37994250235
25.49,4428.39005954676
25.5,4428.40017659117
25.51,4428.41029363558
25.52,4428.42041067999
25.53,4428.4305277244
25.54,4428.44064476881
25.55,4428.45076181322
25.56,4428.46087885763
25.57,4428.47099590204
25.58,4428.48102334067
25.59,4428.49096474109
25.6,4428.50090614152
25.61,4428.51084754195
25.62,4428.52078894237
25.63,4428.5307303428
25.64,4428.54067174323
25.65,4428.55061314366
25.66,4428.56055454408
25.67,4428.57049594451
25.68,4428.5802768689
25.69,4428.59004466186
25.7,4428.59981245481
25.71,4428.60958024777
25.72,4428.61934804073
25.73,4428.62911583369
25.74,4428.63888362665
25.75,4428.6486514196
25.76,4428.65841921256
25.77,4428.66812891729
25.78,4428.67772513942
25.79,4428.68732136154
25.8,4428.69691758367
25.81,4428.7065138058
25.82,4428.71611002792
25.83,4428.72570625005
25.84,4428.73530247217
25.85,4428.7448986943
25.86,4428.75449491642
25.87,4428.76396351745
25.88,4428.77339020488
25.89,4428.7828168923
25.9,4428.79224357972
25.91,4428.80167026714
25.92,4428.81109695456
25.93,4428.82052364198
25.94,4428.82995032941
25.95,4428.83937701683
25.96,4428.84877573543
25.97,4428.85803492315
25.98,4428.86729411087
25.99,4428.87655329859
26,4428.88581248631
26.01,4428.89507167403
26.02,4428.90433086175
26.03,4428.91359004947
26.04,4428.92284923719
26.05,4428.93210842491
26.06,4428.9412714462
26.07,4428.95036516748
26.08,4428.95945888877
26.09,4428.96855261006
26.1,4428.97764633135
26.11,4428.98674005264
26.12,4428.99583377393
26.13,4429.00492749522
26.14,4429.01402121651
26.15,4429.0231149378
26.16,4429.03204597709
26.17,4429.04097626289
26.18,4429.04990654869
26.19,4429.05883683448
26.2,4429.06776712028
26.21,4429.07669740608
26.22,4429.08562769187
26.23,4429.09455797767
26.24,4429.10348826347
26.25,4429.11235243753
26.26,4429.12112131586
26.27,4429.12989019419
26.28,4429.13865907252
26.29,4429.14742795085
26.3,4429.15619682919
26.31,4429.16496570752
26.32,4429.17373458585
26.33,4429.18250346418
26.34,4429.19127234251
26.35,4429.19990992104
26.36,4429.20851941644
26.37,4429.21712891185
26.38,4429.22573840725
26.39,4429.23434790266
26.4,4429.24295739806
26.41,4429.25156689347
26.42,4429.26017638888
26.43,4429.26878588428
26.44,4429.27735792639
26.45,4429.28581005936
26.46,4429.29426219233
26.47,4429.3027143253
26.48,4429.31116645827
26.49,4429.31961859125
26.5,4429.32807072422
26.51,4429.33652285719
26.52,4429.34497499016
26.53,4429.35342712313
26.54,4429.36177793719
26.55,4429.37007472362
26.56,4429.37837151006
26.57,4429.38666829649
26.58,4429.39496508293
26.59,4429.40326186936
26.6,4429.41155865579
26.61,4429.41985544223
26.62,4429.42815222866
26.63,4429.43643883085
26.64,4429.44458228152
26.65,4429.45272573217
26.66,4429.46086918283
26.67,4429.46901263349
26.68,4429.47715608415
26.69,4429.48529953481
26.7,4429.49344298547
26.71,4429.50158643613
26.72,4429.50972988679
26.73,4429.51780060437
26.74,4429.52579272436
26.75,4429.53378484435
26.76,4429.54177696434
26.77,4429.54976908432
26.78,4429.55776120431
26.79,4429.5657533243
26.8,4429.57374544429
26.81,4429.58173756428
26.82,4429.58972968427
26.83,4429.59758817786
26.84,4429.60543096612
26.85,4429.61327375437
26.86,4429.62111654262
26.87,4429.62895933088
26.88,4429.63680211913
26.89,4429.64464490739
26.9,4429.65248769564
26.91,4429.66033048389
26.92,4429.66812773911
26.93,4429.67582318789
26.94,4429.68351863667
26.95,4429.69121408545
26.96,4429.69890953423
26.97,4429.706604983
26.98,4429.71430043178
26.99,4429.72199588056
27,4429.72969132934
27.01,4429.73738677812
27.02,4429.74497710072
27.03,4429.75252719513
27.04,4429.76007728953
27.05,4429.76762738393
27.06,4429.77517747834
27.07,4429.78272757274
27.08,4429.79027766714
27.09,4429.79782776155
27.1,4429.80537785595
27.11,4429.81290824375
27.12,4429.82031496124
27.13,4429.82772167873
27.14,4429.83512839622
27.15,4429.84253511371
27.16,4429.8499418312
27.17,4429.85734854869
27.18,4429.86475526618
27.19,4429.87216198367
27.2,4429.87956870116
27.21,4429.88689741092
27.22,4429.89416272085
27.23,4429.90142803079
27.24,4429.90869334073
27.25,4429.91595865066
27.26,4429.9232239606
27.27,4429.93048927054
27.28,4429.93775458047
27.29,4429.94501989041
27.3,4429.95228520035
27.31,4429.9594158246
27.32,4429.96654168779
27.33,4429.97366755098
27.34,4429.98079341417
27.35,4429.98791927736
27.36,4429.99504514054
27.37,4430.00217100373
27.38,4430.00929686692
27.39,4430.01642273011
27.4,4430.02349633654
27.41,4430.03048470479
27.42,4430.03747307304
27.43,4430.04446144129
27.44,4430.05144980954
27.45,4430.05843817779
27.46,4430.06542654604
27.47,4430.07241491428
27.48,4430.07940328253
27.49,4430.08639165078
27.5,4430.09327235387
27.51,4430.10012516957
27.52,4430.10697798526
27.53,4430.11383080096
27.54,4430.12068361666
27.55,4430.12753643235
27.56,4430.13438924805
27.57,4430.14124206374
27.58,4430.14809487944
27.59,4430.15491983878
27.6,4430.16163903447
27.61,4430.16835823016
27.62,4430.17507742585
27.63,4430.18179662154
27.64,4430.18851581723
27.65,4430.19523501292
27.66,4430.20195420861
27.67,4430.2086734043
27.68,4430.21539259999
27.69,4430.22202979014
27.7,4430.22861728813
27.71,4430.23520478612
27.72,4430.2417922841
27.73,4430.24837978209
27.74,4430.25496728008
27.75,4430.26155477806
27.76,4430.26814227605
27.77,4430.27472977404
27.78,4430.28131248477
27.79,4430.28777019672
27.8,4430.29422790868
27.81,4430.30068562063
27.82,4430.30714333258
27.83,4430.31360104453
27.84,4430.32005875648
27.85,4430.32651646843
27.86,4430.33297418039
27.87,4430.33943189234
27.88,4430.3458319163
27.89,4430.35216174287
27.9,4430.35849156944
27.91,4430.36482139601
27.92,4430.37115122258
27.93,4430.37748104915
27.94,4430.38381087572
27.95,4430.39014070229
27.96,4430.39647052886
27.97,4430.40280035543
27.98,4430.40902115794
27.99,4430.4152249884
28,4430.42142881886
28.01,4430.42763264932
28.02,4430.43383647978
28.03,4430.44004031024
28.04,4430.4462441407
28.05,4430.45244797116
28.06,4430.45865180162
28.07,4430.46482094061
28.08,4430.47090065249
28.09,4430.47698036437
28.1,4430.48306007625
28.11,4430.48913978813
28.12,4430.49521950002
28.13,4430.5012992119
28.14,4430.50737892378
28.15,4430.51345863566
28.16,4430.51953834754
28.17,4430.52553325141
28.18,4430.53149071016
28.19,4430.53744816892
28.2,4430.54340562767
28.21,4430.54936308642
28.22,4430.55532054517
28.23,4430.56127800392
28.24,4430.56723546268
28.25,4430.57319292143
28.26,4430.57913738733
28.27,4430.58497444599
28.28,4430.59081150465
28.29,4430.59664856331
28.3,4430.60248562197
28.31,4430.60832268063
28.32,4430.61415973929
28.33,4430.61999679794
28.34,4430.6258338566
28.35,4430.63167091526
28.36,4430.63744607153
28.37,4430.64316457039
28.38,4430.64888306926
28.39,4430.65460156813
28.4,4430.66032006699
28.41,4430.66603856586
28.42,4430.67175706472
28.43,4430.67747556359
28.44,4430.68319406246
28.45,4430.68891256132
28.46,4430.69452176057
28.47,4430.7001235269
28.48,4430.70572529323
28.49,4430.71132705956
28.5,4430.71692882589
28.51,4430.72253059222
28.52,4430.72813235855
28.53,4430.73373412488
28.54,4430.73933589121
28.55,4430.74489737501
28.56,4430.75038422272
28.57,4430.75587107043
28.58,4430.76135791814
28.59,4430.76684476585
28.6,4430.77233161356
28.61,4430.77781846128
28.62,4430.78330530899
28.63,4430.7887921567
28.64,4430.79427900441
28.65,4430.7996793464
28.66,4430.80505307578
28.67,4430.81042680516
28.68,4430.81580053454
28.69,4430.82117426393
28.7,4430.82654799331
28.71,4430.83192172269
28.72,4430.83729545208
28.73,4430.84266918146
28.74,4430.84802298886
28.75,4430.8532853863
28.76,4430.85854778375
28.77,4430.86381018119
28.78,4430.86907257864
28.79,4430.87433497609
28.8,4430.87959737353
28.81,4430.88485977098
28.82,4430.89012216842
28.83,4430.89538456587
28.84,4430.90058197821
28.85,4430.90573481594
28.86,4430.91088765368
28.87,4430.91604049142
28.88,4430.92119332915
28.89,4430.92634616689
28.9,4430.93149900463
28.91,4430.93665184237
28.92,4430.9418046801
28.93,4430.94695672512
28.94,4430.95200176096
28.95,4430.9570467968
28.96,4430.96209183265
28.97,4430.96713686849
28.98,4430.97218190433
28.99,4430.97722694018
29,4430.98227197602
29.01,4430.98731701186
29.02,4430.99236204771
29.03,4430.99736237352
29.04,4431.00230135063
29.05,4431.00724032774
29.06,4431.01217930485
29.07,4431.01711828196
29.08,4431.02205725907
29.09,4431.02699623618
29.1,4431.03193521329
29.11,4431.0368741904
29.12,4431.04181316752
29.13,4431.0466649489
29.14,4431.05149959556
29.15,4431.05633424221
29.16,4431.06116888887
29.17,4431.06600353552
29.18,4431.07083818218
29.19,4431.07567282883
29.2,4431.08050747549
29.21,4431.08534212214
29.22,4431.09015111751
29.23,4431.09488314689
29.24,4431.09961517626
29.25,4431.10434720564
29.26,4431.10907923501
29.27,4431.11381126439
29.28,4431.11854329377
29.29,4431.12327532314
29.3,4431.12800735252
29.31,4431.1327393819
29.32,4431.13740438301
29.33,4431.14203549297
29.34,4431.14666660293
29.35,4431.1512977129
29.36,4431.15592882286
29.37,4431.16055993283
29.38,4431.16519104279
29.39,4431.16982215275
29.4,4431.17445326272
29.41,4431.17907659431
29.42,4431.18360846722
29.43,4431.18814034013
29.44,4431.19267221305
29.45,4431.19720408596
29.46,4431.20173595887
29.47,4431.20626783179
29.48,4431.2107997047
29.49,4431.21533157761
29.5,4431.21986345052
29.51,4431.22434726149
29.52,4431.22878156402
29.53,4431.23321586656
29.54,4431.23765016909
29.55,4431.24208447162
29.56,4431.24651877415
29.57,4431.25095307668
29.58,4431.25538737921
29.59,4431.25982168175
29.6,4431.26425598428
29.61,4431.2686033076
29.62,4431.27294169055
29.63,4431.2772800735
29.64,4431.28161845645
29.65,4431.2859568394
29.66,4431.29029522235
29.67,4431.2946336053
29.68,4431.29897198826
29.69,4431.30331037121
29.7,4431.30761848885
29.71,4431.31186258699
29.72,4431.31610668513
29.73,4431.32035078327
29.74,4431.32459488141
29.75,4431.32883897955
29.76,4431.33308307769
29.77,4431.33732717583
29.78,4431.34157127397
29.79,4431.34581537211
29.8,4431.34999134163
29.81,4431.35414277354
29.82,4431.35829420544
29.83,4431.36244563735
29.84,4431.36659706926
29.85,4431.37074850117
29.86,4431.37489993307
29.87,4431.37905136498
29.88,4431.38320279689
29.89,4431.38734062292
29.9,4431.39140099084
29.91,4431.39546135876
29.92,4431.39952172668
29.93,4431.40358209461
29.94,4431.40764246253
29.95,4431.41170283045
29.96,4431.41576319837
29.97,4431.41982356629
29.98,4431.42388393421
29.99,4431.42789387081
30,4431.43186476052
30.01,4431.43583565023
30.02,4431.43980653994
30.03,4431.44377742965
30.04,4431.44774831936
30.05,4431.45171920907
30.06,4431.45569009878
30.07,4431.45966098849
30.08,4431.46363187821
30.09,4431.46751680859
30.1,4431.47139978927
30.11,4431.47528276995
30.12,4431.47916575064
30.13,4431.48304873132
30.14,4431.486931712
30.15,4431.49081469268
30.16,4431.49469767337
30.17,4431.49858065405
30.18,4431.50242978063
30.19,4431.50622640475
30.2,4431.51002302887
30.21,4431.513819653
30.22,4431.51761627712
30.23,4431.52141290124
30.24,4431.52520952536
30.25,4431.52900614949
30.26,4431.53280277361
30.27,4431.53659939773
30.28,4431.54032763647
30.29,4431.54403943969
30.3,4431.5477512429
30.31,4431.55146304612
30.32,4431.55517484934
30.33,4431.55888665255
30.34,4431.56259845577
30.35,4431.56631025898
30.36,4431.5700220622
30.37,4431.57371550243
30.38,4431.57734400347
30.39,4431.58097250452
30.4,4431.58460100556
30.41,4431.58822950661
30.42,4431.59185800765
30.43,4431.5954865087
30.44,4431.59911500975
30.45,4431.60274351079
30.46,4431.60637201184
30.47,4431.60994859873
30.48,4431.61349529934
30.49,4431.61704199995
30.5,4431.62058870055
30.51,4431.62413540116
30.52,4431.62768210177
30.53,4431.63122880238
30.54,4431.63477550299
30.55,4431.63832220359
30.56,4431.64186498081
30.57,4431.64533136563
30.58,4431.64879775045
30.59,4431.65226413527
30.6,4431.65573052009
30.61,4431.65919690491
30.62,4431.66266328973
30.63,4431.66612967455
30.64,4431.66959605937
30.65,4431.67306244419
30.66,4431.67649231789
30.67,4431.67987985442
30.68,4431.68326739095
30.69,4431.68665492747
30.7,4431.690042464
30.71,4431.69343000053
30.72,4431.69681753706
30.73,4431.70020507359
30.74,4431.70359261011
30.75,4431.70698014664
30.76,4431.71029978492
30.77,4431.71360992343
30.78,4431.71692006195
30.79,4431.72023020047
30.8,4431.72354033898
30.81,4431.7268504775
30.82,4431.73016061601
30.83,4431.73347075453
30.84,4431.73678089305
30.85,4431.7400688903
30.86,4431.74330306382
30.87,4431.74653723733
30.88,4431.74977141085
30.89,4431.75300558436
30.9,4431.75623975788
30.91,4431.75947393139
30.92,4431.76270810491
30.93,4431.76594227842
30.94,4431.76917645194
30.95,4431.77235801808
30.96,4431.77551764229
30.97,4431.7786772665
30.98,4431.78183689071
30.99,4431.78499651492
31,4431.78815613913
31.01,4431.79131576334
31.02,4431.79447538755
31.03,4431.79763501176
31.04,4431.80078586679
31.05,4431.80387234005
31.06,4431.8069588133
31.07,4431.81004528655
31.08,4431.8131317598
31.09,4431.81621823305
31.1,4431.8193047063
31.11,4431.82239117955
31.12,4431.8254776528
31.13,4431.82856412605
31.14,4431.83161226814
31.15,4431.83462697139
31.16,4431.83764167465
31.17,4431.84065637791
31.18,4431.84367108116
31.19,4431.84668578442
31.2,4431.84970048768
31.21,4431.85271519093
31.22,4431.85572989419
31.23,4431.85874459745
31.24,4431.86169253505
31.25,4431.86463683187
31.26,4431.8675811287
31.27,4431.87052542552
31.28,4431.87346972235
31.29,4431.87641401917
31.3,4431.87935831599
31.31,4431.88230261282
31.32,4431.88524690965
31.33,4431.88816617247
31.34,4431.89104140902
31.35,4431.89391664556
31.36,4431.8967918821
31.37,4431.89966711864
31.38,4431.90254235518
31.39,4431.90541759172
31.4,4431.90829282826
31.41,4431.9111680648
31.42,4431.91404330134
31.43,4431.91686593075
31.44,4431.91967343573
31.45,4431.92248094071
31.46,4431.92528844569
31.47,4431.92809595068
31.48,4431.93090345566
31.49,4431.93371096064
31.5,4431.93651846562
31.51,4431.9393259706
31.52,4431.94212079555
31.53,4431.94486188028
31.54,4431.94760296501
31.55,4431.95034404974
31.56,4431.95308513447
31.57,4431.95582621919
31.58,4431.95856730392
31.59,4431.96130838865
31.6,4431.96404947338
31.61,4431.96679055811
31.62,4431.96949223411
31.63,4431.97216819248
31.64,4431.97484415084
31.65,4431.97752010921
31.66,4431.98019606758
31.67,4431.98287202595
31.68,4431.98554798431
31.69,4431.98822394268
31.7,4431.99089990105
31.71,4431.993574626
31.72,4431.9961867345
31.73,4431.99879884301
31.74,4432.00141095151
31.75,4432.00402306001
31.76,4432.00663516851
31.77,4432.00924727701
31.78,4432.01185938552
31.79,4432.01447149402
31.8,4432.01708360252
31.81,4432.01966857649
31.82,4432.02221809425
31.83,4432.024767612
31.84,4432.02731712976
31.85,4432.02986664752
31.86,4432.03241616528
31.87,4432.03496568303
31.88,4432.03751520079
31.89,4432.04006471855
31.9,4432.0426142363
31.91,4432.04511174677
31.92,4432.04759991556
31.93,4432.05008808434
31.94,4432.05257625313
31.95,4432.05506442191
31.96,4432.0575525907
31.97,4432.06004075948
31.98,4432.06252892827
31.99,4432.06501709705
32,4432.06748951716
32.01,4432.06991756144
32.02,4432.07234560571
32.03,4432.07477364998
32.04,4432.07720169426
