"Time","P_D1D2"
19.56,740424.401301968
19.57,740634.736417812
19.58,740845.071533656
19.59,741055.406649501
19.6,741265.741765345
19.61,741476.076881189
19.62,741686.411997034
19.63,741896.747112878
19.64,742107.082228722
19.65,742317.417344567
19.66,742527.747838172
19.67,742738.059917912
19.68,742948.37199765
19.69,743158.68407739
19.7,743368.996157129
19.71,743579.308236868
19.72,743789.620316607
19.73,743999.932396346
19.74,744210.244476085
19.75,744420.556555824
19.76,744630.868635563
19.77,744841.179224705
19.78,745051.46696837
19.79,745261.754712034
19.8,745472.042455699
19.81,745682.330199363
19.82,745892.617943028
19.83,746102.905686692
19.84,746313.193430357
19.85,746523.481174021
19.86,746733.768917686
19.87,746944.056661351
19.88,747154.344405015
19.89,747364.608516532
19.9,747574.870624605
19.91,747785.132732678
19.92,747995.39484075
19.93,748205.656948823
19.94,748415.919056896
19.95,748626.181164969
19.96,748836.443273041
19.97,749046.705381114
19.98,749256.967489187
19.99,749467.22959726
20,749677.470630391
20.01,749887.70580383
20.02,750097.94097727
20.03,750308.176150709
20.04,750518.411324149
20.05,750728.646497589
20.06,750938.881671028
20.07,751149.116844468
20.08,751359.352017907
20.09,751569.587191347
20.1,751779.822364786
20.11,751990.039382988
20.12,752200.246323253
20.13,752410.453263518
20.14,752620.660203783
20.15,752830.867144048
20.16,753041.074084313
20.17,753251.281024578
20.18,753461.487964843
20.19,753671.694905108
20.2,753881.901845373
20.21,754092.108785638
20.22,754302.30085267
20.23,754512.478261743
20.24,754722.655670816
20.25,754932.83307989
20.26,755143.010488963
20.27,755353.187898036
20.28,755563.36530711
20.29,755773.542716183
20.3,755983.720125256
20.31,756193.89753433
20.32,756404.074943403
20.33,756614.241123338
20.34,756824.387703751
20.35,757034.534284163
20.36,757244.680864575
20.37,757454.827444988
20.38,757664.9740254
20.39,757875.120605813
20.4,758085.267186226
20.41,758295.413766638
20.42,758505.560347051
20.43,758715.706927463
20.44,758925.846284699
20.45,759135.960739554
20.46,759346.075194408
20.47,759556.189649263
20.48,759766.304104118
20.49,759976.418558973
20.5,760186.533013828
20.51,760396.647468683
20.52,760606.761923538
20.53,760816.876378393
20.54,761026.990833248
20.55,761237.102432517
20.56,761447.183465513
20.57,761657.264498509
20.58,761867.345531506
20.59,762077.426564503
20.6,762287.507597499
20.61,762497.588630496
20.62,762707.669663493
20.63,762917.750696489
20.64,763127.831729486
20.65,763337.912762482
20.66,763547.993795478
20.67,763758.04198432
20.68,763968.088299778
20.69,764178.134615235
20.7,764388.180930693
20.71,764598.227246151
20.72,764808.273561608
20.73,765018.319877066
20.74,765228.366192523
20.75,765438.412507981
20.76,765648.458823439
20.77,765858.505138896
20.78,766068.522405248
20.79,766278.53270813
20.8,766488.543011012
20.81,766698.553313895
20.82,766908.563616777
20.83,767118.573919659
20.84,767328.584222542
20.85,767538.594525424
20.86,767748.604828307
20.87,767958.615131189
20.88,768168.625434072
20.89,768378.610844401
20.9,768588.58384034
20.91,768798.556836279
20.92,769008.529832218
20.93,769218.502828157
20.94,769428.475824096
20.95,769638.448820035
20.96,769848.421815973
20.97,770058.394811912
20.98,770268.367807851
20.99,770478.34080379
21,770688.293424969
21.01,770898.227820288
21.02,771108.162215607
21.03,771318.096610927
21.04,771528.031006246
21.05,771737.965401565
21.06,771947.899796884
21.07,772157.834192203
21.08,772367.768587522
21.09,772577.702982842
21.1,772787.637378161
21.11,772997.556277471
21.12,773207.450779211
21.13,773417.34528095
21.14,773627.239782689
21.15,773837.134284428
21.16,774047.028786167
21.17,774256.923287906
21.18,774466.817789645
21.19,774676.712291385
21.2,774886.606793124
21.21,775096.501294863
21.22,775306.38554001
21.23,775516.238855949
21.24,775726.092171888
21.25,775935.945487827
21.26,776145.798803766
21.27,776355.652119704
21.28,776565.505435643
21.29,776775.358751582
21.3,776985.21206752
21.31,777195.065383459
21.32,777404.918699398
21.33,777614.76735852
21.34,777824.578197201
21.35,778034.389035883
21.36,778244.199874565
21.37,778454.010713246
21.38,778663.821551928
21.39,778873.63239061
21.4,779083.443229291
21.41,779293.254067973
21.42,779503.064906655
21.43,779712.875745336
21.44,779922.686584018
21.45,780132.454957769
21.46,780342.222028525
21.47,780551.98909928
21.48,780761.756170036
21.49,780971.523240791
21.5,781181.290311546
21.51,781391.057382302
21.52,781600.824453057
21.53,781810.591523812
21.54,782020.358594568
21.55,782230.125665323
21.56,782439.855300809
21.57,782649.57731378
21.58,782859.299326751
21.59,783069.021339722
21.6,783278.743352694
21.61,783488.465365665
21.62,783698.187378636
21.63,783907.909391607
21.64,784117.631404578
21.65,784327.35341755
21.66,784537.075430521
21.67,784746.765398076
21.68,784956.441064241
21.69,785166.116730405
21.7,785375.79239657
21.71,785585.468062734
21.72,785795.143728899
21.73,786004.819395063
21.74,786214.495061228
21.75,786424.170727392
21.76,786633.846393557
21.77,786843.522059721
21.78,787053.171430181
21.79,787262.799461375
21.8,787472.427492569
21.81,787682.055523763
21.82,787891.683554957
21.83,788101.311586151
21.84,788310.939617345
21.85,788520.567648539
21.86,788730.195679733
21.87,788939.823710927
21.88,789149.451742121
21.89,789359.05958683
21.9,789568.638695772
21.91,789778.217804714
21.92,789987.796913657
21.93,790197.376022599
21.94,790406.955131542
21.95,790616.534240484
21.96,790826.113349427
21.97,791035.692458369
21.98,791245.271567312
21.99,791454.850676254
22,791664.416067075
22.01,791873.944967392
22.02,792083.473867708
22.03,792293.002768024
22.04,792502.531668341
22.05,792712.060568657
22.06,792921.589468973
22.07,793131.118369289
22.08,793340.647269606
22.09,793550.176169922
22.1,793759.705070239
22.11,793969.227079567
22.12,794178.704485813
22.13,794388.181892058
22.14,794597.659298304
22.15,794807.136704549
22.16,795016.614110795
22.17,795226.09151704
22.18,795435.568923286
22.19,795645.046329531
22.2,795854.523735777
22.21,796064.001142022
22.22,796273.478548268
22.23,796482.903470478
22.24,796692.328098162
22.25,796901.752725845
22.26,797111.177353529
22.27,797320.601981213
22.28,797530.026608897
22.29,797739.451236581
22.3,797948.875864265
22.31,798158.300491949
22.32,798367.725119632
22.33,798577.149747316
22.34,798786.528150943
22.35,798995.898716551
22.36,799205.26928216
22.37,799414.639847769
22.38,799624.010413377
22.39,799833.380978986
22.4,800042.751544595
22.41,800252.122110203
22.42,800461.492675812
22.43,800670.863241421
22.44,800880.233807029
22.45,801089.564767122
22.46,801298.879988143
22.47,801508.195209164
22.48,801717.510430185
22.49,801926.825651205
22.5,802136.140872227
22.51,802345.456093248
22.52,802554.771314268
22.53,802764.086535289
22.54,802973.40175631
22.55,803182.716977331
22.56,803391.999569537
22.57,803601.258164481
22.58,803810.516759427
22.59,804019.775354372
22.6,804229.033949317
22.61,804438.292544262
22.62,804647.551139207
22.63,804856.809734152
22.64,805066.068329097
22.65,805275.326924042
22.66,805484.585518987
22.67,805693.818819557
22.68,805903.019507986
22.69,806112.220196416
22.7,806321.420884845
22.71,806530.621573274
22.72,806739.822261703
22.73,806949.022950132
22.74,807158.223638561
22.75,807367.424326991
22.76,807576.62501542
22.77,807785.825703849
22.78,807995.008789652
22.79,808204.150292197
22.8,808413.291794742
22.81,808622.433297287
22.82,808831.574799832
22.83,809040.716302377
22.84,809249.857804922
22.85,809458.999307467
22.86,809668.140810012
22.87,809877.282312557
22.88,810086.423815102
22.89,810295.555763635
22.9,810504.636802022
22.91,810713.717840409
22.92,810922.798878797
22.93,811131.879917184
22.94,811340.960955571
22.95,811550.041993958
22.96,811759.123032345
22.97,811968.204070732
22.98,812177.285109119
22.99,812386.366147507
23,812595.446036903
23.01,812804.465333977
23.02,813013.484631052
23.03,813222.503928127
23.04,813431.523225201
23.05,813640.542522275
23.06,813849.56181935
23.07,814058.581116424
23.08,814267.600413498
23.09,814476.619710573
23.1,814685.639007647
23.11,814894.658304722
23.12,815103.622196437
23.13,815312.578476186
23.14,815521.534755934
23.15,815730.491035683
23.16,815939.447315431
23.17,816148.40359518
23.18,816357.359874929
23.19,816566.316154677
23.2,816775.272434426
23.21,816984.228714174
23.22,817193.184993923
23.23,817402.093709875
23.24,817610.985697449
23.25,817819.877685025
23.26,818028.769672599
23.27,818237.661660174
23.28,818446.553647749
23.29,818655.445635324
23.3,818864.337622899
23.31,819073.229610474
23.32,819282.121598048
23.33,819491.013585623
23.34,819699.866207109
23.35,819908.69262885
23.36,820117.519050592
23.37,820326.345472334
23.38,820535.171894075
23.39,820743.998315817
23.4,820952.824737559
23.41,821161.651159301
23.42,821370.477581043
23.43,821579.304002784
23.44,821788.130424526
23.45,821996.926033544
23.46,822205.685617005
23.47,822414.445200466
23.48,822623.204783927
23.49,822831.964367388
23.5,823040.723950849
23.51,823249.48353431
23.52,823458.243117771
23.53,823667.002701233
23.54,823875.762284694
23.55,824084.521868155
23.56,824293.259547417
23.57,824501.951021385
23.58,824710.642495353
23.59,824919.333969321
23.6,825128.025443289
23.61,825336.716917258
23.62,825545.408391226
23.63,825754.099865194
23.64,825962.791339162
23.65,826171.48281313
23.66,826380.174287098
23.67,826588.853120039
23.68,826797.475214561
23.69,827006.097309081
23.7,827214.719403603
23.71,827423.341498123
23.72,827631.963592645
23.73,827840.585687166
23.74,828049.207781686
23.75,828257.829876208
23.76,828466.451970729
23.77,828675.07406525
23.78,828883.693136037
23.79,829092.244582438
23.8,829300.79602884
23.81,829509.347475241
23.82,829717.898921642
23.83,829926.450368044
23.84,830135.001814445
23.85,830343.553260846
23.86,830552.104707248
23.87,830760.656153649
23.88,830969.207600051
23.89,831177.759046452
23.9,831386.245524509
23.91,831594.725055423
23.92,831803.204586336
23.93,832011.68411725
23.94,832220.163648164
23.95,832428.643179078
23.96,832637.122709991
23.97,832845.602240905
23.98,833054.081771819
23.99,833262.561302733
24,833471.040833647
24.01,833679.464454085
24.02,833887.870803471
24.03,834096.277152857
24.04,834304.683502243
24.05,834513.089851629
24.06,834721.496201015
24.07,834929.902550401
24.08,835138.308899787
24.09,835346.715249173
24.1,835555.121598559
24.11,835763.527947945
24.12,835971.887798544
24.13,836180.219701712
24.14,836388.551604881
24.15,836596.88350805
24.16,836805.215411219
24.17,837013.547314388
24.18,837221.879217557
24.19,837430.211120726
24.2,837638.543023895
24.21,837846.874927063
24.22,838055.206830232
24.23,838263.501999567
24.24,838471.758193203
24.25,838680.014386839
24.26,838888.270580476
24.27,839096.526774112
24.28,839304.782967748
24.29,839513.039161384
24.3,839721.29535502
24.31,839929.551548656
24.32,840137.807742292
24.33,840346.063935928
24.34,840554.293513383
24.35,840762.472735568
24.36,840970.651957752
24.37,841178.831179937
24.38,841387.010402121
24.39,841595.189624306
24.4,841803.368846491
24.41,842011.548068675
24.42,842219.727290859
24.43,842427.906513044
24.44,842636.085735228
24.45,842844.248811004
24.46,843052.349801238
24.47,843260.450791472
24.48,843468.551781706
24.49,843676.65277194
24.5,843884.753762174
24.51,844092.854752408
24.52,844300.955742642
24.53,844509.056732876
24.54,844717.157723109
24.55,844925.258713343
24.56,845133.354378468
24.57,845341.375877695
24.58,845549.397376922
24.59,845757.418876149
24.6,845965.440375375
24.61,846173.461874602
24.62,846381.483373829
24.63,846589.504873056
24.64,846797.526372283
24.65,847005.54787151
24.66,847213.569370737
24.67,847421.590869964
24.68,847629.537467705
24.69,847837.478218334
24.7,848045.418968963
24.71,848253.359719591
24.72,848461.30047022
24.73,848669.241220849
24.74,848877.181971478
24.75,849085.122722107
24.76,849293.063472735
24.77,849501.004223364
24.78,849708.944973993
24.79,849916.82108956
24.8,850124.679835488
24.81,850332.538581416
24.82,850540.397327344
24.83,850748.256073272
24.84,850956.1148192
24.85,851163.973565128
24.86,851371.832311056
24.87,851579.691056984
24.88,851787.549802912
24.89,851995.40854884
24.9,852203.213277316
24.91,852410.988763951
24.92,852618.764250587
24.93,852826.539737222
24.94,853034.315223857
24.95,853242.090710493
24.96,853449.866197128
24.97,853657.641683763
24.98,853865.417170399
24.99,854073.192657034
25,854280.96814367
25.01,854488.700581027
25.02,854696.391555311
25.03,854904.082529596
25.04,855111.773503881
25.05,855319.464478166
25.06,855527.155452451
25.07,855734.846426736
25.08,855942.537401021
25.09,856150.228375306
25.1,856357.91934959
25.11,856565.610323875
25.12,856773.269566988
25.13,856980.87477742
25.14,857188.479987853
25.15,857396.085198286
25.16,857603.690408718
25.17,857811.295619151
25.18,858018.900829584
25.19,858226.506040016
25.2,858434.111250449
25.21,858641.716460882
25.22,858849.321671314
25.23,859056.906817967
25.24,859264.425014625
25.25,859471.943211282
25.26,859679.46140794
25.27,859886.979604598
25.28,860094.497801256
25.29,860302.015997914
25.3,860509.534194571
25.31,860717.052391229
25.32,860924.570587887
25.33,861132.088784545
25.34,861339.598933443
25.35,861547.028868004
25.36,861754.458802566
25.37,861961.888737128
25.38,862169.31867169
25.39,862376.748606252
25.4,862584.178540814
25.41,862791.608475375
25.42,862999.038409937
25.43,863206.468344499
25.44,863413.89827906
25.45,863621.328213622
25.46,863828.672955608
25.47,864036.013381377
25.48,864243.353807146
25.49,864450.694232915
25.5,864658.034658684
25.51,864865.375084452
25.52,865072.715510221
25.53,865280.05593599
25.54,865487.396361759
25.55,865694.736787527
25.56,865902.077213296
25.57,866109.34391269
25.58,866316.593584615
25.59,866523.843256541
25.6,866731.092928465
25.61,866938.342600391
25.62,867145.592272316
25.63,867352.841944241
25.64,867560.091616166
25.65,867767.341288092
25.66,867974.590960017
25.67,868181.840631942
25.68,868389.02839194
25.69,868596.18606664
25.7,868803.34374134
25.71,869010.50141604
25.72,869217.65909074
25.73,869424.81676544
25.74,869631.97444014
25.75,869839.13211484
25.76,870046.28978954
25.77,870253.44746424
25.78,870460.605138941
25.79,870667.713063721
25.8,870874.777499506
25.81,871081.84193529
25.82,871288.906371075
25.83,871495.97080686
25.84,871703.035242645
25.85,871910.099678429
25.86,872117.164114214
25.87,872324.228549999
25.88,872531.292985783
25.89,872738.357421568
25.9,872945.384616304
25.91,873152.354573196
25.92,873359.324530089
25.93,873566.294486982
25.94,873773.264443875
25.95,873980.234400767
25.96,874187.20435766
25.97,874394.174314553
25.98,874601.144271445
25.99,874808.114228338
26,875015.084185231
26.01,875222.029756096
26.02,875428.903995855
26.03,875635.778235615
26.04,875842.652475375
26.05,876049.526715135
26.06,876256.400954895
26.07,876463.275194655
26.08,876670.149434415
26.09,876877.023674175
26.1,877083.897913935
26.11,877290.772153695
26.12,877497.635207876
26.13,877704.41249402
26.14,877911.189780165
26.15,878117.967066309
26.16,878324.744352454
26.17,878531.521638598
26.18,878738.298924743
26.19,878945.076210887
26.2,879151.853497031
26.21,879358.630783176
26.22,879565.40806932
26.23,879772.185355465
26.24,879978.866812854
26.25,880185.54591068
26.26,880392.225008507
26.27,880598.904106333
26.28,880805.58320416
26.29,881012.262301987
26.3,881218.941399813
26.31,881425.62049764
26.32,881632.299595466
26.33,881838.978693292
26.34,882045.657791119
26.35,882252.253716376
26.36,882458.833392984
26.37,882665.413069593
26.38,882871.992746201
26.39,883078.572422809
26.4,883285.152099418
26.41,883491.731776026
26.42,883698.311452635
26.43,883904.891129243
26.44,884111.470805852
26.45,884318.05048246
26.46,884524.559987691
26.47,884731.039012006
26.48,884937.518036321
26.49,885143.997060636
26.5,885350.47608495
26.51,885556.955109265
26.52,885763.434133579
26.53,885969.913157894
26.54,886176.392182209
26.55,886382.871206523
26.56,886589.350230838
26.57,886795.772429226
26.58,887002.149572018
26.59,887208.526714809
26.6,887414.903857601
26.61,887621.281000392
26.62,887827.658143184
26.63,888034.035285975
26.64,888240.412428767
26.65,888446.789571558
26.66,888653.16671435
26.67,888859.543857141
26.68,889065.877862951
26.69,889272.151896858
26.7,889478.425930765
26.71,889684.699964672
