"Time","Left.Lateral.Ventricle"
20.94,31858.9520683708
20.95,31860.6894132954
20.96,31862.42675822
20.97,31864.1641031447
20.98,31865.902695742
20.99,31867.642026507
21,31869.3813572721
21.01,31871.1206880372
21.02,31872.8600188022
21.03,31874.5993495673
21.04,31876.3386803324
21.05,31878.0780110975
21.06,31879.8173418625
21.07,31881.5567571589
21.08,31883.2980773606
21.09,31885.0393975622
21.1,31886.7807177639
21.11,31888.5220379655
21.12,31890.2633581671
21.13,31892.0046783688
21.14,31893.7459985704
21.15,31895.4873187721
21.16,31897.2286389737
21.17,31898.9708693882
21.18,31900.7141826297
21.19,31902.4574958712
21.2,31904.2008091127
21.21,31905.9441223542
21.22,31907.6874355956
21.23,31909.4307488371
21.24,31911.1740620786
21.25,31912.9173753201
21.26,31914.6606885616
21.27,31916.4057406887
21.28,31918.1510505805
21.29,31919.8963604723
21.3,31921.6416703641
21.31,31923.3869802559
21.32,31925.1322901477
21.33,31926.8776000395
21.34,31928.6229099313
21.35,31930.3682198231
21.36,31932.1141000054
21.37,31933.8614101652
21.38,31935.6087203249
21.39,31937.3560304847
21.4,31939.1033406444
21.41,31940.8506508042
21.42,31942.5979609639
21.43,31944.3452711237
21.44,31946.0925812834
21.45,31947.8398914431
21.46,31949.5886029506
21.47,31951.3379170031
21.48,31953.0872310556
21.49,31954.8365451081
21.5,31956.5858591606
21.51,31958.3351732131
21.52,31960.0844872656
21.53,31961.8338013181
21.54,31963.5831153706
21.55,31965.332657314
21.56,31967.0839788913
21.57,31968.8353004686
21.58,31970.5866220459
21.59,31972.3379436232
21.6,31974.0892652005
21.61,31975.8405867778
21.62,31977.5919083551
21.63,31979.3432299325
21.64,31981.0945515098
21.65,31982.8469344266
21.66,31984.600267168
21.67,31986.3535999093
21.68,31988.1069326507
21.69,31989.8602653921
21.7,31991.6135981334
21.71,31993.3669308748
21.72,31995.1202636162
21.73,31996.8735963575
21.74,31998.6269290989
21.75,32000.3821596501
21.76,32002.137507202
21.77,32003.8928547539
21.78,32005.6482023059
21.79,32007.4035498578
21.8,32009.1588974097
21.81,32010.9142449617
21.82,32012.6695925136
21.83,32014.4249400655
21.84,32016.1810064639
21.85,32017.9383724801
21.86,32019.6957384964
21.87,32021.4531045127
21.88,32023.2104705289
21.89,32024.9678365452
21.9,32026.7252025615
21.91,32028.4825685777
21.92,32030.239934594
21.93,32031.9973006103
21.94,32033.7562243525
21.95,32035.5156124942
21.96,32037.2750006358
21.97,32039.0343887775
21.98,32040.7937769191
21.99,32042.5531650608
22,32044.3125532024
22.01,32046.0719413441
22.02,32047.8313294857
22.03,32049.5910914807
22.04,32051.3525054161
22.05,32053.1139193515
22.06,32054.8753332869
22.07,32056.6367472222
22.08,32058.3981611576
22.09,32060.159575093
22.1,32061.9209890283
22.11,32063.6824029637
22.12,32065.4438168991
22.13,32067.2064459839
22.14,32068.9698893886
22.15,32070.7333327934
22.16,32072.4967761981
22.17,32074.2602196028
22.18,32076.0236630076
22.19,32077.7871064123
22.2,32079.5505498171
22.21,32081.3139932218
22.22,32083.077462972
22.23,32084.8429395291
22.24,32086.6084160862
22.25,32088.3738926433
22.26,32090.1393692004
22.27,32091.9048457575
22.28,32093.6703223147
22.29,32095.4357988718
22.3,32097.2012754289
22.31,32098.966751986
22.32,32100.7330986081
22.33,32102.5006120079
22.34,32104.2681254077
22.35,32106.0356388074
