"Time","Right.Cerebral.White.Matter"
-51.11,221640.694269963
-51.1,221640.878956218
-51.09,221641.063642474
-51.08,221641.248328729
-51.07,221641.433014985
-51.06,221641.61770124
-51.05,221641.802387495
-51.04,221641.987073751
-51.03,221642.171760006
-51.02,221642.356446261
-51.01,221642.542224922
-51,221642.728862458
-50.99,221642.915499993
-50.98,221643.102137529
-50.97,221643.288775065
-50.96,221643.475412601
-50.95,221643.662050137
-50.94,221643.848687672
-50.93,221644.035325208
-50.92,221644.221962744
-50.91,221644.410513937
-50.9,221644.599116121
-50.89,221644.787718305
-50.88,221644.976320489
-50.87,221645.164922673
-50.86,221645.353524857
-50.85,221645.542127042
-50.84,221645.730729226
-50.83,221645.91933141
-50.82,221646.108701557
-50.81,221646.299281746
-50.8,221646.489861935
-50.79,221646.680442124
-50.78,221646.871022313
-50.77,221647.061602502
-50.76,221647.252182691
-50.75,221647.442762881
-50.74,221647.63334307
-50.73,221647.823923259
-50.72,221648.01610142
-50.71,221648.208672958
-50.7,221648.401244496
-50.69,221648.593816034
-50.68,221648.786387572
-50.67,221648.978959111
-50.66,221649.171530649
-50.65,221649.364102187
-50.64,221649.556673725
-50.63,221649.749679602
-50.62,221649.944255819
-50.61,221650.138832036
-50.6,221650.333408253
-50.59,221650.527984469
-50.58,221650.722560686
-50.57,221650.917136903
-50.56,221651.11171312
-50.55,221651.306289336
-50.54,221651.500865553
-50.53,221651.696714857
-50.52,221651.893309066
-50.51,221652.089903275
-50.5,221652.286497484
-50.49,221652.483091693
-50.48,221652.679685902
-50.47,221652.876280111
-50.46,221653.07287432
-50.45,221653.269468529
-50.44,221653.466154296
-50.43,221653.664779792
-50.42,221653.863405289
-50.41,221654.062030786
-50.4,221654.260656282
-50.39,221654.459281779
-50.38,221654.657907276
-50.37,221654.856532772
-50.36,221655.055158269
-50.35,221655.253783766
-50.34,221655.453348289
-50.33,221655.65401835
-50.32,221655.85468841
-50.31,221656.055358471
-50.3,221656.256028531
-50.29,221656.456698592
-50.28,221656.657368652
-50.27,221656.858038713
-50.26,221657.058708773
-50.25,221657.259378834
-50.24,221657.461846369
-50.23,221657.664574248
-50.22,221657.867302127
-50.21,221658.070030006
-50.2,221658.272757886
-50.19,221658.475485765
-50.18,221658.678213644
-50.17,221658.880941523
-50.16,221659.083669403
-50.15,221659.286993104
-50.14,221659.491792034
-50.13,221659.696590964
-50.12,221659.901389893
-50.11,221660.106188823
-50.1,221660.310987752
-50.09,221660.515786682
-50.08,221660.720585612
-50.07,221660.925384541
-50.06,221661.130183471
-50.05,221661.336445334
-50.04,221661.543328521
-50.03,221661.750211708
-50.02,221661.957094895
-50.01,221662.163978082
-50,221662.370861269
-49.99,221662.577744456
-49.98,221662.784627643
-49.97,221662.99151083
-49.96,221663.198637534
-49.95,221663.407618159
-49.94,221663.616598784
-49.93,221663.825579408
-49.92,221664.034560033
-49.91,221664.243540658
-49.9,221664.452521282
-49.89,221664.661501907
-49.88,221664.870482532
-49.87,221665.079463157
-49.86,221665.289563044
-49.85,221665.500654258
-49.84,221665.711745472
-49.83,221665.922836687
-49.82,221666.133927901
-49.81,221666.345019115
-49.8,221666.55611033
-49.79,221666.767201544
-49.78,221666.978292758
-49.77,221667.189383973
-49.76,221667.402481061
-49.75,221667.615695987
-49.74,221667.828910913
-49.73,221668.042125838
-49.72,221668.255340764
-49.71,221668.46855569
-49.7,221668.681770615
-49.69,221668.894985541
-49.68,221669.108200467
-49.67,221669.322181904
-49.66,221669.537533631
-49.65,221669.752885358
-49.64,221669.968237084
-49.63,221670.183588811
-49.62,221670.398940538
-49.61,221670.614292265
-49.6,221670.829643992
-49.59,221671.044995718
-49.58,221671.260347445
-49.57,221671.47736085
-49.56,221671.694862433
-49.55,221671.912364017
-49.54,221672.129865601
-49.53,221672.347367184
-49.52,221672.564868768
-49.51,221672.782370351
-49.5,221672.999871935
-49.49,221673.217373519
-49.48,221673.435279843
-49.47,221673.654944303
-49.46,221673.874608764
-49.45,221674.094273224
-49.44,221674.313937685
-49.43,221674.533602146
-49.42,221674.753266606
-49.41,221674.972931067
-49.4,221675.192595528
-49.39,221675.412259988
-49.38,221675.633232872
-49.37,221675.855073192
-49.36,221676.076913512
-49.35,221676.298753832
-49.34,221676.520594152
-49.33,221676.742434472
-49.32,221676.964274792
-49.31,221677.186115112
-49.3,221677.407955432
-49.29,221677.62982977
-49.28,221677.853858893
-49.27,221678.077888016
-49.26,221678.301917138
-49.25,221678.525946261
-49.24,221678.749975383
-49.23,221678.974004506
-49.22,221679.198033629
-49.21,221679.422062751
-49.2,221679.646091874
-49.19,221679.871067173
-49.18,221680.097298
-49.17,221680.323528827
-49.16,221680.549759654
-49.15,221680.77599048
-49.14,221681.002221307
-49.13,221681.228452134
-49.12,221681.454682961
-49.11,221681.680913788
-49.1,221681.907144614
-49.09,221682.135244428
-49.08,221682.363689818
-49.07,221682.592135207
-49.06,221682.820580597
-49.05,221683.049025986
-49.04,221683.277471375
-49.03,221683.505916765
-49.02,221683.734362154
-49.01,221683.962807544
-49,221684.19182795
-48.99,221684.422500715
-48.98,221684.65317348
-48.97,221684.883846246
-48.96,221685.114519011
-48.95,221685.345191776
-48.94,221685.575864542
-48.93,221685.806537307
-48.92,221686.037210072
-48.91,221686.267882837
-48.9,221686.500061795
-48.89,221686.732974702
-48.88,221686.965887609
-48.87,221687.198800517
-48.86,221687.431713424
-48.85,221687.664626331
-48.84,221687.897539239
-48.83,221688.130452146
-48.82,221688.363365053
-48.81,221688.596472991
-48.8,221688.831638757
-48.79,221689.066804524
-48.78,221689.30197029
-48.77,221689.537136057
-48.76,221689.772301823
-48.75,221690.00746759
-48.74,221690.242633356
-48.73,221690.477799123
-48.72,221690.712964889
-48.71,221690.949265176
-48.7,221691.186696467
-48.69,221691.424127759
-48.68,221691.661559051
-48.67,221691.898990343
-48.66,221692.136421635
-48.65,221692.373852926
-48.64,221692.611284218
-48.63,221692.84871551
-48.62,221693.086146802
-48.61,221693.325662548
-48.6,221693.565371978
-48.59,221693.805081408
-48.58,221694.044790839
-48.57,221694.284500269
-48.56,221694.524209699
-48.55,221694.763919129
-48.54,221695.00362856
-48.53,221695.24333799
-48.52,221695.483801488
-48.51,221695.725801615
-48.5,221695.967801742
-48.49,221696.209801869
-48.48,221696.451801996
-48.47,221696.693802123
-48.46,221696.93580225
-48.45,221697.177802377
-48.44,221697.419802504
-48.43,221697.661802631
-48.42,221697.905514939
-48.41,221698.149818264
-48.4,221698.394121589
-48.39,221698.638424915
-48.38,221698.88272824
-48.37,221699.127031565
-48.36,221699.37133489
-48.35,221699.615638215
-48.34,221699.859941541
-48.33,221700.104609807
-48.32,221700.351228773
-48.31,221700.597847739
-48.3,221700.844466705
-48.29,221701.09108567
-48.28,221701.337704636
-48.27,221701.584323602
-48.26,221701.830942568
-48.25,221702.077561534
-48.24,221702.3241805
-48.23,221702.572130638
-48.22,221702.821077626
-48.21,221703.070024614
-48.2,221703.318971602
-48.19,221703.567918591
-48.18,221703.816865579
-48.17,221704.065812567
-48.16,221704.314759555
-48.15,221704.563706543
-48.14,221704.812653531
-48.13,221705.063908118
-48.12,221705.315195447
-48.11,221705.566482777
-48.1,221705.817770106
-48.09,221706.069057435
-48.08,221706.320344764
-48.07,221706.571632093
-48.06,221706.822919422
-48.05,221707.074206752
-48.04,221707.326435625
-48.03,221707.580075549
-48.02,221707.833715473
-48.01,221708.087355397
-48,221708.340995321
-47.99,221708.594635245
-47.98,221708.848275169
-47.97,221709.101915093
-47.96,221709.355555017
-47.95,221709.609194941
-47.94,221709.864760793
-47.93,221710.120765498
-47.92,221710.376770204
-47.91,221710.632774909
-47.9,221710.888779615
-47.89,221711.144784321
-47.88,221711.400789026
-47.87,221711.656793732
-47.86,221711.912798438
-47.85,221712.169346566
-47.84,221712.427728171
-47.83,221712.686109776
-47.82,221712.944491382
-47.81,221713.202872987
-47.8,221713.461254592
-47.79,221713.719636197
-47.78,221713.978017803
-47.77,221714.236399408
-47.76,221714.494781013
-47.75,221714.75469831
-47.74,221715.015468862
-47.73,221715.276239413
-47.72,221715.537009965
-47.71,221715.797780517
-47.7,221716.058551069
-47.69,221716.31932162
-47.68,221716.580092172
-47.67,221716.840862724
-47.66,221717.101770219
-47.65,221717.364941691
-47.64,221717.628113162
-47.63,221717.891284634
-47.62,221718.154456106
-47.61,221718.417627578
-47.6,221718.68079905
-47.59,221718.943970522
-47.58,221719.207141994
-47.57,221719.470313466
-47.56,221719.734621963
-47.55,221720.000206254
-47.54,221720.265790545
-47.53,221720.531374835
-47.52,221720.796959126
-47.51,221721.062543417
-47.5,221721.328127708
-47.49,221721.593711998
-47.48,221721.859296289
-47.47,221722.12488058
-47.46,221722.392611767
-47.45,221722.660620698
-47.44,221722.928629629
-47.43,221723.19663856
-47.42,221723.464647491
-47.41,221723.732656422
-47.4,221724.000665353
-47.39,221724.268674284
-47.38,221724.536683215
-47.37,221724.80542222
-47.36,221725.075867534
-47.35,221725.346312847
-47.34,221725.616758161
-47.33,221725.887203474
-47.32,221726.157648788
-47.31,221726.428094102
-47.3,221726.698539415
-47.29,221726.968984729
-47.28,221727.239430042
-47.27,221727.511622917
-47.26,221727.784516274
-47.25,221728.057409631
-47.24,221728.330302988
-47.23,221728.603196344
-47.22,221728.876089701
-47.21,221729.148983058
-47.2,221729.421876415
-47.19,221729.694769772
-47.18,221729.967978123
-47.17,221730.2433311
-47.16,221730.518684078
-47.15,221730.794037055
-47.14,221731.069390032
-47.13,221731.34474301
-47.12,221731.620095987
-47.11,221731.895448965
-47.1,221732.170801942
-47.09,221732.446154919
-47.08,221732.722847911
-47.07,221733.000672001
-47.06,221733.278496091
-47.05,221733.556320181
-47.04,221733.834144271
-47.03,221734.11196836
-47.02,221734.38979245
-47.01,221734.66761654
-47,221734.94544063
-46.99,221735.22326472
-46.98,221735.50346328
-46.97,221735.783769887
-46.96,221736.064076493
-46.95,221736.344383099
-46.94,221736.624689706
-46.93,221736.904996312
-46.92,221737.185302918
-46.91,221737.465609525
-46.9,221737.745916131
-46.89,221738.027147158
-46.88,221738.309947596
-46.87,221738.592748033
-46.86,221738.87554847
-46.85,221739.158348907
-46.84,221739.441149345
-46.83,221739.723949782
-46.82,221740.006750219
-46.81,221740.289550656
-46.8,221740.572351093
-46.79,221740.857117719
-46.78,221741.14242321
-46.77,221741.4277287
-46.76,221741.713034191
-46.75,221741.998339682
-46.74,221742.283645172
-46.73,221742.568950663
-46.72,221742.854256154
-46.71,221743.139561644
-46.7,221743.425368093
-46.69,221743.713189765
-46.68,221744.001011438
-46.67,221744.288833111
-46.66,221744.576654783
-46.65,221744.864476456
-46.64,221745.152298129
-46.63,221745.440119801
-46.62,221745.727941474
-46.61,221746.015763147
-46.6,221746.30513476
-46.59,221746.595483647
-46.58,221746.885832534
-46.57,221747.176181421
-46.56,221747.466530308
-46.55,221747.756879195
-46.54,221748.047228082
-46.53,221748.337576969
-46.52,221748.627925857
-46.51,221748.918344557
-46.5,221749.211231593
-46.49,221749.504118629
-46.48,221749.797005664
-46.47,221750.0898927
-46.46,221750.382779736
-46.45,221750.675666771
-46.44,221750.968553807
-46.43,221751.261440843
-46.42,221751.554327878
-46.41,221751.848340829
-46.4,221752.143776847
-46.39,221752.439212865
-46.38,221752.734648883
-46.37,221753.030084902
-46.36,221753.32552092
-46.35,221753.620956938
-46.34,221753.916392956
-46.33,221754.211828974
-46.32,221754.507264993
-46.31,221754.804891914
-46.3,221755.102887646
-46.29,221755.400883378
-46.28,221755.69887911
-46.27,221755.996874842
-46.26,221756.294870574
-46.25,221756.592866306
-46.24,221756.890862038
-46.23,221757.188857771
-46.22,221757.48754781
-46.21,221757.788113883
-46.2,221758.088679956
-46.19,221758.389246028
-46.18,221758.689812101
-46.17,221758.990378174
-46.16,221759.290944247
-46.15,221759.59151032
-46.14,221759.892076393
-46.13,221760.192642465
-46.12,221760.494974694
-46.11,221760.798121628
-46.1,221761.101268561
-46.09,221761.404415495
-46.08,221761.707562428
-46.07,221762.010709362
-46.06,221762.313856296
-46.05,221762.617003229
-46.04,221762.920150163
-46.03,221763.223552425
-46.02,221763.52929063
-46.01,221763.835028835
-46,221764.140767041
-45.99,221764.446505246
-45.98,221764.752243452
-45.97,221765.057981657
-45.96,221765.363719863
-45.95,221765.669458068
-45.94,221765.975196273
-45.93,221766.282268408
-45.92,221766.590608185
-45.91,221766.898947963
-45.9,221767.20728774
-45.89,221767.515627518
-45.88,221767.823967295
-45.87,221768.132307073
-45.86,221768.44064685
-45.85,221768.748986628
-45.84,221769.057326405
-45.83,221769.36808714
-45.82,221769.679038677
-45.81,221769.989990213
-45.8,221770.30094175
-45.79,221770.611893286
-45.78,221770.922844822
-45.77,221771.233796359
-45.76,221771.544747895
-45.75,221771.855699432
-45.74,221772.167545408
-45.73,221772.481118775
-45.72,221772.794692142
-45.71,221773.10826551
-45.7,221773.421838877
-45.69,221773.735412244
-45.68,221774.048985611
-45.67,221774.362558978
-45.66,221774.676132345
-45.65,221774.989705712
-45.64,221775.305267016
-45.63,221775.621472168
-45.62,221775.93767732
-45.61,221776.253882472
-45.6,221776.570087624
-45.59,221776.886292776
-45.58,221777.202497928
-45.57,221777.51870308
-45.56,221777.834908232
-45.55,221778.151561303
-45.54,221778.470408074
-45.53,221778.789254846
-45.52,221779.108101618
-45.51,221779.426948389
-45.5,221779.745795161
-45.49,221780.064641932
-45.48,221780.383488704
-45.47,221780.702335476
-45.46,221781.021182247
-45.45,221781.341576781
-45.44,221781.663074886
-45.43,221781.98457299
-45.42,221782.306071094
-45.41,221782.627569198
-45.4,221782.949067302
-45.39,221783.270565406
-45.38,221783.59206351
-45.37,221783.913561614
-45.36,221784.235059718
-45.35,221784.559213352
-45.34,221784.883372377
-45.33,221785.207531403
-45.32,221785.531690429
-45.31,221785.855849454
-45.3,221786.18000848
-45.29,221786.504167506
-45.28,221786.828326531
-45.27,221787.152485557
-45.26,221787.47774526
-45.25,221787.80457467
-45.24,221788.13140408
-45.23,221788.458233491
-45.22,221788.785062901
-45.21,221789.111892311
-45.2,221789.438721722
-45.19,221789.765551132
-45.18,221790.092380542
-45.17,221790.419209952
-45.16,221790.748253842
-45.15,221791.077762972
-45.14,221791.407272102
-45.13,221791.736781232
-45.12,221792.066290362
-45.11,221792.395799492
-45.1,221792.725308622
-45.09,221793.054817752
-45.08,221793.384326882
-45.07,221793.714482941
-45.06,221794.046680995
-45.05,221794.37887905
-45.04,221794.711077104
-45.03,221795.043275158
-45.02,221795.375473212
-45.01,221795.707671266
-45,221796.03986932
-44.99,221796.372067375
-44.98,221796.704265429
-44.97,221797.038230121
-44.96,221797.373126171
-44.95,221797.708022222
-44.94,221798.042918273
-44.93,221798.377814324
-44.92,221798.712710374
-44.91,221799.047606425
-44.9,221799.382502476
-44.89,221799.717398526
-44.88,221800.052481361
-44.87,221800.390084346
-44.86,221800.727687331
-44.85,221801.065290316
-44.84,221801.402893301
-44.83,221801.740496286
-44.82,221802.078099271
-44.81,221802.415702256
-44.8,221802.753305241
-44.79,221803.090908226
-44.78,221803.429823474
-44.77,221803.770142195
-44.76,221804.110460915
-44.75,221804.450779636
-44.74,221804.791098356
-44.73,221805.131417077
-44.72,221805.471735797
-44.71,221805.812054517
-44.7,221806.152373238
-44.69,221806.492691958
-44.68,221806.835455589
-44.67,221807.178498707
-44.66,221807.521541825
-44.65,221807.864584943
-44.64,221808.207628062
-44.63,221808.55067118
-44.62,221808.893714298
-44.61,221809.236757416
-44.6,221809.579800534
-44.59,221809.923695281
-44.58,221810.269471319
-44.57,221810.615247356
-44.56,221810.961023393
-44.55,221811.306799431
-44.54,221811.652575468
-44.53,221811.998351505
-44.52,221812.344127543
-44.51,221812.68990358
-44.5,221813.035679618
-44.49,221813.383445356
-44.48,221813.731962691
-44.47,221814.080480026
-44.46,221814.428997361
-44.45,221814.777514696
-44.44,221815.126032031
-44.43,221815.474549366
-44.42,221815.823066701
-44.41,221816.171584036
-44.4,221816.520486387
-44.39,221816.871753253
-44.38,221817.223020119
-44.37,221817.574286985
-44.36,221817.925553851
-44.35,221818.276820717
-44.34,221818.628087583
-44.33,221818.979354449
-44.32,221819.330621315
-44.31,221819.681888181
-44.3,221820.034683417
-44.29,221820.3887079
-44.28,221820.742732383
-44.27,221821.096756866
-44.26,221821.450781349
-44.25,221821.804805832
-44.24,221822.158830315
-44.23,221822.512854798
-44.22,221822.866879282
-44.21,221823.220903765
-44.2,221823.577606524
-44.19,221823.934396561
-44.18,221824.291186598
-44.17,221824.647976635
-44.16,221825.004766672
-44.15,221825.36155671
-44.14,221825.718346747
-44.13,221826.075136784
-44.12,221826.431926821
-44.11,221826.789778068
-44.1,221827.149341444
-44.09,221827.50890482
-44.08,221827.868468197
-44.07,221828.228031573
-44.06,221828.58759495
-44.05,221828.947158326
-44.04,221829.306721702
-44.03,221829.666285079
-44.02,221830.025848455
-44.01,221830.387627856
-44,221830.749972204
-43.99,221831.112316552
-43.98,221831.474660899
-43.97,221831.837005247
-43.96,221832.199349595
-43.95,221832.561693943
-43.94,221832.924038291
-43.93,221833.286382638
-43.92,221833.649315511
-43.91,221834.014448307
-43.9,221834.379581102
-43.89,221834.744713898
-43.88,221835.109846694
-43.87,221835.474979489
-43.86,221835.840112285
-43.85,221836.20524508
-43.84,221836.570377876
-43.83,221836.935510672
-43.82,221837.302391559
-43.81,221837.670320121
-43.8,221838.038248684
-43.79,221838.406177246
-43.78,221838.774105808
-43.77,221839.14203437
-43.76,221839.509962933
-43.75,221839.877891495
-43.74,221840.245820057
-43.73,221840.61385925
-43.72,221840.984590738
-43.71,221841.355322226
-43.7,221841.726053714
-43.69,221842.096785202
-43.68,221842.46751669
-43.67,221842.838248178
-43.66,221843.208979666
-43.65,221843.579711154
-43.64,221843.950442642
-43.63,221844.322448923
-43.62,221844.695990334
-43.61,221845.069531746
-43.6,221845.443073157
-43.59,221845.816614568
-43.58,221846.19015598
-43.57,221846.563697391
-43.56,221846.937238802
-43.55,221847.310780214
-43.54,221847.684321625
-43.53,221848.060307646
-43.52,221848.436665814
-43.51,221848.813023982
-43.5,221849.189382151
-43.49,221849.565740319
-43.48,221849.942098487
-43.47,221850.318456656
-43.46,221850.694814824
-43.45,221851.071172992
-43.44,221851.448327611
-43.43,221851.827509204
-43.42,221852.206690797
-43.41,221852.58587239
-43.4,221852.965053984
-43.39,221853.344235577
-43.38,221853.72341717
-43.37,221854.102598763
-43.36,221854.481780356
-43.35,221854.86096195
-43.34,221855.242113998
-43.33,221855.624125516
-43.32,221856.006137034
-43.31,221856.388148552
-43.3,221856.770160071
-43.29,221857.152171589
-43.28,221857.534183107
-43.27,221857.916194625
-43.26,221858.298206143
-43.25,221858.680531062
-43.24,221859.065378835
-43.23,221859.450226609
-43.22,221859.835074383
-43.21,221860.219922156
-43.2,221860.60476993
-43.19,221860.989617703
-43.18,221861.374465477
-43.17,221861.759313251
-43.16,221862.144161024
-43.15,221862.530500222
-43.14,221862.91819041
-43.13,221863.305880597
-43.12,221863.693570785
-43.11,221864.081260972
-43.1,221864.46895116
-43.09,221864.856641347
-43.08,221865.244331535
-43.07,221865.632021722
-43.06,221866.01971191
-43.05,221866.410076485
-43.04,221866.800615071
-43.03,221867.191153657
-43.02,221867.581692243
-43.01,221867.972230829
-43,221868.362769415
-42.99,221868.753308001
-42.98,221869.143846588
-42.97,221869.534385174
-42.96,221869.925931623
-42.95,221870.319324417
-42.94,221870.71271721
-42.93,221871.106110004
-42.92,221871.499502798
-42.91,221871.892895591
-42.9,221872.286288385
-42.89,221872.679681179
-42.88,221873.073073972
-42.87,221873.466466766
-42.86,221873.862053973
-42.85,221874.258306605
-42.84,221874.654559238
-42.83,221875.05081187
-42.82,221875.447064503
-42.81,221875.843317136
-42.8,221876.239569768
-42.79,221876.635822401
-42.78,221877.032075033
-42.77,221877.428847791
-42.76,221877.827965714
-42.75,221878.227083637
-42.74,221878.62620156
-42.73,221879.025319483
-42.72,221879.424437406
-42.71,221879.823555329
-42.7,221880.222673252
-42.69,221880.621791175
-42.68,221881.020909098
-42.67,221881.421737105
-42.66,221881.823725589
-42.65,221882.225714072
-42.64,221882.627702556
-42.63,221883.029691039
-42.62,221883.431679522
-42.61,221883.833668006
-42.6,221884.235656489
-42.59,221884.637644973
-42.58,221885.039662033
-42.57,221885.444526163
-42.56,221885.849390294
-42.55,221886.254254424
-42.54,221886.659118554
-42.53,221887.063982685
-42.52,221887.468846815
-42.51,221887.873710946
-42.5,221888.278575076
-42.49,221888.683439206
-42.48,221889.089525101
-42.47,221889.497269779
-42.46,221889.905014458
-42.45,221890.312759136
-42.44,221890.720503815
-42.43,221891.128248493
-42.42,221891.535993171
-42.41,221891.94373785
-42.4,221892.351482528
-42.39,221892.759227206
-42.38,221893.16939074
-42.37,221893.58002068
-42.36,221893.99065062
-42.35,221894.40128056
-42.34,221894.8119105
-42.33,221895.22254044
-42.32,221895.63317038
-42.31,221896.043800321
-42.3,221896.454430261
-42.29,221896.865790029
-42.28,221897.279309755
-42.27,221897.692829481
-42.26,221898.106349208
-42.25,221898.519868934
-42.24,221898.93338866
-42.23,221899.346908387
-42.22,221899.760428113
-42.21,221900.173947839
-42.2,221900.587467566
-42.19,221901.002916975
-42.18,221901.419330821
-42.17,221901.835744667
-42.16,221902.252158513
-42.15,221902.66857236
-42.14,221903.084986206
-42.13,221903.501400052
-42.12,221903.917813898
-42.11,221904.334227744
-42.1,221904.750876249
-42.09,221905.170188356
-42.08,221905.589500462
-42.07,221906.008812569
-42.06,221906.428124675
-42.05,221906.847436782
-42.04,221907.266748888
-42.03,221907.686060995
-42.02,221908.105373101
-42.01,221908.524685207
-42,221908.945434403
-41.99,221909.367648716
-41.98,221909.789863029
-41.97,221910.212077341
-41.96,221910.634291654
-41.95,221911.056505967
-41.94,221911.478720279
-41.93,221911.900934592
-41.92,221912.323148905
-41.91,221912.745363217
-41.9,221913.170220139
-41.89,221913.595340408
-41.88,221914.020460676
-41.87,221914.445580944
-41.86,221914.870701213
-41.85,221915.295821481
-41.84,221915.720941749
-41.83,221916.146062018
-41.82,221916.571182286
-41.81,221916.99724402
-41.8,221917.425273795
-41.79,221917.85330357
-41.78,221918.281333345
-41.77,221918.709363121
-41.76,221919.137392896
-41.75,221919.565422671
-41.74,221919.993452446
-41.73,221920.421482221
-41.72,221920.849511996
-41.71,221921.279690843
-41.7,221921.710633476
-41.69,221922.141576109
-41.68,221922.572518741
-41.67,221923.003461374
-41.66,221923.434404007
-41.65,221923.86534664
-41.64,221924.296289272
-41.63,221924.727231905
-41.62,221925.158617753
-41.61,221925.592476393
-41.6,221926.026335032
-41.59,221926.460193672
-41.58,221926.894052312
-41.57,221927.327910951
-41.56,221927.761769591
-41.55,221928.19562823
-41.54,221928.62948687
-41.53,221929.063345509
-41.52,221929.498856859
-41.51,221929.935634451
-41.5,221930.372412043
-41.49,221930.809189635
-41.48,221931.245967227
-41.47,221931.682744819
-41.46,221932.119522411
-41.45,221932.556300003
-41.44,221932.993077595
-41.43,221933.429855187
-41.42,221933.869497221
-41.41,221934.309196506
-41.4,221934.748895791
-41.39,221935.188595075
-41.38,221935.62829436
-41.37,221936.067993645
-41.36,221936.507692929
-41.35,221936.947392214
-41.34,221937.387091499
-41.33,221937.827944715
-41.32,221938.270568226
-41.31,221938.713191736
-41.3,221939.155815247
-41.29,221939.598438758
-41.28,221940.041062268
-41.27,221940.483685779
-41.26,221940.92630929
-41.25,221941.3689328
-41.24,221941.811556311
-41.23,221942.256546864
-41.22,221942.702096926
-41.21,221943.147646987
-41.2,221943.593197048
-41.19,221944.03874711
-41.18,221944.484297171
-41.17,221944.929847232
-41.16,221945.375397294
-41.15,221945.820947355
-41.14,221946.267150574
-41.13,221946.7156293
-41.12,221947.164108026
-41.11,221947.612586753
-41.1,221948.061065479
-41.09,221948.509544205
-41.08,221948.958022932
-41.07,221949.406501658
-41.06,221949.854980384
-41.05,221950.303459111
-41.04,221950.753805276
-41.03,221951.20521457
-41.02,221951.656623864
-41.01,221952.108033158
-41,221952.559442451
-40.99,221953.010851745
-40.98,221953.462261039
-40.97,221953.913670333
-40.96,221954.365079626
-40.95,221954.816639736
-40.94,221955.270981286
-40.93,221955.725322836
-40.92,221956.179664386
-40.91,221956.634005937
-40.9,221957.088347487
-40.89,221957.542689037
-40.88,221957.997030587
-40.87,221958.451372137
-40.86,221958.905713687
-40.85,221959.361421296
-40.84,221959.818696576
-40.83,221960.275971857
-40.82,221960.733247137
-40.81,221961.190522417
-40.8,221961.647797697
-40.79,221962.105072977
-40.78,221962.562348257
-40.77,221963.019623537
-40.76,221963.476898817
-40.75,221963.93675643
-40.74,221964.396966697
-40.73,221964.857176964
-40.72,221965.317387232
-40.71,221965.777597499
-40.7,221966.237807766
-40.69,221966.698018033
-40.68,221967.1582283
-40.67,221967.618438567
-40.66,221968.079512174
-40.65,221968.542658467
-40.64,221969.00580476
-40.63,221969.468951053
-40.62,221969.932097346
-40.61,221970.395243639
-40.6,221970.858389932
-40.59,221971.321536225
-40.58,221971.784682518
-40.57,221972.247828811
-40.56,221972.713055142
-40.55,221973.17913828
-40.54,221973.645221418
-40.53,221974.111304556
-40.52,221974.577387694
-40.51,221975.043470832
-40.5,221975.50955397
-40.49,221975.975637108
-40.48,221976.441720246
-40.47,221976.908163108
-40.46,221977.377183689
-40.45,221977.846204269
-40.44,221978.31522485
-40.43,221978.784245431
-40.42,221979.253266011
-40.41,221979.722286592
-40.4,221980.191307172
-40.39,221980.660327753
-40.38,221981.129348334
-40.37,221981.599945545
-40.36,221982.071903944
-40.35,221982.543862342
-40.34,221983.015820741
-40.33,221983.487779139
-40.32,221983.959737538
-40.31,221984.431695936
-40.3,221984.903654335
-40.29,221985.375612733
-40.28,221985.847571131
-40.27,221986.322323165
-40.26,221986.797219532
-40.25,221987.2721159
-40.24,221987.747012267
-40.23,221988.221908634
-40.22,221988.696805001
-40.21,221989.171701368
-40.2,221989.646597736
-40.19,221990.121494103
-40.18,221990.597463033
-40.17,221991.075297294
-40.16,221991.553131555
-40.15,221992.030965816
-40.14,221992.508800078
-40.13,221992.986634339
-40.12,221993.4644686
-40.11,221993.942302862
-40.1,221994.420137123
-40.09,221994.897971384
-40.08,221995.378094866
-40.07,221995.858866719
-40.06,221996.339638573
-40.05,221996.820410427
-40.04,221997.301182281
-40.03,221997.781954135
-40.02,221998.262725988
-40.01,221998.743497842
-40,221999.224269696
-39.99,221999.705609842
-39.98,222000.189318759
-39.97,222000.673027675
-39.96,222001.156736591
-39.95,222001.640445508
-39.94,222002.124154424
-39.93,222002.607863341
-39.92,222003.091572257
-39.91,222003.575281173
-39.9,222004.05899009
-39.89,222004.544483385
-39.88,222005.031128604
-39.87,222005.517773824
-39.86,222006.004419043
-39.85,222006.491064262
-39.84,222006.977709482
-39.83,222007.464354701
-39.82,222007.95099992
-39.81,222008.43764514
-39.8,222008.924354646
-39.79,222009.413935178
-39.78,222009.90351571
-39.77,222010.393096242
-39.76,222010.882676774
-39.75,222011.372257305
-39.74,222011.861837837
-39.73,222012.351418369
-39.72,222012.840998901
-39.71,222013.330579433
-39.7,222013.821439541
-39.69,222014.313954163
-39.68,222014.806468784
-39.67,222015.298983405
-39.66,222015.791498027
-39.65,222016.284012648
-39.64,222016.77652727
-39.63,222017.269041891
-39.62,222017.761556512
-39.61,222018.254071134
-39.6,222018.74907941
-39.59,222019.244526665
-39.58,222019.739973919
-39.57,222020.235421174
-39.56,222020.730868428
-39.55,222021.226315683
-39.54,222021.721762938
-39.53,222022.217210192
-39.52,222022.712657447
-39.51,222023.208879989
-39.5,222023.707258186
-39.49,222024.205636383
-39.48,222024.704014579
-39.47,222025.202392776
-39.46,222025.700770973
-39.45,222026.19914917
