"Time","Right.Cerebellum.Exterior"
22.3,48972.6496400823
22.31,48972.5486480942
22.32,48972.4471543016
22.33,48972.3449875772
22.34,48972.2428208529
22.35,48972.1406541285
22.36,48972.0384874041
22.37,48971.9363206797
22.38,48971.8341539554
22.39,48971.731987231
22.4,48971.6298205066
22.41,48971.5276537823
22.42,48971.4244838845
22.43,48971.3211248496
22.44,48971.2177658147
22.45,48971.1144067798
22.46,48971.0110477449
22.47,48970.90768871
22.48,48970.804329675
22.49,48970.7009706401
22.5,48970.5976116052
22.51,48970.4939432786
22.52,48970.3893740631
22.53,48970.2848048476
22.54,48970.1802356321
22.55,48970.0756664167
22.56,48969.9710972012
22.57,48969.8665279857
22.58,48969.7619587702
22.59,48969.6573895548
22.6,48969.5528203393
22.61,48969.4474283976
22.62,48969.3416308302
22.63,48969.2358332628
22.64,48969.1300356954
22.65,48969.024238128
22.66,48968.9184405606
22.67,48968.8126429932
22.68,48968.7068454258
22.69,48968.6010478584
22.7,48968.4951455745
22.71,48968.3881011769
22.72,48968.2810567792
22.73,48968.1740123816
22.74,48968.066967984
22.75,48967.9599235864
22.76,48967.8528791888
22.77,48967.7458347911
22.78,48967.6387903935
22.79,48967.5317459959
22.8,48967.4240710762
22.81,48967.3157610574
22.82,48967.2074510386
22.83,48967.0991410198
22.84,48966.990831001
22.85,48966.8825209822
22.86,48966.7742109635
22.87,48966.6659009447
22.88,48966.5575909259
22.89,48966.4492809071
22.9,48966.3397987034
22.91,48966.230203954
22.92,48966.1206092046
22.93,48966.0110144553
22.94,48965.9014197059
22.95,48965.7918249565
22.96,48965.6822302071
22.97,48965.5726354578
22.98,48965.4630407084
22.99,48965.3530200148
23,48965.242121101
23.01,48965.1312221871
23.02,48965.0203232733
23.03,48964.9094243594
23.04,48964.7985254456
23.05,48964.6876265318
23.06,48964.5767276179
23.07,48964.4658287041
23.08,48964.3549297902
23.09,48964.2430500983
23.1,48964.1308272556
23.11,48964.0186044129
23.12,48963.9063815702
23.13,48963.7941587275
23.14,48963.6819358848
23.15,48963.5697130421
23.16,48963.4574901994
23.17,48963.3452673566
23.18,48963.2328361699
23.19,48963.1192692972
23.2,48963.0057024246
23.21,48962.8921355519
23.22,48962.7785686793
23.23,48962.6650018066
23.24,48962.5514349339
23.25,48962.4378680613
23.26,48962.3243011886
23.27,48962.210734316
23.28,48962.0963907572
23.29,48961.9814594105
23.3,48961.8665280637
23.31,48961.751596717
23.32,48961.6366653702
23.33,48961.5217340235
23.34,48961.4068026767
23.35,48961.29187133
23.36,48961.1769399832
23.37,48961.0620086364
23.38,48960.9457149818
23.39,48960.8293983673
23.4,48960.7130817528
23.41,48960.5967651384
23.42,48960.4804485239
23.43,48960.3641319095
23.44,48960.247815295
23.45,48960.1314986805
23.46,48960.0151820661
23.47,48959.8983062159
23.48,48959.7805831841
23.49,48959.6628601522
23.5,48959.5451371204
23.51,48959.4274140885
23.52,48959.3096910567
23.53,48959.1919680248
23.54,48959.074244993
23.55,48958.9565219612
23.56,48958.8387989293
23.57,48958.7199166511
23.58,48958.6007656895
23.59,48958.4816147278
23.6,48958.3624637661
23.61,48958.2433128044
23.62,48958.1241618428
23.63,48958.0050108811
23.64,48957.8858599194
23.65,48957.7667089577
23.66,48957.6472302767
23.67,48957.5266295031
23.68,48957.4060287295
23.69,48957.285427956
23.7,48957.1648271824
23.71,48957.0442264088
23.72,48956.9236256352
23.73,48956.8030248616
23.74,48956.6824240881
23.75,48956.5618233145
23.76,48956.4402800502
23.77,48956.318207206
23.78,48956.1961343618
23.79,48956.0740615177
23.8,48955.9519886735
23.81,48955.8299158294
23.82,48955.7078429852
23.83,48955.585770141
23.84,48955.4636972969
23.85,48955.3415430596
23.86,48955.2179755024
23.87,48955.0944079453
23.88,48954.9708403881
23.89,48954.8472728309
23.9,48954.7237052737
23.91,48954.6001377166
23.92,48954.4765701594
23.93,48954.3530026022
23.94,48954.2294350451
23.95,48954.1051561814
23.96,48953.9800708777
23.97,48953.8549855741
23.98,48953.7299002705
23.99,48953.6048149669
24,48953.4797296632
24.01,48953.3546443596
24.02,48953.229559056
24.03,48953.1044737523
24.04,48952.9793884487
24.05,48952.8529424922
24.06,48952.7263160102
24.07,48952.5996895283
24.08,48952.4730630463
24.09,48952.3464365643
24.1,48952.2198100823
24.11,48952.0931836004
24.12,48951.9665571184
24.13,48951.8399306364
24.14,48951.7128392336
24.15,48951.5846477353
24.16,48951.4564562371
24.17,48951.3282647389
24.18,48951.2000732406
24.19,48951.0718817424
24.2,48950.9436902442
24.21,48950.8154987459
24.22,48950.6873072477
24.23,48950.5591157494
24.24,48950.4297938421
24.25,48950.300013076
24.26,48950.1702323098
24.27,48950.0404515436
24.28,48949.9106707775
24.29,48949.7808900113
24.3,48949.6511092452
24.31,48949.521328479
24.32,48949.3915477128
24.33,48949.2615644257
24.34,48949.1301697183
24.35,48948.9987750109
24.36,48948.8673803035
24.37,48948.7359855961
24.38,48948.6045908887
24.39,48948.4731961813
24.4,48948.3418014739
24.41,48948.2104067665
24.42,48948.0790120591
24.43,48947.9467327794
24.44,48947.8136990277
24.45,48947.6806652761
24.46,48947.5476315244
24.47,48947.4145977728
24.48,48947.2815640211
24.49,48947.1485302695
24.5,48947.0154965178
24.51,48946.8824627662
24.52,48946.7494290145
24.53,48946.6148074258
24.54,48946.480109089
24.55,48946.3454107522
24.56,48946.2107124154
24.57,48946.0760140785
24.58,48945.9413157417
24.59,48945.8066174049
24.6,48945.6719190681
24.61,48945.5372207312
24.62,48945.4019000961
24.63,48945.2655111868
24.64,48945.1291222776
24.65,48944.9927333684
24.66,48944.8563444592
24.67,48944.7199555499
24.68,48944.5835666407
24.69,48944.4471777315
24.7,48944.3107888223
24.71,48944.174399913
24.72,48944.036667775
24.73,48943.8985618513
24.74,48943.7604559276
24.75,48943.6223500038
24.76,48943.4842440801
24.77,48943.3461381564
24.78,48943.2080322327
24.79,48943.0699263089
24.8,48942.9318203852
24.81,48942.7933717628
24.82,48942.6535219189
24.83,48942.513672075
24.84,48942.3738222311
24.85,48942.2339723871
24.86,48942.0941225432
24.87,48941.9542726993
24.88,48941.8144228554
24.89,48941.6745730115
24.9,48941.5347231675
24.91,48941.393791563
24.92,48941.2521704207
24.93,48941.1105492784
24.94,48940.968928136
24.95,48940.8273069937
24.96,48940.6856858514
24.97,48940.544064709
24.98,48940.4024435667
24.99,48940.2608224243
25,48940.1191564437
25.01,48939.9757361431
25.02,48939.8323158425
25.03,48939.6888955419
25.04,48939.5454752413
25.05,48939.4020549408
25.06,48939.2586346402
25.07,48939.1152143396
25.08,48938.971794039
25.09,48938.8283737384
25.1,48938.6841509284
25.11,48938.5389031188
25.12,48938.3936553092
25.13,48938.2484074996
25.14,48938.10315969
25.15,48937.9579118804
25.16,48937.8126640708
25.17,48937.6674162612
25.18,48937.5221684516
25.19,48937.376920642
25.2,48937.2300887388
25.21,48937.0829845691
25.22,48936.9358803993
25.23,48936.7887762296
25.24,48936.6416720598
25.25,48936.4945678901
25.26,48936.3474637203
25.27,48936.2003595506
25.28,48936.0532553808
25.29,48935.9056467075
25.3,48935.7566568163
25.31,48935.6076669252
25.32,48935.4586770341
25.33,48935.3096871429
25.34,48935.1606972518
25.35,48935.0117073606
25.36,48934.8627174695
25.37,48934.7137275784
25.38,48934.5647376872
25.39,48934.4144418447
25.4,48934.263536351
25.41,48934.1126308573
25.42,48933.9617253636
25.43,48933.8108198699
25.44,48933.6599143762
25.45,48933.5090088825
25.46,48933.3581033888
25.47,48933.2071978951
25.48,48933.0561056812
25.49,48932.9032541737
25.5,48932.7504026662
25.51,48932.5975511587
25.52,48932.4446996511
25.53,48932.2918481436
25.54,48932.1389966361
25.55,48931.9861451286
25.56,48931.8332936211
25.57,48931.6804421136
25.58,48931.5265820458
25.59,48931.3717535729
25.6,48931.2169251
25.61,48931.0620966271
25.62,48930.9072681542
25.63,48930.7524396813
25.64,48930.5976112084
25.65,48930.4427827355
25.66,48930.2879542626
25.67,48930.1331257897
25.68,48929.9764407667
25.69,48929.819603826
25.7,48929.6627668852
25.71,48929.5059299445
25.72,48929.3490930038
25.73,48929.192256063
25.74,48929.0354191223
25.75,48928.8785821815
25.76,48928.7217452408
25.77,48928.5642174433
25.78,48928.4053399706
25.79,48928.246462498
25.8,48928.0875850254
25.81,48927.9287075528
25.82,48927.7698300802
25.83,48927.6109526076
25.84,48927.452075135
25.85,48927.2931976624
25.86,48927.1343201898
25.87,48926.9738820926
25.88,48926.8129314515
25.89,48926.6519808105
25.9,48926.4910301694
25.91,48926.3300795283
25.92,48926.1691288873
25.93,48926.0081782462
25.94,48925.8472276051
25.95,48925.6862769641
25.96,48925.5249746017
25.97,48925.3619175719
25.98,48925.198860542
25.99,48925.0358035121
26,48924.8727464823
26.01,48924.7096894524
26.02,48924.5466324226
26.03,48924.3835753927
26.04,48924.2205183629
26.05,48924.057461333
26.06,48923.8931604507
26.07,48923.7279632166
26.08,48923.5627659824
26.09,48923.3975687483
26.1,48923.2323715141
26.11,48923.06717428
26.12,48922.9019770458
26.13,48922.7367798117
26.14,48922.5715825776
26.15,48922.4063853434
26.16,48922.2390235085
26.17,48922.0716516478
26.18,48921.904279787
26.19,48921.7369079263
26.2,48921.5695360655
26.21,48921.4021642048
26.22,48921.2347923441
26.23,48921.0674204833
26.24,48920.9000486226
26.25,48920.7317716924
26.26,48920.562190164
26.27,48920.3926086356
26.28,48920.2230271072
26.29,48920.0534455788
26.3,48919.8838640504
26.31,48919.714282522
26.32,48919.5447009936
26.33,48919.3751194652
26.34,48919.2055379368
26.35,48919.0341066955
26.36,48918.8622798275
26.37,48918.6904529595
26.38,48918.5186260915
26.39,48918.3467992235
26.4,48918.1749723555
26.41,48918.0031454875
26.42,48917.8313186195
26.43,48917.6594917515
26.44,48917.4871218346
26.45,48917.3130133117
26.46,48917.1389047888
26.47,48916.9647962659
26.48,48916.7906877431
26.49,48916.6165792202
26.5,48916.4424706973
26.51,48916.2683621745
26.52,48916.0942536516
26.53,48915.9201451287
26.54,48915.7445243695
26.55,48915.5680972205
26.56,48915.3916700715
26.57,48915.2152429225
26.58,48915.0388157736
26.59,48914.8623886246
26.6,48914.6859614756
26.61,48914.5095343266
26.62,48914.3331071776
26.63,48914.1565235304
26.64,48913.9777401151
26.65,48913.7989566998
26.66,48913.6201732845
26.67,48913.4413898692
26.68,48913.2626064539
26.69,48913.0838230386
26.7,48912.9050396234
26.71,48912.7262562081
26.72,48912.5474727928
26.73,48912.3675384818
26.74,48912.1863604779
26.75,48912.0051824739
26.76,48911.82400447
26.77,48911.6428264661
26.78,48911.4616484621
26.79,48911.2804704582
26.8,48911.0992924543
26.81,48910.9181144503
26.82,48910.7369364464
26.83,48910.5535807802
26.84,48910.3699691696
26.85,48910.186357559
26.86,48910.0027459485
26.87,48909.8191343379
26.88,48909.6355227273
26.89,48909.4519111167
26.9,48909.2682995061
26.91,48909.0846878956
26.92,48908.9003119386
26.93,48908.7142269939
26.94,48908.5281420492
26.95,48908.3420571045
26.96,48908.1559721599
26.97,48907.9698872152
26.98,48907.7838022705
26.99,48907.5977173258
27,48907.4116323811
27.01,48907.2255474365
27.02,48907.0376444206
27.03,48906.8490456909
27.04,48906.6604469611
27.05,48906.4718482314
27.06,48906.2832495016
27.07,48906.0946507719
27.08,48905.9060520421
27.09,48905.7174533123
27.1,48905.5288545826
27.11,48905.3399046815
27.12,48905.1487509778
27.13,48904.9575972741
27.14,48904.7664435703
27.15,48904.5752898666
27.16,48904.3841361629
27.17,48904.1929824592
27.18,48904.0018287555
27.19,48903.8106750517
27.2,48903.619521348
27.21,48903.4269350512
27.22,48903.233184432
27.23,48903.0394338129
27.24,48902.8456831937
27.25,48902.6519325745
27.26,48902.4581819553
27.27,48902.2644313362
27.28,48902.070680717
27.29,48901.8769300978
27.3,48901.6831794786
27.31,48901.4868793584
27.32,48901.2904891147
27.33,48901.094098871
27.34,48900.8977086272
27.35,48900.7013183835
27.36,48900.5049281398
27.37,48900.3085378961
27.38,48900.1121476523
27.39,48899.9157574086
27.4,48899.7183474113
27.41,48899.519274051
27.42,48899.3202006907
27.43,48899.1211273304
27.44,48898.9220539701
27.45,48898.7229806098
27.46,48898.5239072495
27.47,48898.3248338892
27.48,48898.125760529
27.49,48897.9266871687
27.5,48897.7254475141
27.51,48897.5236467466
27.52,48897.3218459792
27.53,48897.1200452118
27.54,48896.9182444443
27.55,48896.7164436769
27.56,48896.5146429094
27.57,48896.312842142
27.58,48896.1110413745
27.59,48895.9086626092
27.6,48895.7040893295
27.61,48895.4995160497
27.62,48895.29494277
27.63,48895.0903694902
27.64,48894.8857962105
27.65,48894.6812229307
27.66,48894.476649651
27.67,48894.2720763712
27.68,48894.0675030915
27.69,48893.8611748201
27.7,48893.653783092
27.71,48893.4463913639
27.72,48893.2389996358
27.73,48893.0316079077
27.74,48892.8242161796
27.75,48892.6168244515
27.76,48892.4094327234
27.77,48892.2020409953
27.78,48891.9945435811
27.79,48891.7842866211
27.8,48891.574029661
27.81,48891.3637727009
27.82,48891.1535157409
27.83,48890.9432587808
27.84,48890.7330018208
27.85,48890.5227448607
27.86,48890.3124879006
27.87,48890.1022309406
27.88,48889.8906600054
27.89,48889.6774901652
27.9,48889.4643203249
27.91,48889.2511504847
27.92,48889.0379806444
27.93,48888.8248108042
27.94,48888.6116409639
27.95,48888.3984711237
27.96,48888.1853012834
27.97,48887.9721314432
27.98,48887.7563991033
27.99,48887.5402678527
28,48887.324136602
28.01,48887.1080053513
28.02,48886.8918741006
28.03,48886.67574285
28.04,48886.4596115993
28.05,48886.2434803486
28.06,48886.027349098
28.07,48885.8103763093
28.08,48885.5912342182
28.09,48885.3720921271
28.1,48885.1529500359
28.11,48884.9338079448
28.12,48884.7146658537
28.13,48884.4955237625
28.14,48884.2763816714
28.15,48884.0572395802
28.16,48883.8380974891
28.17,48883.6168318261
28.18,48883.3946285464
28.19,48883.1724252668
28.2,48882.9502219872
28.21,48882.7280187076
28.22,48882.505815428
28.23,48882.2836121484
28.24,48882.0614088688
28.25,48881.8392055892
28.26,48881.6166664303
28.27,48881.3913506777
28.28,48881.1660349251
28.29,48880.9407191725
28.3,48880.7154034199
28.31,48880.4900876673
28.32,48880.2647719147
28.33,48880.0394561621
28.34,48879.8141404095
28.35,48879.5888246569
28.36,48879.3618565455
28.37,48879.1333760799
28.38,48878.9048956143
28.39,48878.6764151487
28.4,48878.4479346831
28.41,48878.2194542175
28.42,48877.9909737519
28.43,48877.7624932863
28.44,48877.5340128207
28.45,48877.3055323551
28.46,48877.0740388623
28.47,48876.8423404688
28.48,48876.6106420753
28.49,48876.3789436819
28.5,48876.1472452884
28.51,48875.9155468949
28.52,48875.6838485014
28.53,48875.452150108
28.54,48875.2204517145
28.55,48874.9876063357
28.56,48874.7526358048
28.57,48874.5176652739
28.58,48874.2826947431
28.59,48874.0477242122
28.6,48873.8127536813
28.61,48873.5777831505
28.62,48873.3428126196
28.63,48873.1078420887
28.64,48872.8728715579
28.65,48872.6353564717
28.66,48872.3970585791
28.67,48872.1587606865
28.68,48871.9204627938
28.69,48871.6821649012
28.7,48871.4438670085
28.71,48871.2055691159
28.72,48870.9672712232
28.73,48870.7289733306
28.74,48870.4900699651
28.75,48870.2483884508
28.76,48870.0067069364
28.77,48869.7650254221
28.78,48869.5233439077
28.79,48869.2816623934
28.8,48869.039980879
28.81,48868.7982993647
28.82,48868.5566178504
28.83,48868.314936336
28.84,48868.0712138364
28.85,48867.8260913838
28.86,48867.5809689312
28.87,48867.3358464785
28.88,48867.0907240259
28.89,48866.8456015733
28.9,48866.6004791207
28.91,48866.355356668
28.92,48866.1102342154
28.93,48865.8650860303
28.94,48865.6164642446
28.95,48865.3678424589
28.96,48865.1192206732
28.97,48864.8705988875
28.98,48864.6219771018
28.99,48864.3733553161
29,48864.1247335304
29.01,48863.8761117447
29.02,48863.627489959
29.03,48863.3773679166
29.04,48863.1251873028
29.05,48862.8730066889
29.06,48862.6208260751
29.07,48862.3686454612
29.08,48862.1164648474
29.09,48861.8642842335
29.1,48861.6121036197
29.11,48861.3599230059
29.12,48861.107742392
29.13,48860.8525367725
29.14,48860.5967367126
29.15,48860.3409366528
29.16,48860.0851365929
29.17,48859.829336533
29.18,48859.5735364732
29.19,48859.3177364133
29.2,48859.0619363535
29.21,48858.8061362936
29.22,48858.54941604
29.23,48858.2899347704
29.24,48858.0304535009
29.25,48857.7709722313
29.26,48857.5114909618
29.27,48857.2520096922
29.28,48856.9925284226
29.29,48856.7330471531
29.3,48856.4735658835
29.31,48856.214084614
29.32,48855.9521165742
29.33,48855.6888911619
29.34,48855.4256657496
29.35,48855.1624403373
29.36,48854.899214925
29.37,48854.6359895127
29.38,48854.3727641004
29.39,48854.1095386882
29.4,48853.8463132759
29.41,48853.5827893646
29.42,48853.3157556832
29.43,48853.0487220017
29.44,48852.7816883203
29.45,48852.5146546388
29.46,48852.2476209574
29.47,48851.980587276
29.48,48851.7135535945
29.49,48851.4465199131
29.5,48851.1794862316
29.51,48850.9105444568
29.52,48850.6396371618
29.53,48850.3687298668
29.54,48850.0978225718
29.55,48849.8269152768
29.56,48849.5560079818
29.57,48849.2851006868
29.58,48849.0141933918
29.59,48848.7432860968
29.6,48848.4723788018
29.61,48848.1978985598
29.62,48847.9230510637
29.63,48847.6482035677
29.64,48847.3733560717
29.65,48847.0985085757
29.66,48846.8236610797
29.67,48846.5488135837
29.68,48846.2739660877
29.69,48845.9991185917
29.7,48845.7229845143
29.71,48845.4441289611
29.72,48845.1652734078
29.73,48844.8864178546
29.74,48844.6075623013
29.75,48844.3287067481
29.76,48844.0498511948
29.77,48843.7709956416
29.78,48843.4921400884
29.79,48843.2132845351
29.8,48842.9314314003
29.81,48842.6484986386
29.82,48842.365565877
29.83,48842.0826331153
29.84,48841.7997003536
29.85,48841.516767592
29.86,48841.2338348303
29.87,48840.9509020686
29.88,48840.667969307
29.89,48840.38441684
29.9,48840.097336397
29.91,48839.8102559539
29.92,48839.5231755108
29.93,48839.2360950677
29.94,48838.9490146246
29.95,48838.6619341816
29.96,48838.3748537385
29.97,48838.0877732954
29.98,48837.8006928523
29.99,48837.5112342308
30,48837.2199342841
30.01,48836.9286343374
30.02,48836.6373343907
30.03,48836.3460344441
30.04,48836.0547344974
30.05,48835.7634345507
30.06,48835.472134604
30.07,48835.1808346573
30.08,48834.8895347107
30.09,48834.5940372673
30.1,48834.2984446176
30.11,48834.002851968
30.12,48833.7072593183
30.13,48833.4116666686
30.14,48833.1160740189
30.15,48832.8204813692
30.16,48832.5248887195
30.17,48832.2292960699
30.18,48831.9319913174
30.19,48831.6320313595
30.2,48831.3320714015
30.21,48831.0321114436
30.22,48830.7321514856
30.23,48830.4321915277
30.24,48830.1322315697
30.25,48829.8322716118
30.26,48829.5323116538
30.27,48829.2323516959
30.28,48828.9288093651
30.29,48828.6244060585
30.3,48828.3200027519
30.31,48828.0155994453
30.32,48827.7111961387
30.33,48827.4067928321
30.34,48827.1023895255
30.35,48826.7979862189
30.36,48826.4935829123
30.37,48826.1881830363
30.38,48825.8792588756
30.39,48825.5703347149
30.4,48825.2614105542
30.41,48824.9524863935
30.42,48824.6435622328
30.43,48824.3346380722
30.44,48824.0257139115
30.45,48823.7167897508
30.46,48823.4078655901
30.47,48823.0960221591
30.48,48822.7824981432
30.49,48822.4689741274
30.5,48822.1554501115
30.51,48821.8419260957
30.52,48821.5284020798
30.53,48821.214878064
30.54,48820.9013540481
30.55,48820.5878300322
30.56,48820.2740773815
30.57,48819.9558729825
30.58,48819.6376685834
30.59,48819.3194641844
30.6,48819.0012597854
30.61,48818.6830553864
30.62,48818.3648509873
30.63,48818.0466465883
30.64,48817.7284421893
30.65,48817.4102377903
30.66,48817.0898281044
30.67,48816.7668612354
30.68,48816.4438943663
30.69,48816.1209274972
30.7,48815.7979606281
30.71,48815.4749937591
30.72,48815.15202689
30.73,48814.8290600209
30.74,48814.5060931518
30.75,48814.1831262828
30.76,48813.855908077
30.77,48813.5280950595
30.78,48813.2002820419
30.79,48812.8724690243
30.8,48812.5446560067
30.81,48812.2168429891
30.82,48811.8890299716
30.83,48811.561216954
30.84,48811.2334039364
30.85,48810.9041535655
30.86,48810.5714090959
30.87,48810.2386646264
30.88,48809.9059201569
30.89,48809.5731756873
30.9,48809.2404312178
30.91,48808.9076867483
30.92,48808.5749422787
30.93,48808.2421978092
30.94,48807.9094533397
30.95,48807.5731675144
30.96,48807.2354046303
30.97,48806.8976417462
30.98,48806.5598788621
30.99,48806.222115978
31,48805.8843530939
31.01,48805.5465902098
31.02,48805.2088273257
31.03,48804.8710644416
31.04,48804.5326893327
31.05,48804.1898193773
31.06,48803.846949422
31.07,48803.5040794666
31.08,48803.1612095112
31.09,48802.8183395558
31.1,48802.4754696005
31.11,48802.1325996451
31.12,48801.7897296897
31.13,48801.4468597344
31.14,48801.1012139024
31.15,48800.7531464893
31.16,48800.4050790761
31.17,48800.057011663
31.18,48799.7089442498
31.19,48799.3608768366
31.2,48799.0128094235
31.21,48798.6647420103
31.22,48798.3166745971
31.23,48797.968607184
31.24,48797.6155236903
31.25,48797.2621666665
31.26,48796.9088096427
31.27,48796.5554526189
31.28,48796.2020955951
31.29,48795.8487385713
31.3,48795.4953815474
31.31,48795.1420245236
31.32,48794.7886674998
31.33,48794.4333589608
31.34,48794.0746183698
31.35,48793.7158777788
31.36,48793.3571371877
31.37,48792.9983965967
31.38,48792.6396560057
31.39,48792.2809154147
31.4,48791.9221748237
31.41,48791.5634342327
31.42,48791.2046936417
31.43,48790.8416972248
31.44,48790.4774772682
31.45,48790.1132573116
31.46,48789.749037355
31.47,48789.3848173983
31.48,48789.0205974417
31.49,48788.6563774851
31.5,48788.2921575285
31.51,48787.9279375719
31.52,48787.5626529232
31.53,48787.1928559216
31.54,48786.8230589201
31.55,48786.4532619185
31.56,48786.0834649169
31.57,48785.7136679153
31.58,48785.3438709138
31.59,48784.9740739122
31.6,48784.6042769106
31.61,48784.234479909
31.62,48783.8612479026
31.63,48783.4857742559
31.64,48783.1103006091
31.65,48782.7348269624
31.66,48782.3593533157
31.67,48781.9838796689
31.68,48781.6084060222
31.69,48781.2329323755
31.7,48780.8574587287
31.71,48780.4818734619
31.72,48780.1006216081
31.73,48779.7193697543
31.74,48779.3381179005
31.75,48778.9568660467
31.76,48778.5756141929
31.77,48778.1943623391
31.78,48777.8131104853
31.79,48777.4318586315
31.8,48777.0506067777
31.81,48776.6668050397
31.82,48776.2796714135
31.83,48775.8925377873
31.84,48775.505404161
31.85,48775.1182705348
31.86,48774.7311369085
31.87,48774.3440032823
31.88,48773.9568696561
31.89,48773.5697360298
31.9,48773.1826024036
31.91,48772.7903930999
31.92,48772.3972720897
31.93,48772.0041510794
31.94,48771.6110300692
31.95,48771.217909059
31.96,48770.8247880488
31.97,48770.4316670385
31.98,48770.0385460283
31.99,48769.6454250181
32,48769.2507074954
32.01,48768.8514913998
32.02,48768.4522753042
32.03,48768.0530592085
32.04,48767.6538431129
32.05,48767.2546270173
32.06,48766.8554109216
32.07,48766.456194826
32.08,48766.0569787304
32.09,48765.6577626347
32.1,48765.2543511434
32.11,48764.8489301264
32.12,48764.4435091094
32.13,48764.0380880924
32.14,48763.6326670754
32.15,48763.2272460584
32.16,48762.8218250414
32.17,48762.4164040244
32.18,48762.0109830074
32.19,48761.6049912824
32.2,48761.1932533278
32.21,48760.7815153733
32.22,48760.3697774187
32.23,48759.9580394642
32.24,48759.5463015096
32.25,48759.1345635551
32.26,48758.7228256005
32.27,48758.311087646
32.28,48757.8993496914
32.29,48757.484366876
32.3,48757.0661977407
32.31,48756.6480286054
32.32,48756.2298594701
32.33,48755.8116903349
32.34,48755.3935211996
32.35,48754.9753520643
32.36,48754.557182929
32.37,48754.1390137937
32.38,48753.7208446584
32.39,48753.2966597792
32.4,48752.8719429452
32.41,48752.4472261112
32.42,48752.0225092772
32.43,48751.5977924432
32.44,48751.1730756092
32.45,48750.7483587753
32.46,48750.3236419413
32.47,48749.8989251073
32.48,48749.4719885644
32.49,48749.04060519
32.5,48748.6092218157
32.51,48748.1778384413
32.52,48747.746455067
32.53,48747.3150716927
32.54,48746.8836883183
32.55,48746.452304944
32.56,48746.0209215696
32.57,48745.5895381953
32.58,48745.1530832251
32.59,48744.714912095
32.6,48744.2767409649
32.61,48743.8385698349
32.62,48743.4003987048
32.63,48742.9622275747
32.64,48742.5240564446
32.65,48742.0858853146
32.66,48741.6477141845
32.67,48741.2084277352
32.68,48740.7633452092
32.69,48740.3182626831
32.7,48739.8731801571
32.71,48739.4280976311
32.72,48738.983015105
32.73,48738.537932579
32.74,48738.0928500529
32.75,48737.6477675269
32.76,48737.2026850009
32.77,48736.7535518257
32.78,48736.3014317862
32.79,48735.8493117468
32.8,48735.3971917073
32.81,48734.9450716678
32.82,48734.4929516283
32.83,48734.0408315889
32.84,48733.5887115494
32.85,48733.1365915099
32.86,48732.6844714705
32.87,48732.2252584699
32.88,48731.7659722688
32.89,48731.3066860676
32.9,48730.8473998665
32.91,48730.3881136653
32.92,48729.9288274642
32.93,48729.469541263
32.94,48729.0102550619
32.95,48728.5509688608
32.96,48728.0887345783
32.97,48727.6221509817
32.98,48727.1555673851
32.99,48726.6889837885
33,48726.2224001919
33.01,48725.7558165953
33.02,48725.2892329987
33.03,48724.8226494021
33.04,48724.3560658055
33.05,48723.8894822089
33.06,48723.4168183721
33.07,48722.9428035047
33.08,48722.4687886373
33.09,48721.9947737699
33.1,48721.5207589024
33.11,48721.046744035
33.12,48720.5727291676
33.13,48720.0987143001
33.14,48719.6246994327
33.15,48719.1489257814
33.16,48718.6673430688
33.17,48718.1857603563
33.18,48717.7041776437
33.19,48717.2225949312
33.2,48716.7410122186
33.21,48716.259429506
33.22,48715.7778467935
33.23,48715.2962640809
33.24,48714.8146813683
33.25,48714.3281151346
33.26,48713.838825245
33.27,48713.3495353554
33.28,48712.8602454658
33.29,48712.3709555762
33.3,48711.8816656866
33.31,48711.392375797
33.32,48710.9030859074
33.33,48710.4137960179
33.34,48709.9240287832
33.35,48709.4268895671
33.36,48708.929750351
33.37,48708.4326111349
33.38,48707.9354719188
33.39,48707.4383327027
33.4,48706.9411934866
33.41,48706.4440542704
33.42,48705.9469150543
33.43,48705.4497758382
33.44,48704.9488391503
33.45,48704.4437055792
33.46,48703.9385720081
33.47,48703.4334384369
33.48,48702.9283048658
33.49,48702.4231712947
33.5,48701.9180377235
33.51,48701.4129041524
33.52,48700.9077705813
33.53,48700.4026370101
33.54,48699.8902630813
33.55,48699.3769871848
33.56,48698.8637112883
33.57,48698.3504353917
33.58,48697.8371594952
33.59,48697.3238835987
33.6,48696.8106077022
33.61,48696.2973318057
33.62,48695.7840559092
33.63,48695.2682635723
33.64,48694.7466943739
33.65,48694.2251251756
33.66,48693.7035559772
33.67,48693.1819867788
33.68,48692.6604175804
33.69,48692.1388483821
33.7,48691.6172791837
33.71,48691.0957099853
33.72,48690.574140787
33.73,48690.046509465
33.74,48689.5164929164
33.75,48688.9864763677
33.76,48688.4564598191
33.77,48687.9264432704
33.78,48687.3964267218
33.79,48686.8664101732
33.8,48686.3363936245
33.81,48685.8063770759
33.82,48685.2752260898
33.83,48684.7366050033
33.84,48684.1979839167
33.85,48683.6593628302
33.86,48683.1207417436
33.87,48682.5821206571
33.88,48682.0434995705
33.89,48681.504878484
33.9,48680.9662573974
33.91,48680.4276363109
33.92,48679.884229155
33.93,48679.3368431348
33.94,48678.7894571145
33.95,48678.2420710943
33.96,48677.6946850741
33.97,48677.1472990539
33.98,48676.5999130336
33.99,48676.0525270134
34,48675.5051409932
34.01,48674.957754973
34.02,48674.4017952295
34.03,48673.8454806012
34.04,48673.2891659729
34.05,48672.7328513446
