"Time","Right.Lateral.Ventricle"
25.56,29152.451776499
25.57,29154.0110150198
25.58,29155.5712188641
25.59,29157.1323495982
25.6,29158.6934803323
25.61,29160.2546110663
25.62,29161.8157418004
25.63,29163.3768725345
25.64,29164.9380032686
25.65,29166.4991340027
25.66,29168.0602647368
25.67,29169.6213954709
25.68,29171.184278995
25.69,29172.7473059462
25.7,29174.3103328975
25.71,29175.8733598488
25.72,29177.4363868001
25.73,29178.9994137514
25.74,29180.5624407027
25.75,29182.125467654
25.76,29183.6884946053
25.77,29185.2521649118
25.78,29186.8170920932
25.79,29188.3820192746
25.8,29189.946946456
25.81,29191.5118736375
25.82,29193.0768008189
25.83,29194.6417280003
25.84,29196.2066551817
25.85,29197.7715823631
25.86,29199.3365095445
25.87,29200.9028701949
25.88,29202.4697016284
25.89,29204.0365330619
25.9,29205.6033644954
25.91,29207.1701959289
25.92,29208.7370273624
25.93,29210.3038587959
25.94,29211.8706902294
25.95,29213.4375216629
25.96,29215.0046717383
25.97,29216.573411455
25.98,29218.1421511716
25.99,29219.7108908882
26,29221.2796306048
26.01,29222.8483703214
26.02,29224.417110038
26.03,29225.9858497546
26.04,29227.5545894713
26.05,29229.1233291879
26.06,29230.6931803161
26.07,29232.2638323559
26.08,29233.8344843958
26.09,29235.4051364356
26.1,29236.9757884754
26.11,29238.5464405153
26.12,29240.1170925551
26.13,29241.6877445949
26.14,29243.2583966348
26.15,29244.8290486746
26.16,29246.4016082517
26.17,29247.9741766639
26.18,29249.5467450762
26.19,29251.1193134884
26.2,29252.6918819007
26.21,29254.2644503129
26.22,29255.8370187252
26.23,29257.4095871375
26.24,29258.9821555497
26.25,29260.5555105614
26.26,29262.1299994044
26.27,29263.7044882474
26.28,29265.2789770904
26.29,29266.8534659335
26.3,29268.4279547765
26.31,29270.0024436195
26.32,29271.5769324625
26.33,29273.1514213056
26.34,29274.7259101486
26.35,29276.3019843951
26.36,29277.8783977364
26.37,29279.4548110776
26.38,29281.0312244189
26.39,29282.6076377602
26.4,29284.1840511015
26.41,29285.7604644428
26.42,29287.3368777841
26.43,29288.9132911254
26.44,29290.4901634802
26.45,29292.0685053964
26.46,29293.6468473126
26.47,29295.2251892289
26.48,29296.8035311451
26.49,29298.3818730613
26.5,29299.9602149775
26.51,29301.5385568937
26.52,29303.11689881
26.53,29304.6952407262
26.54,29306.2748431475
26.55,29307.8551177245
26.56,29309.4353923015
26.57,29311.0156668786
26.58,29312.5959414556
26.59,29314.1762160326
26.6,29315.7564906097
26.61,29317.3367651867
26.62,29318.9170397638
26.63,29320.497442976
26.64,29322.079654309
26.65,29323.661865642
26.66,29325.2440769749
26.67,29326.8262883079
26.68,29328.4084996409
26.69,29329.9907109738
26.7,29331.5729223068
26.71,29333.1551336397
26.72,29334.7373449727
26.73,29336.3204891288
26.74,29337.904641322
26.75,29339.4887935153
26.76,29341.0729457085
26.77,29342.6570979018
26.78,29344.241250095
26.79,29345.8254022883
26.8,29347.4095544815
26.81,29348.9937066748
26.82,29350.577858868
26.83,29352.1637514807
26.84,29353.7498486479
26.85,29355.335945815
26.86,29356.9220429822
26.87,29358.5081401494
26.88,29360.0942373165
26.89,29361.6803344837
26.9,29363.2664316509
26.91,29364.852528818
26.92,29366.439228324
26.93,29368.0272745881
26.94,29369.6153208521
26.95,29371.2033671161
26.96,29372.7914133802
26.97,29374.3794596442
26.98,29375.9675059082
26.99,29377.5555521723
27,29379.1435984363
27.01,29380.7316447003
27.02,29382.3211036188
27.03,29383.9111031119
27.04,29385.5011026051
27.05,29387.0911020982
27.06,29388.6811015914
27.07,29390.2711010846
27.08,29391.8611005777
27.09,29393.4511000709
27.1,29395.0410995641
27.11,29396.6313680903
27.12,29398.2233249542
27.13,29399.8152818181
27.14,29401.4072386821
27.15,29402.999195546
27.16,29404.5911524099
27.17,29406.1831092738
27.18,29407.7750661377
27.19,29409.3670230017
27.2,29410.9589798656
27.21,29412.5520188065
27.22,29414.1459371922
27.23,29415.7398555779
27.24,29417.3337739635
27.25,29418.9276923492
27.26,29420.5216107349
27.27,29422.1155291206
27.28,29423.7094475063
27.29,29425.3033658919
27.3,29426.8972842776
27.31,29428.4931012321
27.32,29430.0889852999
27.33,29431.6848693677
27.34,29433.2807534356
27.35,29434.8766375034
27.36,29436.4725215713
27.37,29438.0684056391
27.38,29439.6642897069
27.39,29441.2601737748
27.4,29442.8568065107
27.41,29444.4546604305
27.42,29446.0525143503
27.43,29447.6503682702
27.44,29449.24822219
27.45,29450.8460761098
27.46,29452.4439300297
27.47,29454.0417839495
27.48,29455.6396378693
27.49,29457.2374917892
27.5,29458.8369136204
27.51,29460.4367415715
27.52,29462.0365695226
27.53,29463.6363974737
27.54,29465.2362254248
27.55,29466.8360533759
27.56,29468.4358813271
27.57,29470.0357092782
27.58,29471.6355372293
27.59,29473.2357775886
27.6,29474.8375837598
27.61,29476.439389931
27.62,29478.0411961021
27.63,29479.6430022733
27.64,29481.2448084444
27.65,29482.8466146156
27.66,29484.4484207868
27.67,29486.0502269579
27.68,29487.6520331291
27.69,29489.2550737126
27.7,29490.8588623021
27.71,29492.4626508915
27.72,29494.066439481
27.73,29495.6702280705
27.74,29497.27401666
27.75,29498.8778052495
27.76,29500.4815938389
27.77,29502.0853824284
27.78,29503.689244296
27.79,29505.2950195116
27.8,29506.9007947272
27.81,29508.5065699428
27.82,29510.1123451584
27.83,29511.718120374
27.84,29513.3238955896
27.85,29514.9296708051
27.86,29516.5354460207
27.87,29518.1412212363
27.88,29519.7478945042
27.89,29521.3556605633
27.9,29522.9634266224
27.91,29524.5711926814
27.92,29526.1789587405
27.93,29527.7867247995
27.94,29529.3944908586
27.95,29531.0022569177
27.96,29532.6100229767
27.97,29534.2177890358
27.98,29535.8272814233
27.99,29537.4370425528
28,29539.0468036823
28.01,29540.6565648118
28.02,29542.2663259412
28.03,29543.8760870707
28.04,29545.4858482002
28.05,29547.0956093297
28.06,29548.7053704592
28.07,29550.3156904003
28.08,29551.9274508367
28.09,29553.5392112731
28.1,29555.1509717095
28.11,29556.762732146
28.12,29558.3744925824
28.13,29559.9862530188
28.14,29561.5980134553
28.15,29563.2097738917
28.16,29564.8215343281
28.17,29566.434684646
28.18,29568.0484486356
28.19,29569.6622126252
28.2,29571.2759766147
28.21,29572.8897406043
28.22,29574.5035045939
28.23,29576.1172685834
28.24,29577.731032573
28.25,29579.3447965626
28.26,29580.9587772228
28.27,29582.5745490213
28.28,29584.1903208198
28.29,29585.8060926184
28.3,29587.4218644169
28.31,29589.0376362154
28.32,29590.653408014
28.33,29592.2691798125
28.34,29593.884951611
28.35,29595.5007234096
28.36,29597.1175457517
28.37,29598.7353296247
28.38,29600.3531134977
28.39,29601.9708973707
28.4,29603.5886812438
28.41,29605.2064651168
28.42,29606.8242489898
28.43,29608.4420328629
28.44,29610.0598167359
28.45,29611.6776006089
28.46,29613.2972724411
28.47,29614.9170726639
28.48,29616.5368728866
28.49,29618.1566731094
28.5,29619.7764733321
28.51,29621.3962735549
28.52,29623.0160737776
28.53,29624.6358740004
28.54,29626.2556742231
28.55,29627.8761827408
28.56,29629.4980035983
28.57,29631.1198244557
28.58,29632.7416453132
28.59,29634.3634661706
28.6,29635.985287028
28.61,29637.6071078855
28.62,29639.2289287429
28.63,29640.8507496004
28.64,29642.4725704578
28.65,29644.0959398529
28.66,29645.7197856397
28.67,29647.3436314266
28.68,29648.9674772135
28.69,29650.5913230003
28.7,29652.2151687872
28.71,29653.8390145741
28.72,29655.4628603609
28.73,29657.0867061478
28.74,29658.7109150503
28.75,29660.3367900711
28.76,29661.9626650919
28.77,29663.5885401128
28.78,29665.2144151336
28.79,29666.8402901544
28.8,29668.4661651752
28.81,29670.092040196
28.82,29671.7179152169
28.83,29673.3437902377
28.84,29674.9708714533
28.85,29676.5987800224
28.86,29678.2266885915
28.87,29679.8545971606
28.88,29681.4825057297
28.89,29683.1104142989
28.9,29684.738322868
28.91,29686.3662314371
28.92,29687.9941400062
28.93,29689.6220635608
28.94,29691.2520100024
28.95,29692.881956444
28.96,29694.5119028855
28.97,29696.1418493271
28.98,29697.7717957687
28.99,29699.4017422102
29,29701.0316886518
29.01,29702.6616350934
29.02,29704.291581535
29.03,29705.9223888874
29.04,29707.5543775355
29.05,29709.1863661836
29.06,29710.8183548317
29.07,29712.4503434798
29.08,29714.0823321279
29.09,29715.7143207759
29.1,29717.346309424
29.11,29718.9782980721
29.12,29720.6102867202
29.13,29722.2439858032
29.14,29723.8780210017
29.15,29725.5120562003
29.16,29727.1460913988
29.17,29728.7801265974
29.18,29730.4141617959
29.19,29732.0481969945
29.2,29733.682232193
29.21,29735.3162673916
29.22,29736.9508152557
29.23,29738.5869013585
29.24,29740.2229874614
29.25,29741.8590735643
29.26,29743.4951596671
29.27,29745.13124577
29.28,29746.7673318729
29.29,29748.4034179758
29.3,29750.0395040786
29.31,29751.6755901815
29.32,29753.3130413444
29.33,29754.9511827154
29.34,29756.5893240865
29.35,29758.2274654575
29.36,29759.8656068285
29.37,29761.5037481995
29.38,29763.1418895705
29.39,29764.7800309415
29.4,29766.4181723126
29.41,29768.056475122
29.42,29769.6966761349
29.43,29771.3368771479
29.44,29772.9770781608
29.45,29774.6172791738
29.46,29776.2574801867
29.47,29777.8976811997
29.48,29779.5378822126
29.49,29781.1780832255
29.5,29782.8182842385
29.51,29784.4595019646
29.52,29786.1017670033
29.53,29787.7440320419
29.54,29789.3862970806
29.55,29791.0285621193
29.56,29792.670827158
29.57,29794.3130921966
29.58,29795.9553572353
29.59,29797.597622274
29.6,29799.2398873126
29.61,29800.8840279799
29.62,29802.5283614381
29.63,29804.1726948963
29.64,29805.8170283545
29.65,29807.4613618127
29.66,29809.105695271
29.67,29810.7500287292
29.68,29812.3943621874
29.69,29814.0386956456
29.7,29815.6836944775
29.71,29817.3301007592
29.72,29818.9765070408
29.73,29820.6229133225
29.74,29822.2693196041
29.75,29823.9157258858
29.76,29825.5621321674
29.77,29827.2085384491
29.78,29828.8549447307
29.79,29830.5013510124
29.8,29832.1492844881
29.81,29833.7977680071
29.82,29835.4462515261
29.83,29837.0947350452
29.84,29838.7432185642
29.85,29840.3917020832
29.86,29842.0401856023
29.87,29843.6886691213
29.88,29845.3371526403
29.89,29846.9859471805
29.9,29848.636512361
29.91,29850.2870775415
29.92,29851.937642722
29.93,29853.5882079025
29.94,29855.238773083
29.95,29856.8893382635
29.96,29858.539903444
29.97,29860.1904686245
29.98,29861.841033805
29.99,29863.4927747417
30,29865.1454260179
30.01,29866.7980772941
30.02,29868.4507285702
30.03,29870.1033798464
30.04,29871.7560311226
30.05,29873.4086823987
30.06,29875.0613336749
30.07,29876.7139849511
30.08,29878.3666362272
30.09,29880.0213316781
30.1,29881.6760734943
30.11,29883.3308153105
30.12,29884.9855571267
30.13,29886.6402989429
30.14,29888.2950407592
30.15,29889.9497825754
30.16,29891.6045243916
30.17,29893.2592662078
30.18,29894.9148293185
30.19,29896.5716661293
30.2,29898.2285029402
30.21,29899.885339751
30.22,29901.5421765618
30.23,29903.1990133727
30.24,29904.8558501835
30.25,29906.5126869943
30.26,29908.1695238052
30.27,29909.826360616
30.28,29911.4848900795
30.29,29913.1438263498
30.3,29914.80276262
30.31,29916.4616988903
30.32,29918.1206351605
30.33,29919.7795714307
30.34,29921.438507701
30.35,29923.0974439712
30.36,29924.7563802415
30.37,29926.4157802994
30.38,29928.0768205041
30.39,29929.7378607088
30.4,29931.3989009135
30.41,29933.0599411182
30.42,29934.7209813229
30.43,29936.3820215276
30.44,29938.0430617322
30.45,29939.7041019369
30.46,29941.3651421416
30.47,29943.0275204421
30.48,29944.6906690666
30.49,29946.353817691
30.5,29948.0169663155
30.51,29949.6801149399
30.52,29951.3432635643
30.53,29953.0064121888
30.54,29954.6695608132
30.55,29956.3327094377
30.56,29957.9959612772
30.57,29959.661222817
30.58,29961.3264843568
30.59,29962.9917458966
30.6,29964.6570074364
30.61,29966.3222689763
30.62,29967.9875305161
30.63,29969.6527920559
30.64,29971.3180535957
30.65,29972.9833151355
30.66,29974.6495571584
30.67,29976.3169361195
30.68,29977.9843150807
30.69,29979.6516940418
30.7,29981.3190730029
30.71,29982.986451964
30.72,29984.6538309252
30.73,29986.3212098863
30.74,29987.9885888474
30.75,29989.6559678086
30.76,29991.3252082626
30.77,29992.9947091614
30.78,29994.6642100602
30.79,29996.3337109589
30.8,29998.0032118577
30.81,29999.6727127564
30.82,30001.3422136552
30.83,30003.0117145539
30.84,30004.6812154527
30.85,30006.3513361447
30.86,30008.0229635078
30.87,30009.6945908708
30.88,30011.3662182339
30.89,30013.037845597
30.9,30014.7094729601
30.91,30016.3811003231
30.92,30018.0527276862
30.93,30019.7243550493
30.94,30021.3959824124
30.95,30023.0691135639
30.96,30024.7428719284
30.97,30026.4166302929
30.98,30028.0903886574
30.99,30029.7641470219
31,30031.4379053864
31.01,30033.1116637509
31.02,30034.7854221154
31.03,30036.4591804799
31.04,30038.1331948495
31.05,30039.809088763
31.06,30041.4849826764
31.07,30043.1608765899
31.08,30044.8367705034
31.09,30046.5126644169
31.1,30048.1885583303
31.11,30049.8644522438
31.12,30051.5403461573
31.13,30053.2162400708
31.14,30054.8932769801
31.15,30056.5713110006
31.16,30058.2493450211
31.17,30059.9273790415
31.18,30061.605413062
31.19,30063.2834470825
31.2,30064.961481103
31.21,30066.6395151234
31.22,30068.3175491439
31.23,30069.9955831644
31.24,30071.6756509574
31.25,30073.3558296534
31.26,30075.0360083494
31.27,30076.7161870454
31.28,30078.3963657414
31.29,30080.0765444374
31.3,30081.7567231334
31.31,30083.4369018294
31.32,30085.1170805254
31.33,30086.7980383151
31.34,30088.4803662656
31.35,30090.1626942162
31.36,30091.8450221668
31.37,30093.5273501173
31.38,30095.2096780679
31.39,30096.8920060185
31.4,30098.5743339691
31.41,30100.2566619196
31.42,30101.9389898702
31.43,30103.6229907126
31.44,30105.3074725073
31.45,30106.9919543021
31.46,30108.6764360968
31.47,30110.3609178916
31.48,30112.0453996863
31.49,30113.729881481
31.5,30115.4143632758
31.51,30117.0988450705
31.52,30118.7837389255
31.53,30120.4703791647
31.54,30122.1570194038
31.55,30123.8436596429
31.56,30125.530299882
31.57,30127.2169401212
31.58,30128.9035803603
31.59,30130.5902205994
31.6,30132.2768608385
31.61,30133.9635010776
31.62,30135.6514502069
31.63,30137.3402535012
31.64,30139.0290567955
31.65,30140.7178600898
31.66,30142.4066633841
31.67,30144.0954666784
31.68,30145.7842699727
31.69,30147.473073267
31.7,30149.1618765613
31.71,30150.8507217295
31.72,30152.5416927004
31.73,30154.2326636714
31.74,30155.9236346423
31.75,30157.6146056132
31.76,30159.3055765841
31.77,30160.9965475551
31.78,30162.687518526
31.79,30164.3784894969
31.8,30166.0694604678
31.81,30167.7613731847
31.82,30169.4545164644
31.83,30171.1476597441
31.84,30172.8408030238
31.85,30174.5339463034
31.86,30176.2270895831
31.87,30177.9202328628
31.88,30179.6133761424
31.89,30181.3065194221
31.9,30182.9996627018
31.91,30184.6946514458
31.92,30186.3899716771
31.93,30188.0852919083
31.94,30189.7806121395
31.95,30191.4759323708
31.96,30193.171252602
31.97,30194.8665728333
31.98,30196.5618930645
31.99,30198.2572132957
32,30199.9531049644
32.01,30201.6506068007
32.02,30203.3481086371
32.03,30205.0456104734
32.04,30206.7431123098
32.05,30208.4406141461
32.06,30210.1381159825
32.07,30211.8356178188
32.08,30213.5331196552
32.09,30215.2306214915
32.1,30216.9296015522
32.11,30218.629289658
32.12,30220.3289777637
32.13,30222.0286658695
32.14,30223.7283539753
32.15,30225.4280420811
32.16,30227.1277301868
32.17,30228.8274182926
32.18,30230.5271063984
32.19,30232.2269924466
32.2,30233.9288714969
32.21,30235.6307505472
32.22,30237.3326295975
32.23,30239.0345086478
32.24,30240.736387698
32.25,30242.4382667483
32.26,30244.1401457986
32.27,30245.8420248489
32.28,30247.5439038992
32.29,30249.2468907578
32.3,30250.9509654385
32.31,30252.6550401193
32.32,30254.3591148
32.33,30256.0631894807
32.34,30257.7672641614
32.35,30259.4713388422
32.36,30261.1754135229
32.37,30262.8794882036
32.38,30264.5835628844
32.39,30266.2896591311
32.4,30267.995934139
32.41,30269.7022091469
32.42,30271.4084841548
32.43,30273.1147591627
32.44,30274.8210341707
32.45,30276.5273091786
32.46,30278.2335841865
32.47,30279.9398591944
32.48,30281.6468683966
32.49,30283.3553484393
32.5,30285.063828482
32.51,30286.7723085248
32.52,30288.4807885675
32.53,30290.1892686103
32.54,30291.897748653
32.55,30293.6062286957
32.56,30295.3147087385
32.57,30297.0231887812
32.58,30298.7333198816
32.59,30300.4440096777
32.6,30302.1546994738
32.61,30303.8653892699
32.62,30305.576079066
32.63,30307.2867688621
32.64,30308.9974586582
32.65,30310.7081484543
32.66,30312.4188382504
32.67,30314.1298854063
32.68,30315.8427896853
32.69,30317.5556939642
32.7,30319.2685982432
32.71,30320.9815025221
32.72,30322.694406801
32.73,30324.40731108
32.74,30326.1202153589
32.75,30327.8331196378
32.76,30329.5460239168
32.77,30331.2602055353
32.78,30332.9753290375
32.79,30334.6904525398
32.8,30336.405576042
32.81,30338.1206995442
32.82,30339.8358230464
32.83,30341.5509465486
32.84,30343.2660700508
32.85,30344.981193553
32.86,30346.6963170552
32.87,30348.4136418148
32.88,30350.1309892917
32.89,30351.8483367686
32.9,30353.5656842455
32.91,30355.2830317224
32.92,30357.0003791993
32.93,30358.7177266762
32.94,30360.4350741531
32.95,30362.15242163
32.96,30363.8706694965
32.97,30365.5902457105
32.98,30367.3098219246
32.99,30369.0293981387
33,30370.7489743527
33.01,30372.4685505668
33.02,30374.1881267809
33.03,30375.9077029949
33.04,30377.627279209
33.05,30379.346855423
33.06,30381.0682590878
33.07,30382.7900688126
33.08,30384.5118785373
33.09,30386.233688262
33.1,30387.9554979868
33.11,30389.6773077115
33.12,30391.3991174362
33.13,30393.1209271609
33.14,30394.8427368857
33.15,30396.5650667951
33.16,30398.2891148151
33.17,30400.0131628351
33.18,30401.7372108551
33.19,30403.4612588751
33.2,30405.1853068951
33.21,30406.9093549151
33.22,30408.633402935
33.23,30410.357450955
33.24,30412.081498975
33.25,30413.8069973952
33.26,30415.5332885062
33.27,30417.2595796171
33.28,30418.9858707281
33.29,30420.712161839
33.3,30422.43845295
33.31,30424.1647440609
33.32,30425.8910351719
33.33,30427.6173262828
33.34,30429.3437540963
33.35,30431.0722931051
33.36,30432.8008321138
33.37,30434.5293711226
33.38,30436.2579101313
33.39,30437.9864491401
33.4,30439.7149881489
33.41,30441.4435271576
33.42,30443.1720661664
33.43,30444.9006051751
33.44,30446.6302142671
33.45,30448.3610059917
33.46,30450.0917977163
33.47,30451.8225894408
33.48,30453.5533811654
33.49,30455.28417289
33.5,30457.0149646146
33.51,30458.7457563392
33.52,30460.4765480638
33.53,30462.2073397884
33.54,30463.9401389781
33.55,30465.6731882477
33.56,30467.4062375174
33.57,30469.139286787
33.58,30470.8723360567
33.59,30472.6053853264
33.6,30474.338434596
33.61,30476.0714838657
33.62,30477.8045331353
33.63,30479.5382688817
33.64,30481.2735805368
33.65,30483.008892192
33.66,30484.7442038472
33.67,30486.4795155024
33.68,30488.2148271576
33.69,30489.9501388128
33.7,30491.6854504679
33.71,30493.4207621231
33.72,30495.1560737783
33.73,30496.8930124848
33.74,30498.6305913772
33.75,30500.3681702697
33.76,30502.1057491621
33.77,30503.8433280546
33.78,30505.580906947
33.79,30507.3184858394
33.8,30509.0560647319
33.81,30510.7936436243
33.82,30512.5315220745
33.83,30514.2713730672
33.84,30516.0112240599
33.85,30517.7510750526
33.86,30519.4909260453
33.87,30521.230777038
33.88,30522.9706280307
33.89,30524.7104790235
33.9,30526.4503300162
33.91,30528.1901810089
33.92,30529.9312753377
33.93,30531.6734033051
33.94,30533.4155312724
33.95,30535.1576592398
33.96,30536.8997872071
33.97,30538.6419151745
33.98,30540.3840431418
33.99,30542.1261711092
34,30543.8682990765
34.01,30545.6104270438
34.02,30547.3547461746
34.03,30549.0991560023
34.04,30550.84356583
34.05,30552.5879756576
34.06,30554.3323854853
34.07,30556.076795313
34.08,30557.8212051407
34.09,30559.5656149684
34.1,30561.3100247961
34.11,30563.05529092
34.12,30564.8019875052
34.13,30566.5486840903
34.14,30568.2953806754
34.15,30570.0420772605
34.16,30571.7887738457
34.17,30573.5354704308
34.18,30575.2821670159
34.19,30577.028863601
34.2,30578.7755601862
34.21,30580.5240641266
34.22,30582.2730523777
34.23,30584.0220406287
34.24,30585.7710288798
34.25,30587.5200171309
34.26,30589.269005382
34.27,30591.0179936331
34.28,30592.7669818841
34.29,30594.5159701352
34.3,30596.2654242948
34.31,30598.0167091318
34.32,30599.7679939688
34.33,30601.5192788058
34.34,30603.2705636428
34.35,30605.0218484798
34.36,30606.7731333168
34.37,30608.5244181538
34.38,30610.2757029908
34.39,30612.0269878278
34.4,30613.7796928752
34.41,30615.5332792296
34.42,30617.2868655839
34.43,30619.0404519383
34.44,30620.7940382927
34.45,30622.5476246471
34.46,30624.3012110015
34.47,30626.0547973558
34.48,30627.8083837102
34.49,30629.5620422137
34.5,30631.3179350284
34.51,30633.0738278432
34.52,30634.8297206579
34.53,30636.5856134726
34.54,30638.3415062873
34.55,30640.097399102
34.56,30641.8532919167
34.57,30643.6091847315
34.58,30645.3650775462
34.59,30647.1220000661
34.6,30648.8802042957
34.61,30650.6384085252
34.62,30652.3966127548
34.63,30654.1548169843
34.64,30655.9130212139
34.65,30657.6712254435
34.66,30659.429429673
34.67,30661.1876339026
34.68,30662.9458381321
34.69,30664.7060337373
34.7,30666.4665543478
34.71,30668.2270749583
34.72,30669.9875955688
34.73,30671.7481161792
34.74,30673.5086367897
34.75,30675.2691574002
34.76,30677.0296780107
34.77,30678.7901986212
34.78,30680.5513550478
34.79,30682.3141970169
34.8,30684.077038986
34.81,30685.8398809551
34.82,30687.6027229242
34.83,30689.3655648933
34.84,30691.1284068624
34.85,30692.8912488315
34.86,30694.6540908006
34.87,30696.4169327697
34.88,30698.181375508
34.89,30699.9465438251
34.9,30701.7117121421
34.91,30703.4768804592
34.92,30705.2420487762
34.93,30707.0072170933
34.94,30708.7723854103
34.95,30710.5375537274
34.96,30712.3027220444
34.97,30714.0681288808
34.98,30715.8356285468
34.99,30717.6031282128
35,30719.3706278788
35.01,30721.1381275448
35.02,30722.9056272108
35.03,30724.6731268768
35.04,30726.4406265428
35.05,30728.2081262088
35.06,30729.9756258748
35.07,30731.7443323071
35.08,30733.5141683348
35.09,30735.2840043624
35.1,30737.0538403901
35.11,30738.8236764177
35.12,30740.5935124454
35.13,30742.363348473
35.14,30744.1331845007
35.15,30745.9030205283
35.16,30747.672856556
35.17,30749.4448717605
35.18,30751.2170491743
35.19,30752.989226588
35.2,30754.7614040017
35.21,30756.5335814155
35.22,30758.3057588292
35.23,30760.0779362429
35.24,30761.8501136567
35.25,30763.6222910704
35.26,30765.3952778274
35.27,30767.1698016635
35.28,30768.9443254995
35.29,30770.7188493355
35.3,30772.4933731715
35.31,30774.2678970076
35.32,30776.0424208436
35.33,30777.8169446796
35.34,30779.5914685156
35.35,30781.3659923516
35.36,30783.1423012645
35.37,30784.9191765708
35.38,30786.6960518771
35.39,30788.4729271834
35.4,30790.2498024897
35.41,30792.026677796
35.42,30793.8035531023
35.43,30795.5804284086
35.44,30797.357303715
35.45,30799.1345874971
35.46,30800.9138193336
35.47,30802.69305117
35.48,30804.4722830064
35.49,30806.2515148429
35.5,30808.0307466793
35.51,30809.8099785158
35.52,30811.5892103522
35.53,30813.3684421886
35.54,30815.1476740251
35.55,30816.9282934053
35.56,30818.7098868435
35.57,30820.4914802818
35.58,30822.2730737201
35.59,30824.0546671583
35.6,30825.8362605966
35.61,30827.6178540348
35.62,30829.3994474731
35.63,30831.1810409114
35.64,30832.9626384893
35.65,30834.746598613
35.66,30836.5305587366
35.67,30838.3145188603
35.68,30840.098478984
35.69,30841.8824391076
35.7,30843.6663992313
35.71,30845.450359355
35.72,30847.2343194786
35.73,30849.0182796023
35.74,30850.8032262796
35.75,30852.5895581842
35.76,30854.3758900888
35.77,30856.1622219934
35.78,30857.948553898
35.79,30859.7348858026
35.8,30861.5212177072
35.81,30863.3075496118
35.82,30865.0938815164
35.83,30866.880213421
35.84,30868.6685185244
35.85,30870.4572273174
35.86,30872.2459361104
35.87,30874.0346449034
35.88,30875.8233536964
35.89,30877.6120624894
35.9,30879.4007712824
35.91,30881.1894800754
35.92,30882.9781888684
35.93,30884.7674797434
35.94,30886.5585705443
35.95,30888.3496613452
35.96,30890.1407521461
35.97,30891.931842947
35.98,30893.7229337478
35.99,30895.5140245487
36,30897.3051153496
36.01,30899.0962061505
36.02,30900.8872969514
36.03,30902.6799598549
36.04,30904.4734377951
36.05,30906.2669157354
36.06,30908.0603936757
36.07,30909.8538716159
36.08,30911.6473495562
36.09,30913.4408274965
36.1,30915.2343054367
36.11,30917.027783377
36.12,30918.8214354214
36.13,30920.6173056446
36.14,30922.4131758678
36.15,30924.209046091
36.16,30926.0049163142
36.17,30927.8007865374
36.18,30929.5966567606
36.19,30931.3925269838
36.2,30933.188397207
36.21,30934.9842674302
36.22,30936.7813051654
36.23,30938.5795728272
36.24,30940.3778404889
36.25,30942.1761081507
36.26,30943.9743758125
36.27,30945.7726434743
36.28,30947.5709111361
36.29,30949.3691787979
36.3,30951.1674464597
36.31,30952.9657141214
36.32,30954.7661469849
36.33,30956.5668172531
36.34,30958.3674875212
36.35,30960.1681577894
36.36,30961.9688280575
36.37,30963.7694983257
36.38,30965.5701685938
36.39,30967.3708388619
36.4,30969.1715091301
36.41,30970.9729388004
36.42,30972.7760168549
36.43,30974.5790949093
36.44,30976.3821729637
36.45,30978.1852510181
36.46,30979.9883290726
36.47,30981.791407127
36.48,30983.5944851814
36.49,30985.3975632359
36.5,30987.2006412903
36.51,30989.0054798538
36.52,30990.8109708866
36.53,30992.6164619195
36.54,30994.4219529523
36.55,30996.2274439851
36.56,30998.032935018
36.57,30999.8384260508
36.58,31001.6439170836
36.59,31003.4494081165
36.6,31005.2552468977
36.61,31007.0631561133
36.62,31008.8710653289
36.63,31010.6789745444
36.64,31012.48688376
36.65,31014.2947929756
36.66,31016.1027021912
36.67,31017.9106114068
36.68,31019.7185206224
36.69,31021.526429838
36.7,31023.3356913378
36.71,31025.1460239528
36.72,31026.9563565677
36.73,31028.7666891827
36.74,31030.5770217976
36.75,31032.3873544126
36.76,31034.1976870275
36.77,31036.0080196425
36.78,31037.8183522574
36.79,31039.6286848724
36.8,31041.4413786409
36.81,31043.2541398841
36.82,31045.0669011273
36.83,31046.8796623705
36.84,31048.6924236137
36.85,31050.5051848569
36.86,31052.3179461001
36.87,31054.1307073433
36.88,31055.9434685865
36.89,31057.7571703319
36.9,31059.5723654446
36.91,31061.3875605572
36.92,31063.2027556699
36.93,31065.0179507826
36.94,31066.8331458953
36.95,31068.6483410079
36.96,31070.4635361206
36.97,31072.2787312333
36.98,31074.0939263459
36.99,31075.9110742895
37,31077.7287085252
37.01,31079.5463427609
37.02,31081.3639769966
37.03,31083.1816112324
37.04,31084.9992454681
37.05,31086.8168797038
37.06,31088.6345139395
37.07,31090.4521481753
37.08,31092.2703075486
37.09,31094.0903861734
37.1,31095.9104647981
37.11,31097.7305434229
37.12,31099.5506220476
37.13,31101.3707006724
37.14,31103.1907792971
37.15,31105.0108579219
37.16,31106.8309365466
37.17,31108.6510151713
37.18,31110.4726347338
37.19,31112.295163026
37.2,31114.1176913182
37.21,31115.9402196103
37.22,31117.7627479025
37.23,31119.5852761946
37.24,31121.4078044868
37.25,31123.230332779
37.26,31125.0528610711
37.27,31126.8754955285
37.28,31128.700478779
37.29,31130.5254620294
37.3,31132.3504452798
37.31,31134.1754285303
