"Time","Right.Cerebellum.White.Matter"
22.22,17665.6731850878
22.23,17666.2758896874
22.24,17666.878594287
22.25,17667.4812988866
22.26,17668.0840034861
22.27,17668.6867080857
22.28,17669.2894126853
22.29,17669.8921172849
22.3,17670.4948218845
22.31,17671.097526484
22.32,17671.7012043248
22.33,17672.3061873049
22.34,17672.9111702851
22.35,17673.5161532652
22.36,17674.1211362454
22.37,17674.7261192255
22.38,17675.3311022057
22.39,17675.9360851858
22.4,17676.541068166
22.41,17677.1460511461
22.42,17677.7529610124
22.43,17678.3602341716
22.44,17678.9675073307
22.45,17679.5747804899
22.46,17680.1820536491
22.47,17680.7893268082
22.48,17681.3965999674
22.49,17682.0038731265
22.5,17682.6111462857
22.51,17683.21900779
22.52,17683.8285829954
22.53,17684.4381582007
22.54,17685.0477334061
22.55,17685.6573086115
22.56,17686.2668838168
22.57,17686.8764590222
22.58,17687.4860342275
22.59,17688.0956094329
22.6,17688.7051846382
22.61,17689.3163097041
22.62,17689.928198892
22.63,17690.5400880799
22.64,17691.1519772678
22.65,17691.7638664557
22.66,17692.3757556436
22.67,17692.9876448315
22.68,17693.5995340195
22.69,17694.2114232074
22.7,17694.8235077462
22.71,17695.4377229226
22.72,17696.0519380991
22.73,17696.6661532756
22.74,17697.2803684521
22.75,17697.8945836285
22.76,17698.508798805
22.77,17699.1230139815
22.78,17699.7372291579
22.79,17700.3514443344
22.8,17700.9668243156
22.81,17701.5833775567
22.82,17702.1999307978
22.83,17702.8164840389
22.84,17703.43303728
22.85,17704.0495905211
22.86,17704.6661437622
22.87,17705.2826970034
22.88,17705.8992502445
22.89,17706.5158034856
22.9,17707.1345010535
22.91,17707.7534045059
22.92,17708.3723079583
22.93,17708.9912114107
22.94,17709.6101148631
22.95,17710.2290183155
22.96,17710.8479217678
22.97,17711.4668252202
22.98,17712.0857286726
22.99,17712.7054037017
23,17713.326669583
23.01,17713.9479354643
23.02,17714.5692013455
23.03,17715.1904672268
23.04,17715.8117331081
23.05,17716.4329989894
23.06,17717.0542648707
23.07,17717.675530752
23.08,17718.2967966333
23.09,17718.9198217265
23.1,17719.5434623259
23.11,17720.1671029252
23.12,17720.7907435245
23.13,17721.4143841238
23.14,17722.0380247231
23.15,17722.6616653224
23.16,17723.2853059217
23.17,17723.908946521
23.18,17724.532957152
23.19,17725.1589848304
23.2,17725.7850125087
23.21,17726.4110401871
23.22,17727.0370678654
23.23,17727.6630955438
23.24,17728.2891232221
23.25,17728.9151509005
23.26,17729.5411785789
23.27,17730.1672062572
23.28,17730.7945997863
23.29,17731.4230269771
23.3,17732.051454168
23.31,17732.6798813589
23.32,17733.3083085497
23.33,17733.9367357406
23.34,17734.5651629314
23.35,17735.1935901223
23.36,17735.8220173131
23.37,17736.450444504
23.38,17737.0812437363
23.39,17737.7120829459
23.4,17738.3429221556
23.41,17738.9737613653
23.42,17739.604600575
23.43,17740.2354397847
23.44,17740.8662789943
23.45,17741.497118204
23.46,17742.1279574137
23.47,17742.7597607199
23.48,17743.393024528
23.49,17744.0262883362
23.5,17744.6595521444
23.51,17745.2928159526
23.52,17745.9260797608
23.53,17746.559343569
23.54,17747.1926073772
23.55,17747.8258711853
23.56,17748.4591349935
23.57,17749.0943774532
23.58,17749.7300785134
23.59,17750.3657795736
23.6,17751.0014806338
23.61,17751.637181694
23.62,17752.2728827542
23.63,17752.9085838144
23.64,17753.5442848746
23.65,17754.1799859349
23.66,17754.8162407951
23.67,17755.4543918352
23.68,17756.0925428752
23.69,17756.7306939153
23.7,17757.3688449554
23.71,17758.0069959954
23.72,17758.6451470355
23.73,17759.2832980756
23.74,17759.9214491156
23.75,17760.5596001557
23.76,17761.1993279882
23.77,17761.8399418107
23.78,17762.4805556333
23.79,17763.1211694559
23.8,17763.7617832784
23.81,17764.402397101
23.82,17765.0430109236
23.83,17765.6836247461
23.84,17766.3242385687
23.85,17766.9649872008
23.86,17767.6080766839
23.87,17768.2511661669
23.88,17768.8942556499
23.89,17769.5373451329
23.9,17770.1804346159
23.91,17770.8235240989
23.92,17771.4666135819
23.93,17772.1097030649
23.94,17772.7527925479
23.95,17773.3970483439
23.96,17774.0426264411
23.97,17774.6882045382
23.98,17775.3337826354
23.99,17775.9793607326
24,17776.6249388298
24.01,17777.2705169269
24.02,17777.9160950241
24.03,17778.5616731213
24.04,17779.2072512184
24.05,17779.8550379304
24.06,17780.5031176718
24.07,17781.1511974131
24.08,17781.7992771545
24.09,17782.4473568958
24.1,17783.0954366372
24.11,17783.7435163785
24.12,17784.3915961199
24.13,17785.0396758613
24.14,17785.6885026621
24.15,17786.3390971544
24.16,17786.9896916468
24.17,17787.6402861391
24.18,17788.2908806314
24.19,17788.9414751238
24.2,17789.5920696161
24.21,17790.2426641085
24.22,17790.8932586008
24.23,17791.5438530931
24.24,17792.1962456466
24.25,17792.849368074
24.26,17793.5024905014
24.27,17794.1556129288
24.28,17794.8087353563
24.29,17795.4618577837
24.3,17796.1149802111
24.31,17796.7681026386
24.32,17797.421225066
24.33,17798.0746663685
24.34,17798.730329993
24.35,17799.3859936174
24.36,17800.0416572418
24.37,17800.6973208662
24.38,17801.3529844906
24.39,17802.008648115
24.4,17802.6643117395
24.41,17803.3199753639
24.42,17803.9756389883
24.43,17804.6326812655
24.44,17805.2908994271
24.45,17805.9491175888
24.46,17806.6073357504
24.47,17807.265553912
24.48,17807.9237720736
24.49,17808.5819902352
24.5,17809.2402083968
24.51,17809.8984265584
24.52,17810.5566447201
24.53,17811.2173124386
24.54,17811.8780985564
24.55,17812.5388846743
24.56,17813.1996707921
24.57,17813.86045691
24.58,17814.5212430278
24.59,17815.1820291457
24.6,17815.8428152635
24.61,17816.5036013814
24.62,17817.1653377307
24.63,17817.8287053031
24.64,17818.4920728756
24.65,17819.1554404481
24.66,17819.8188080206
24.67,17820.4821755931
24.68,17821.1455431655
24.69,17821.808910738
24.7,17822.4722783105
24.71,17823.135645883
24.72,17823.8010435623
24.73,17824.4670061676
24.74,17825.132968773
24.75,17825.7989313784
24.76,17826.4648939837
24.77,17827.1308565891
24.78,17827.7968191945
24.79,17828.4627817998
24.8,17829.1287444052
24.81,17829.7952196458
24.82,17830.4637909427
24.83,17831.1323622396
24.84,17831.8009335365
24.85,17832.4695048334
24.86,17833.1380761303
24.87,17833.8066474272
24.88,17834.4752187241
24.89,17835.143790021
24.9,17835.8123613179
24.91,17836.4825341759
24.92,17837.1537279039
24.93,17837.8249216319
24.94,17838.4961153599
24.95,17839.1673090879
24.96,17839.8385028159
24.97,17840.5096965439
24.98,17841.1808902719
24.99,17841.8520839999
25,17842.5233434281
25.01,17843.1971734083
25.02,17843.8710033884
25.03,17844.5448333686
25.04,17845.2186633488
25.05,17845.8924933289
25.06,17846.5663233091
25.07,17847.2401532892
25.08,17847.9139832694
25.09,17848.5878132496
25.1,17849.2628069857
25.11,17849.939287121
25.12,17850.6157672563
25.13,17851.2922473917
25.14,17851.968727527
25.15,17852.6452076624
25.16,17853.3216877977
25.17,17853.9981679331
25.18,17854.6746480684
25.19,17855.3511282038
25.2,17856.0298817386
25.21,17856.7090260147
25.22,17857.3881702908
25.23,17858.0673145669
25.24,17858.7464588431
25.25,17859.4256031192
25.26,17860.1047473953
25.27,17860.7838916714
25.28,17861.4630359475
25.29,17862.1428967484
25.3,17862.8247192339
25.31,17863.5065417195
25.32,17864.188364205
25.33,17864.8701866905
25.34,17865.552009176
25.35,17866.2338316616
25.36,17866.9156541471
25.37,17867.5974766326
25.38,17868.2792991181
25.39,17868.9629571062
25.4,17869.6474719535
25.41,17870.3319868007
25.42,17871.0165016479
25.43,17871.7010164951
25.44,17872.3855313424
25.45,17873.0700461896
25.46,17873.7545610368
25.47,17874.4390758841
25.48,17875.1238504296
25.49,17875.811071875
25.5,17876.4982933204
25.51,17877.1855147659
25.52,17877.8727362113
25.53,17878.5599576567
25.54,17879.2471791021
25.55,17879.9344005476
25.56,17880.621621993
25.57,17881.3088434384
25.58,17881.9974529764
25.59,17882.6873953413
25.6,17883.3773377061
25.61,17884.0672800709
25.62,17884.7572224358
25.63,17885.4471648006
25.64,17886.1371071654
25.65,17886.8270495302
25.66,17887.5169918951
25.67,17888.2069342599
25.68,17888.8994050544
25.69,17889.5920827452
25.7,17890.2847604359
25.71,17890.9774381267
25.72,17891.6701158175
25.73,17892.3627935082
25.74,17893.055471199
25.75,17893.7481488898
25.76,17894.4408265806
25.77,17895.1344352691
25.78,17895.8298627783
25.79,17896.5252902874
25.8,17897.2207177965
25.81,17897.9161453056
25.82,17898.6115728147
25.83,17899.3070003238
25.84,17900.0024278329
25.85,17900.697855342
25.86,17901.3932828511
25.87,17902.0907913229
25.88,17902.7889832292
25.89,17903.4871751354
25.9,17904.1853670417
25.91,17904.883558948
25.92,17905.5817508543
25.93,17906.2799427606
25.94,17906.9781346668
25.95,17907.6763265731
25.96,17908.3749825227
25.97,17909.075953492
25.98,17909.7769244613
25.99,17910.4778954306
26,17911.1788663999
26.01,17911.8798373692
26.02,17912.5808083385
26.03,17913.2817793078
26.04,17913.9827502771
26.05,17914.6837212464
26.06,17915.3863159371
26.07,17916.0900807229
26.08,17916.7938455087
26.09,17917.4976102944
26.1,17918.2013750802
26.11,17918.905139866
26.12,17919.6089046517
26.13,17920.3126694375
26.14,17921.0164342233
26.15,17921.720199009
26.16,17922.4267595039
26.17,17923.1333329478
26.18,17923.8399063916
26.19,17924.5464798354
26.2,17925.2530532793
26.21,17925.9596267231
26.22,17926.666200167
26.23,17927.3727736108
26.24,17928.0793470546
26.25,17928.787077027
26.26,17929.4964740593
26.27,17930.2058710915
26.28,17930.9152681238
26.29,17931.6246651561
26.3,17932.3340621884
26.31,17933.0434592207
26.32,17933.7528562529
26.33,17934.4622532852
26.34,17935.1716503175
26.35,17935.8833857978
26.36,17936.5956214383
26.37,17937.3078570787
26.38,17938.0200927192
26.39,17938.7323283596
26.4,17939.444564
26.41,17940.1567996405
26.42,17940.8690352809
26.43,17941.5812709213
26.44,17942.2941857654
26.45,17943.0092751237
26.46,17943.7243644819
26.47,17944.4394538402
26.48,17945.1545431984
26.49,17945.8696325567
26.5,17946.5847219149
26.51,17947.2998112732
26.52,17948.0149006314
26.53,17948.7299899897
26.54,17949.4469504914
26.55,17950.1649087676
26.56,17950.8828670439
26.57,17951.6008253201
26.58,17952.3187835964
26.59,17953.0367418726
26.6,17953.7547001489
26.61,17954.4726584252
26.62,17955.1906167014
26.63,17955.9087665408
26.64,17956.6296090264
26.65,17957.350451512
26.66,17958.0712939976
26.67,17958.7921364832
26.68,17959.5129789688
26.69,17960.2338214544
26.7,17960.95466394
26.71,17961.6755064256
26.72,17962.3963489112
26.73,17963.1185850092
26.74,17963.8423270873
26.75,17964.5660691653
26.76,17965.2898112433
26.77,17966.0135533214
26.78,17966.7372953994
26.79,17967.4610374774
26.8,17968.1847795555
26.81,17968.9085216335
26.82,17969.6322637116
26.83,17970.3586142775
26.84,17971.0852714234
26.85,17971.8119285693
26.86,17972.5385857152
26.87,17973.2652428611
26.88,17973.9919000071
26.89,17974.718557153
26.9,17975.4452142989
26.91,17976.1718714448
26.92,17976.8994342595
26.93,17977.6290220417
26.94,17978.3586098239
26.95,17979.0881976062
26.96,17979.8177853884
26.97,17980.5473731706
26.98,17981.2769609528
26.99,17982.0065487351
27,17982.7361365173
27.01,17983.4657242995
27.02,17984.197442964
27.03,17984.9299770446
27.04,17985.6625111251
27.05,17986.3950452057
27.06,17987.1275792862
27.07,17987.8601133668
27.08,17988.5926474473
27.09,17989.3251815279
27.1,17990.0577156085
27.11,17990.790656812
27.12,17991.5261529471
27.13,17992.2616490823
27.14,17992.9971452174
27.15,17993.7326413525
27.16,17994.4681374876
27.17,17995.2036336228
27.18,17995.9391297579
27.19,17996.674625893
27.2,17997.4101220281
27.21,17998.1472609303
27.22,17998.8857349711
27.23,17999.6242090119
27.24,18000.3626830526
27.25,18001.1011570934
27.26,18001.8396311342
27.27,18002.578105175
27.28,18003.3165792158
27.29,18004.0550532566
27.3,18004.7935272974
27.31,18005.5348929726
27.32,18006.2763608657
27.33,18007.0178287587
27.34,18007.7592966517
27.35,18008.5007645448
27.36,18009.2422324378
27.37,18009.9837003308
27.38,18010.7251682238
27.39,18011.4666361169
27.4,18012.2092479599
27.41,18012.9537257479
27.42,18013.6982035359
27.43,18014.4426813238
27.44,18015.1871591118
27.45,18015.9316368998
27.46,18016.6761146877
27.47,18017.4205924757
27.48,18018.1650702637
27.49,18018.9095480516
27.5,18019.6564293242
27.51,18020.4039331466
27.52,18021.1514369689
27.53,18021.8989407913
27.54,18022.6464446137
27.55,18023.393948436
27.56,18024.1414522584
27.57,18024.8889560808
27.58,18025.6364599032
27.59,18026.3845979613
27.6,18027.1351440549
27.61,18027.8856901486
27.62,18028.6362362422
27.63,18029.3867823359
27.64,18030.1373284295
27.65,18030.8878745232
27.66,18031.6384206169
27.67,18032.3889667105
27.68,18033.1395128042
27.69,18033.8919634309
27.7,18034.6455681308
27.71,18035.3991728307
27.72,18036.1527775306
27.73,18036.9063822305
27.74,18037.6599869304
27.75,18038.4135916303
27.76,18039.1671963302
27.77,18039.92080103
27.78,18040.674519155
27.79,18041.4311988948
27.8,18042.1878786345
27.81,18042.9445583743
27.82,18043.7012381141
27.83,18044.4579178539
27.84,18045.2145975937
27.85,18045.9712773334
27.86,18046.7279570732
27.87,18047.484636813
27.88,18048.2427111346
27.89,18049.0024824474
27.9,18049.7622537601
27.91,18050.5220250728
27.92,18051.2817963856
27.93,18052.0415676983
27.94,18052.801339011
27.95,18053.5611103237
27.96,18054.3208816365
27.97,18055.0806529492
27.98,18055.8431137833
27.99,18056.6059933021
28,18057.3688728209
28.01,18058.1317523397
28.02,18058.8946318584
28.03,18059.6575113772
28.04,18060.420390896
28.05,18061.1832704148
28.06,18061.9461499335
28.07,18062.7099028813
28.08,18063.47590734
28.09,18064.2419117986
28.1,18065.0079162573
28.11,18065.7739207159
28.12,18066.5399251746
28.13,18067.3059296332
28.14,18068.0719340919
28.15,18068.8379385505
28.16,18069.6039430091
28.17,18070.3721269433
28.18,18071.141273177
28.19,18071.9104194108
28.2,18072.6795656445
28.21,18073.4487118782
28.22,18074.217858112
28.23,18074.9870043457
28.24,18075.7561505795
28.25,18076.5252968132
28.26,18077.2947839161
28.27,18078.0670888622
28.28,18078.8393938084
28.29,18079.6116987545
28.3,18080.3840037006
28.31,18081.1563086467
28.32,18081.9286135929
28.33,18082.700918539
28.34,18083.4732234851
28.35,18084.2455284312
28.36,18085.0194915
28.37,18085.7949721986
28.38,18086.5704528972
28.39,18087.3459335958
28.4,18088.1214142944
28.41,18088.896894993
28.42,18089.6723756915
28.43,18090.4478563901
28.44,18091.2233370887
28.45,18091.9988177873
28.46,18092.7772880751
28.47,18093.5559616696
28.48,18094.3346352642
28.49,18095.1133088588
28.5,18095.8919824533
28.51,18096.6706560479
28.52,18097.4493296424
28.53,18098.228003237
28.54,18099.0066768316
28.55,18099.7864756807
28.56,18100.568359419
28.57,18101.3502431572
28.58,18102.1321268954
28.59,18102.9140106336
28.6,18103.6958943718
28.61,18104.47777811
28.62,18105.2596618482
28.63,18106.0415455864
28.64,18106.8234293247
28.65,18107.6077812472
28.66,18108.3928924816
28.67,18109.178003716
28.68,18109.9631149504
28.69,18110.7482261848
28.7,18111.5333374192
28.71,18112.3184486536
28.72,18113.103559888
28.73,18113.8886711224
28.74,18114.6743630161
28.75,18115.4627192048
28.76,18116.2510753934
28.77,18117.0394315821
28.78,18117.8277877708
28.79,18118.6161439594
28.8,18119.4045001481
28.81,18120.1928563367
28.82,18120.9812125254
28.83,18121.7695687141
28.84,18122.5598600587
28.85,18123.351478766
28.86,18124.1430974733
28.87,18124.9347161806
28.88,18125.7263348879
28.89,18126.5179535951
28.9,18127.3095723024
28.91,18128.1011910097
28.92,18128.892809717
28.93,18129.6844525453
28.94,18130.4793514425
28.95,18131.2742503398
28.96,18132.069149237
28.97,18132.8640481343
28.98,18133.6589470315
28.99,18134.4538459288
29,18135.248744826
29.01,18136.0436437233
29.02,18136.8385426205
29.03,18137.6348318069
29.04,18138.4330286732
29.05,18139.2312255395
29.06,18140.0294224058
29.07,18140.827619272
29.08,18141.6258161383
29.09,18142.4240130046
29.1,18143.2222098709
29.11,18144.0204067371
29.12,18144.8186036034
29.13,18145.619571746
29.14,18146.4210844688
29.15,18147.2225971916
29.16,18148.0241099143
29.17,18148.8256226371
29.18,18149.6271353599
29.19,18150.4286480827
29.2,18151.2301608055
29.21,18152.0316735283
29.22,18152.834019616
29.23,18153.638866192
29.24,18154.4437127679
29.25,18155.2485593439
29.26,18156.0534059199
29.27,18156.8582524958
29.28,18157.6630990718
29.29,18158.4679456478
29.3,18159.2727922237
29.31,18160.0776387997
29.32,18160.8847116673
29.33,18161.692910203
29.34,18162.5011087387
29.35,18163.3093072744
29.36,18164.1175058102
29.37,18164.9257043459
29.38,18165.7339028816
29.39,18166.5421014173
29.4,18167.350299953
29.41,18168.1587626492
29.42,18168.9703313618
29.43,18169.7819000745
29.44,18170.5934687871
29.45,18171.4050374998
29.46,18172.2166062124
29.47,18173.0281749251
29.48,18173.8397436378
29.49,18174.6513123504
29.5,18175.4628810631
29.51,18176.276118911
29.52,18177.0910761292
29.53,18177.9060333474
29.54,18178.7209905657
29.55,18179.5359477839
29.56,18180.3509050021
29.57,18181.1658622203
29.58,18181.9808194385
29.59,18182.7957766568
29.6,18183.610733875
29.61,18184.4287804886
29.62,18185.2471446531
29.63,18186.0655088177
29.64,18186.8838729822
29.65,18187.7022371468
29.66,18188.5206013113
29.67,18189.3389654758
29.68,18190.1573296404
29.69,18190.9756938049
29.7,18191.7951575507
29.71,18192.6169472152
29.72,18193.4387368797
29.73,18194.2605265443
29.74,18195.0823162088
29.75,18195.9041058734
29.76,18196.7258955379
29.77,18197.5476852024
29.78,18198.369474867
29.79,18199.1912645315
29.8,18200.015586363
29.81,18200.8408201949
29.82,18201.6660540268
29.83,18202.4912878587
29.84,18203.3165216906
29.85,18204.1417555225
29.86,18204.9669893543
29.87,18205.7922231862
29.88,18206.6174570181
29.89,18207.4432082494
29.9,18208.2719050304
29.91,18209.1006018114
29.92,18209.9292985925
29.93,18210.7579953735
29.94,18211.5866921545
29.95,18212.4153889355
29.96,18213.2440857166
29.97,18214.0727824976
29.98,18214.9014792786
29.99,18215.7321384828
30,18216.56431711
30.01,18217.3964957371
30.02,18218.2286743643
30.03,18219.0608529915
30.04,18219.8930316187
30.05,18220.7252102459
30.06,18221.557388873
30.07,18222.3895675002
30.08,18223.2217461274
30.09,18224.0573479694
30.1,18224.8930274558
30.11,18225.7287069421
30.12,18226.5643864285
30.13,18227.4000659148
30.14,18228.2357454012
30.15,18229.0714248875
30.16,18229.9071043739
30.17,18230.7427838602
30.18,18231.5798432773
30.19,18232.4190427527
30.2,18233.258242228
30.21,18234.0974417033
30.22,18234.9366411787
30.23,18235.775840654
30.24,18236.6150401294
30.25,18237.4542396047
30.26,18238.29343908
30.27,18239.1326385554
30.28,18239.9746914787
30.29,18240.8174301904
30.3,18241.6601689021
30.31,18242.5029076138
30.32,18243.3456463256
30.33,18244.1883850373
30.34,18245.031123749
30.35,18245.8738624607
30.36,18246.7166011724
30.37,18247.5601243364
30.38,18248.4064216503
30.39,18249.2527189642
30.4,18250.0990162781
30.41,18250.9453135919
30.42,18251.7916109058
30.43,18252.6379082197
30.44,18253.4842055336
30.45,18254.3305028475
30.46,18255.1768001614
30.47,18256.0253682866
30.48,18256.8752436876
30.49,18257.7251190887
30.5,18258.5749944897
30.51,18259.4248698907
30.52,18260.2747452917
30.53,18261.1246206927
30.54,18261.9744960937
30.55,18262.8243714947
30.56,18263.6744226416
30.57,18264.5278957347
30.58,18265.3813688278
30.59,18266.234841921
30.6,18267.0883150141
30.61,18267.9417881072
30.62,18268.7952612003
30.63,18269.6487342934
30.64,18270.5022073865
30.65,18271.3556804797
30.66,18272.2108286372
30.67,18273.0679191482
30.68,18273.9250096592
30.69,18274.7821001702
30.7,18275.6391906812
30.71,18276.4962811922
30.72,18277.3533717032
30.73,18278.2104622142
30.74,18279.0675527252
30.75,18279.9246432362
30.76,18280.7849245779
30.77,18281.6456523542
30.78,18282.5063801305
30.79,18283.3671079068
30.8,18284.2278356831
30.81,18285.0885634594
30.82,18285.9492912357
30.83,18286.8100190121
30.84,18287.6707467884
30.85,18288.5325405265
30.86,18289.396925538
30.87,18290.2613105495
30.88,18291.125695561
30.89,18291.9900805725
30.9,18292.854465584
30.91,18293.7188505956
30.92,18294.5832356071
30.93,18295.4476206186
30.94,18296.3120056301
30.95,18297.1789856301
30.96,18298.04704797
30.97,18298.9151103099
30.98,18299.7831726499
30.99,18300.6512349898
31,18301.5192973297
31.01,18302.3873596696
31.02,18303.2554220095
31.03,18304.1234843494
31.04,18304.9919899433
31.05,18305.8637498289
31.06,18306.7355097146
31.07,18307.6072696002
31.08,18308.4790294859
31.09,18309.3507893715
31.1,18310.2225492572
31.11,18311.0943091429
31.12,18311.9660690285
31.13,18312.8378289142
31.14,18313.7115744626
31.15,18314.5870522363
31.16,18315.46253001
31.17,18316.3380077838
31.18,18317.2134855575
31.19,18318.0889633312
31.2,18318.964441105
31.21,18319.8399188787
31.22,18320.7153966524
31.23,18321.5908744262
31.24,18322.4698972427
31.25,18323.3491133726
31.26,18324.2283295026
31.27,18325.1075456326
31.28,18325.9867617626
31.29,18326.8659778926
31.3,18327.7451940226
31.31,18328.6244101526
31.32,18329.5036262825
31.33,18330.3842050128
31.34,18331.267180094
31.35,18332.1501551751
31.36,18333.0331302562
31.37,18333.9161053373
31.38,18334.7990804185
31.39,18335.6820554996
31.4,18336.5650305807
31.41,18337.4480056618
31.42,18338.3309807429
31.43,18339.2168914983
31.44,18340.103646253
31.45,18340.9904010078
31.46,18341.8771557625
31.47,18342.7639105172
31.48,18343.6506652719
31.49,18344.5374200266
31.5,18345.4241747813
31.51,18346.310929536
31.52,18347.1984098341
31.53,18348.0889651133
31.54,18348.9795203925
31.55,18349.8700756717
31.56,18350.7606309509
31.57,18351.6511862301
31.58,18352.5417415093
31.59,18353.4322967885
31.6,18354.3228520678
31.61,18355.2134073469
31.62,18356.1062750637
31.63,18357.0006518476
31.64,18357.8950286315
31.65,18358.7894054154
31.66,18359.6837821993
31.67,18360.5781589832
31.68,18361.4725357671
31.69,18362.366912551
31.7,18363.261289335
31.71,18364.1557403483
31.72,18365.0539597474
31.73,18365.9521791464
31.74,18366.8503985455
31.75,18367.7486179445
31.76,18368.6468373436
31.77,18369.5450567426
31.78,18370.4432761417
31.79,18371.3414955407
31.8,18372.2397149398
31.81,18373.1396094099
31.82,18374.0416926656
31.83,18374.9437759213
31.84,18375.8458591771
31.85,18376.7479424328
31.86,18377.6500256885
31.87,18378.5521089442
31.88,18379.4541922
31.89,18380.3562754557
31.9,18381.2583587114
31.91,18382.1637355884
31.92,18383.0697040743
31.93,18383.9756725603
31.94,18384.8816410462
31.95,18385.7876095321
31.96,18386.693578018
31.97,18387.599546504
31.98,18388.5055149899
31.99,18389.4114834758
32,18390.3184752704
32.01,18391.2283504929
32.02,18392.1382257155
32.03,18393.0481009381
32.04,18393.9579761606
32.05,18394.8678513832
32.06,18395.7777266057
32.07,18396.6876018283
32.08,18397.5974770509
32.09,18398.5073522734
32.1,18399.4198836289
32.11,18400.3336872283
32.12,18401.2474908277
32.13,18402.1612944272
32.14,18403.0750980266
32.15,18403.9889016261
32.16,18404.9027052255
32.17,18405.816508825
32.18,18406.7303124244
32.19,18407.644472903
32.2,18408.5622266543
32.21,18409.4799804057
32.22,18410.397734157
32.23,18411.3154879083
32.24,18412.2332416596
32.25,18413.1509954109
32.26,18414.0687491622
32.27,18414.9865029135
32.28,18415.9042566648
32.29,18416.8240145256
32.3,18417.7457403394
32.31,18418.6674661533
32.32,18419.5891919671
32.33,18420.5109177809
32.34,18421.4326435947
32.35,18422.3543694086
32.36,18423.2760952224
32.37,18424.1978210362
32.38,18425.1195468501
32.39,18426.0449422801
32.4,18426.9706622037
32.41,18427.8963821273
32.42,18428.8221020509
32.43,18429.7478219744
32.44,18430.673541898
32.45,18431.5992618216
32.46,18432.5249817452
32.47,18433.4507016688
32.48,18434.3777588684
32.49,18435.3074950865
32.5,18436.2372313046
32.51,18437.1669675227
32.52,18438.0967037408
32.53,18439.0264399589
32.54,18439.956176177
32.55,18440.8859123951
32.56,18441.8156486132
32.57,18442.7453848313
32.58,18443.6781385765
32.59,18444.6119134124
32.6,18445.5456882482
32.61,18446.4794630841
32.62,18447.41323792
32.63,18448.3470127559
32.64,18449.2807875917
32.65,18450.2145624276
32.66,18451.1483372635
32.67,18452.0827674519
32.68,18453.0206033682
32.69,18453.9584392845
32.7,18454.8962752009
32.71,18455.8341111172
32.72,18456.7719470335
32.73,18457.7097829498
32.74,18458.6476188661
32.75,18459.5854547825
32.76,18460.5232906988
32.77,18461.4634771
32.78,18462.4053966998
32.79,18463.3473162997
32.8,18464.2892358995
32.81,18465.2311554994
32.82,18466.1730750992
32.83,18467.114994699
32.84,18468.0569142989
32.85,18468.9988338987
32.86,18469.9407534985
32.87,18470.8867375802
32.88,18471.832763608
32.89,18472.7787896358
32.9,18473.7248156636
32.91,18474.6708416913
32.92,18475.6168677191
32.93,18476.5628937469
32.94,18477.5089197747
32.95,18478.4549458025
32.96,18479.4026400359
32.97,18480.3527953784
32.98,18481.3029507209
32.99,18482.2531060634
33,18483.2032614059
33.01,18484.1534167484
33.02,18485.1035720909
33.03,18486.0537274334
33.04,18487.0038827759
33.05,18487.9540381184
33.06,18488.9075908951
33.07,18489.8618985824
33.08,18490.8162062697
33.09,18491.770513957
33.1,18492.7248216443
33.11,18493.6791293316
33.12,18494.6334370189
33.13,18495.5877447062
33.14,18496.5420523934
33.15,18497.4973304806
33.16,18498.4558136871
33.17,18499.4142968935
33.18,18500.3727801
33.19,18501.3312633065
33.2,18502.289746513
33.21,18503.2482297195
33.22,18504.2067129259
33.23,18505.1651961324
33.24,18506.1236793389
33.25,18507.0848775475
33.26,18508.0475595929
33.27,18509.0102416382
33.28,18509.9729236836
33.29,18510.9356057289
33.3,18511.8982877742
33.31,18512.8609698196
33.32,18513.8236518649
33.33,18514.7863339103
33.34,18515.7492727288
33.35,18516.716177079
33.36,18517.6830814291
33.37,18518.6499857793
33.38,18519.6168901295
33.39,18520.5837944797
33.4,18521.5506988299
33.41,18522.5176031801
33.42,18523.4845075303
33.43,18524.4514118805
33.44,18525.4203331232
33.45,18526.3914833915
33.46,18527.3626336599
33.47,18528.3337839282
33.48,18529.3049341966
33.49,18530.276084465
33.5,18531.2472347333
33.51,18532.2183850017
33.52,18533.18953527
33.53,18534.1606855384
33.54,18535.135632512
33.55,18536.1110524601
33.56,18537.0864724083
33.57,18538.0618923564
33.58,18539.0373123046
33.59,18540.0127322528
33.6,18540.9881522009
33.61,18541.9635721491
33.62,18542.9389920973
33.63,18543.9157148517
33.64,18544.8954283906
33.65,18545.8751419296
33.66,18546.8548554686
33.67,18547.8345690076
33.68,18548.8142825465
33.69,18549.7939960855
33.7,18550.7737096245
33.71,18551.7534231634
33.72,18552.7331367024
33.73,18553.7159487445
33.74,18554.6999799357
33.75,18555.6840111269
33.76,18556.6680423181
33.77,18557.6520735093
33.78,18558.6361047005
33.79,18559.6201358917
33.8,18560.6041670828
33.81,18561.588198274
33.82,18562.5728019044
33.83,18563.5611749606
33.84,18564.5495480168
33.85,18565.5379210731
33.86,18566.5262941293
33.87,18567.5146671856
33.88,18568.5030402418
33.89,18569.491413298
33.9,18570.4797863543
33.91,18571.4681594105
33.92,18572.4589166356
33.93,18573.4516559222
33.94,18574.4443952088
33.95,18575.4371344954
33.96,18576.429873782
33.97,18577.4226130687
33.98,18578.4153523553
