"Time","Left.Cortex"
-51.4,259069.267214545
-51.39,259066.615282703
-51.38,259063.963824723
-51.37,259061.312366744
-51.36,259058.660908764
-51.35,259056.009450785
-51.34,259053.357992805
-51.33,259050.706534826
-51.32,259048.055076846
-51.31,259045.403618867
-51.3,259042.753704383
-51.29,259040.10711205
-51.28,259037.460519717
-51.27,259034.813927384
-51.26,259032.167335051
-51.25,259029.520742719
-51.24,259026.874150386
-51.23,259024.227558053
-51.22,259021.58096572
-51.21,259018.934373387
-51.2,259016.291325056
-51.19,259013.649578038
-51.18,259011.007831019
-51.17,259008.366084
-51.16,259005.724336981
-51.15,259003.082589962
-51.14,259000.440842944
-51.13,258997.799095925
-51.12,258995.157348906
-51.11,258992.516304582
-51.1,258989.879382624
-51.09,258987.242460665
-51.08,258984.605538707
-51.07,258981.968616749
-51.06,258979.33169479
-51.05,258976.694772832
-51.04,258974.057850873
-51.03,258971.420928915
-51.02,258968.784006957
-51.01,258966.149774966
-51,258963.517657892
-50.99,258960.885540819
-50.98,258958.253423746
-50.97,258955.621306673
-50.96,258952.9891896
-50.95,258950.357072527
-50.94,258947.724955454
-50.93,258945.092838381
-50.92,258942.460721308
-50.91,258939.833264838
-50.9,258937.205932553
-50.89,258934.578600269
-50.88,258931.951267984
-50.87,258929.3239357
-50.86,258926.696603415
-50.85,258924.069271131
-50.84,258921.441938846
-50.83,258918.814606562
-50.82,258916.189124206
-50.81,258913.566556691
-50.8,258910.943989176
-50.79,258908.321421661
-50.78,258905.698854146
-50.77,258903.076286631
-50.76,258900.453719116
-50.75,258897.831151601
-50.74,258895.208584086
-50.73,258892.586016571
-50.72,258889.967256577
-50.71,258887.349433889
-50.7,258884.731611202
-50.69,258882.113788515
-50.68,258879.495965828
-50.67,258876.878143141
-50.66,258874.260320454
-50.65,258871.642497767
-50.64,258869.02467508
-50.63,258866.407876116
-50.62,258863.794778392
-50.61,258861.181680668
-50.6,258858.568582945
-50.59,258855.955485221
-50.58,258853.342387497
-50.57,258850.729289773
-50.56,258848.11619205
-50.55,258845.503094326
-50.54,258842.889996602
-50.53,258840.279867224
-50.52,258837.671474676
-50.51,258835.063082127
-50.5,258832.454689579
-50.49,258829.84629703
-50.48,258827.237904482
-50.47,258824.629511934
-50.46,258822.021119385
-50.45,258819.412726837
-50.44,258816.804545481
-50.43,258814.200838396
-50.42,258811.597131311
-50.41,258808.993424226
-50.4,258806.389717141
-50.39,258803.786010056
-50.38,258801.182302971
-50.37,258798.578595886
-50.36,258795.974888801
-50.35,258793.371181716
-50.34,258790.769617551
-50.33,258788.170576293
-50.32,258785.571535036
-50.31,258782.972493779
-50.3,258780.373452521
-50.29,258777.774411264
-50.28,258775.175370006
-50.27,258772.576328749
-50.26,258769.977287492
-50.25,258767.378246234
-50.24,258764.783263423
-50.23,258762.188868432
-50.22,258759.594473442
-50.21,258757.000078452
-50.2,258754.405683461
-50.19,258751.811288471
-50.18,258749.216893481
-50.17,258746.62249849
-50.16,258744.0281035
-50.15,258741.435039593
-50.14,258738.845271384
-50.13,258736.255503175
-50.12,258733.665734966
-50.11,258731.075966758
-50.1,258728.486198549
-50.09,258725.89643034
-50.08,258723.306662131
-50.07,258720.716893922
-50.06,258718.127125714
-50.05,258715.540591403
-50.04,258712.955430565
-50.03,258710.370269727
-50.02,258707.785108889
-50.01,258705.199948051
-50,258702.614787213
-49.99,258700.029626374
-49.98,258697.444465536
-49.97,258694.859304698
-49.96,258692.274676541
-49.95,258689.694103738
-49.94,258687.113530934
-49.93,258684.53295813
-49.92,258681.952385326
-49.91,258679.371812522
-49.9,258676.791239719
-49.89,258674.210666915
-49.88,258671.630094111
-49.87,258669.049521307
-49.86,258666.471371359
-49.85,258663.895367327
-49.84,258661.319363294
-49.83,258658.743359262
-49.82,258656.16735523
-49.81,258653.591351198
-49.8,258651.015347165
-49.79,258648.439343133
-49.78,258645.863339101
-49.77,258643.287335069
-49.76,258640.715628178
-49.75,258638.144173729
-49.74,258635.572719279
-49.73,258633.001264829
-49.72,258630.429810379
-49.71,258627.858355929
-49.7,258625.286901479
-49.69,258622.71544703
-49.68,258620.14399258
-49.67,258617.574163295
-49.66,258615.007239312
-49.65,258612.440315328
-49.64,258609.873391345
-49.63,258607.306467362
-49.62,258604.739543378
-49.61,258602.172619395
-49.6,258599.605695411
-49.59,258597.038771428
-49.58,258594.471847445
-49.57,258591.908410452
-49.56,258589.345997892
-49.55,258586.783585332
-49.54,258584.221172772
-49.53,258581.658760212
-49.52,258579.096347651
-49.51,258576.533935091
-49.5,258573.971522531
-49.49,258571.409109971
-49.48,258568.847538085
-49.47,258566.289617977
-49.46,258563.73169787
-49.45,258561.173777762
-49.44,258558.615857654
-49.43,258556.057937546
-49.42,258553.500017438
-49.41,258550.94209733
-49.4,258548.384177222
-49.39,258545.826257114
-49.38,258543.271027116
-49.37,258540.717580562
-49.36,258538.164134007
-49.35,258535.610687453
-49.34,258533.057240899
-49.33,258530.503794344
-49.32,258527.95034779
-49.31,258525.396901235
-49.3,258522.843454681
-49.29,258520.290077361
-49.28,258517.741085533
-49.27,258515.192093705
-49.26,258512.643101877
-49.25,258510.094110049
-49.24,258507.545118221
-49.23,258504.996126393
-49.22,258502.447134564
-49.21,258499.898142736
-49.2,258497.349150908
-49.19,258494.802065427
-49.18,258492.257509569
-49.17,258489.712953712
-49.16,258487.168397854
-49.15,258484.623841996
-49.14,258482.079286138
-49.13,258479.534730281
-49.12,258476.990174423
-49.11,258474.445618565
-49.1,258471.901062708
-49.09,258469.360234832
-49.08,258466.820096259
-49.07,258464.279957687
-49.06,258461.739819114
-49.05,258459.199680542
-49.04,258456.65954197
-49.03,258454.119403397
-49.02,258451.579264825
-49.01,258449.039126252
-49,258446.500123235
-48.99,258443.964383334
-48.98,258441.428643432
-48.97,258438.892903531
-48.96,258436.357163629
-48.95,258433.821423728
-48.94,258431.285683826
-48.93,258428.749943925
-48.92,258426.214204023
-48.91,258423.678464121
-48.9,258421.145669261
-48.89,258418.614309486
-48.88,258416.082949711
-48.87,258413.551589936
-48.86,258411.020230161
-48.85,258408.488870386
-48.84,258405.957510611
-48.83,258403.426150836
-48.82,258400.894791061
-48.81,258398.363808875
-48.8,258395.836810752
-48.79,258393.309812629
-48.78,258390.782814506
-48.77,258388.255816383
-48.76,258385.72881826
-48.75,258383.201820137
-48.74,258380.674822014
-48.73,258378.147823891
-48.72,258375.620825768
-48.71,258373.096002638
-48.7,258370.573347762
-48.69,258368.050692886
-48.68,258365.52803801
-48.67,258363.005383134
-48.66,258360.482728258
-48.65,258357.960073382
-48.64,258355.437418506
-48.63,258352.91476363
-48.62,258350.392108754
-48.61,258347.873411092
-48.6,258345.355081127
-48.59,258342.836751162
-48.58,258340.318421197
-48.57,258337.800091232
-48.56,258335.281761267
-48.55,258332.763431303
-48.54,258330.245101338
-48.53,258327.726771373
-48.52,258325.209859099
-48.51,258322.695835778
-48.5,258320.181812457
-48.49,258317.667789136
-48.48,258315.153765815
-48.47,258312.639742495
-48.46,258310.125719174
-48.45,258307.611695853
-48.44,258305.097672532
-48.43,258302.583649211
-48.42,258300.072813888
-48.41,258297.563079013
-48.4,258295.053344137
-48.39,258292.543609261
-48.38,258290.033874385
-48.37,258287.524139509
-48.36,258285.014404633
-48.35,258282.504669757
-48.34,258279.994934882
-48.33,258277.485873
-48.32,258274.980408439
-48.31,258272.474943877
-48.3,258269.969479316
-48.29,258267.464014754
-48.28,258264.958550192
-48.27,258262.453085631
-48.26,258259.947621069
-48.25,258257.442156508
-48.24,258254.936691946
-48.23,258252.433658839
-48.22,258249.932446529
-48.21,258247.431234218
-48.2,258244.930021908
-48.19,258242.428809598
-48.18,258239.927597288
-48.17,258237.426384977
-48.16,258234.925172667
-48.15,258232.423960357
-48.14,258229.922748046
-48.13,258227.425710753
-48.12,258224.928732698
-48.11,258222.431754643
-48.1,258219.934776588
-48.09,258217.437798534
-48.08,258214.940820479
-48.07,258212.443842424
-48.06,258209.946864369
-48.05,258207.449886315
-48.04,258204.954595698
-48.03,258202.46183397
-48.02,258199.969072242
-48.01,258197.476310514
-48,258194.983548786
-47.99,258192.490787058
-47.98,258189.99802533
-47.97,258187.505263602
-47.96,258185.012501874
-47.95,258182.519740146
-47.94,258180.030397735
-47.93,258177.541834472
-47.92,258175.053271209
-47.91,258172.564707945
-47.9,258170.076144682
-47.89,258167.587581418
-47.88,258165.099018155
-47.87,258162.610454892
-47.86,258160.121891628
-47.85,258157.634284177
-47.84,258155.149901582
-47.83,258152.665518988
-47.82,258150.181136393
-47.81,258147.696753799
-47.8,258145.212371204
-47.79,258142.727988609
-47.78,258140.243606015
-47.77,258137.75922342
-47.76,258135.274840826
-47.75,258132.793134303
-47.74,258130.312914647
-47.73,258127.832694992
-47.72,258125.352475336
-47.71,258122.87225568
-47.7,258120.392036025
-47.69,258117.911816369
-47.68,258115.431596714
-47.67,258112.951377058
-47.66,258110.47139384
-47.65,258107.99531946
-47.64,258105.519245079
-47.63,258103.043170698
-47.62,258100.567096317
-47.61,258098.091021936
-47.6,258095.614947556
-47.59,258093.138873175
-47.58,258090.662798794
-47.57,258088.186724413
-47.56,258085.712595173
-47.55,258083.240648468
-47.54,258080.768701763
-47.53,258078.296755058
-47.52,258075.824808353
-47.51,258073.352861648
-47.5,258070.880914943
-47.49,258068.408968238
-47.48,258065.937021533
-47.47,258063.465074828
-47.46,258060.996767445
-47.45,258058.528930882
-47.44,258056.061094319
-47.43,258053.593257755
-47.42,258051.125421192
-47.41,258048.657584629
-47.4,258046.189748066
-47.39,258043.721911503
-47.38,258041.25407494
-47.37,258038.787464766
-47.36,258036.323720875
-47.35,258033.859976984
-47.34,258031.396233093
-47.33,258028.932489203
-47.32,258026.468745312
-47.31,258024.005001421
-47.3,258021.541257531
-47.29,258019.07751364
-47.28,258016.613769749
-47.27,258014.152935031
-47.26,258011.693266407
-47.25,258009.233597784
-47.24,258006.773929161
-47.23,258004.314260537
-47.22,258001.854591914
-47.21,257999.39492329
-47.2,257996.935254667
-47.19,257994.475586044
-47.18,257992.016437103
-47.17,257989.560826406
-47.16,257987.105215709
-47.15,257984.649605011
-47.14,257982.193994314
-47.13,257979.738383617
-47.12,257977.28277292
-47.11,257974.827162222
-47.1,257972.371551525
-47.09,257969.915940828
-47.08,257967.46252126
-47.07,257965.010951212
-47.06,257962.559381163
-47.05,257960.107811114
-47.04,257957.656241066
-47.03,257955.204671017
-47.02,257952.753100968
-47.01,257950.30153092
-47,257947.849960871
-46.99,257945.398390822
-46.98,257942.950669098
-46.97,257940.503122484
-46.96,257938.055575869
-46.95,257935.608029255
-46.94,257933.160482641
-46.93,257930.712936026
-46.92,257928.265389412
-46.91,257925.817842798
-46.9,257923.370296183
-46.89,257920.92423463
-46.88,257918.480694299
-46.87,257916.037153968
-46.86,257913.593613636
-46.85,257911.150073305
-46.84,257908.706532974
-46.83,257906.262992642
-46.82,257903.819452311
-46.81,257901.37591198
-46.8,257898.932371649
-46.79,257896.491962391
-46.78,257894.052411254
-46.77,257891.612860117
-46.76,257889.17330898
-46.75,257886.733757843
-46.74,257884.294206706
-46.73,257881.854655569
-46.72,257879.415104432
-46.71,257876.975553295
-46.7,257874.536792995
-46.69,257872.101214026
-46.68,257869.665635057
-46.67,257867.230056088
-46.66,257864.794477119
-46.65,257862.35889815
-46.64,257859.923319181
-46.63,257857.487740212
-46.62,257855.052161243
-46.61,257852.616582274
-46.6,257850.183429031
-46.59,257847.751805266
-46.58,257845.320181501
-46.57,257842.888557735
-46.56,257840.45693397
-46.55,257838.025310204
-46.54,257835.593686439
-46.53,257833.162062674
-46.52,257830.730438908
-46.51,257828.298923469
-46.5,257825.871238004
-46.49,257823.44355254
-46.48,257821.015867075
-46.47,257818.588181611
-46.46,257816.160496146
-46.45,257813.732810682
-46.44,257811.305125217
-46.43,257808.877439753
-46.42,257806.449754288
-46.41,257804.023800977
-46.4,257801.600036972
-46.39,257799.176272967
-46.38,257796.752508962
-46.37,257794.328744957
-46.36,257791.904980952
-46.35,257789.481216948
-46.34,257787.057452943
-46.33,257784.633688938
-46.32,257782.209924933
-46.31,257779.789503009
-46.3,257777.369643683
-46.29,257774.949784358
-46.28,257772.529925032
-46.27,257770.110065706
-46.26,257767.690206381
-46.25,257765.270347055
-46.24,257762.850487729
-46.23,257760.430628403
-46.22,257758.011819304
-46.21,257755.595847938
-46.2,257753.179876572
-46.19,257750.763905206
-46.18,257748.347933839
-46.17,257745.931962473
-46.16,257743.515991107
-46.15,257741.100019741
-46.14,257738.684048375
-46.13,257736.268077009
-46.12,257733.854754883
-46.11,257731.442654818
-46.1,257729.030554752
-46.09,257726.618454686
-46.08,257724.206354621
-46.07,257721.794254555
-46.06,257719.382154489
-46.05,257716.970054424
-46.04,257714.557954358
-46.03,257712.146234111
-46.02,257709.737988747
-46.01,257707.329743383
-46,257704.921498018
-45.99,257702.513252654
-45.98,257700.105007289
-45.97,257697.696761925
-45.96,257695.288516561
-45.95,257692.880271196
-45.94,257690.472025832
-45.93,257688.065748445
-45.92,257685.661341243
-45.91,257683.25693404
-45.9,257680.852526838
-45.89,257678.448119636
-45.88,257676.043712433
-45.87,257673.639305231
-45.86,257671.234898029
-45.85,257668.830490826
-45.84,257666.426083624
-45.83,257664.025218911
-45.82,257661.624633391
-45.81,257659.224047871
-45.8,257656.823462351
-45.79,257654.42287683
-45.78,257652.02229131
-45.77,257649.62170579
-45.76,257647.221120269
-45.75,257644.820534749
-45.74,257642.421247397
-45.73,257640.024467138
-45.72,257637.62768688
-45.71,257635.230906621
-45.7,257632.834126362
-45.69,257630.437346103
-45.68,257628.040565844
-45.67,257625.643785585
-45.66,257623.247005326
-45.65,257620.850225067
-45.64,257618.456306779
-45.63,257616.063315419
-45.62,257613.67032406
-45.61,257611.277332701
-45.6,257608.884341342
-45.59,257606.491349982
-45.58,257604.098358623
-45.57,257601.705367264
-45.56,257599.312375904
-45.55,257596.920024235
-45.54,257594.530805472
-45.53,257592.141586709
-45.52,257589.752367946
-45.51,257587.363149183
-45.5,257584.97393042
-45.49,257582.584711657
-45.48,257580.195492894
-45.47,257577.806274131
-45.46,257575.417055368
-45.45,257573.030029442
-45.44,257570.64456703
-45.43,257568.259104618
-45.42,257565.873642206
-45.41,257563.488179794
-45.4,257561.102717383
-45.39,257558.717254971
-45.38,257556.331792559
-45.37,257553.946330147
-45.36,257551.560867736
-45.35,257549.179137908
-45.34,257546.797415661
-45.33,257544.415693413
-45.32,257542.033971165
-45.31,257539.652248918
-45.3,257537.27052667
-45.29,257534.888804422
-45.28,257532.507082175
-45.27,257530.125359927
-45.26,257527.745172649
-45.25,257525.367174436
-45.24,257522.989176223
-45.23,257520.61117801
-45.22,257518.233179797
-45.21,257515.855181584
-45.2,257513.477183371
-45.19,257511.099185158
-45.18,257508.721186945
-45.17,257506.343188732
-45.16,257503.968254723
-45.15,257501.593964473
-45.14,257499.219674222
-45.13,257496.845383972
-45.12,257494.471093722
-45.11,257492.096803471
-45.1,257489.722513221
-45.09,257487.34822297
-45.08,257484.97393272
-45.07,257482.600530717
-45.06,257480.229932414
-45.05,257477.859334111
-45.04,257475.488735808
-45.03,257473.118137505
-45.02,257470.747539203
-45.01,257468.3769409
-45,257466.006342597
-44.99,257463.635744294
-44.98,257461.265145991
-44.97,257458.896954712
-44.96,257456.530032398
-44.95,257454.163110084
-44.94,257451.79618777
-44.93,257449.429265457
-44.92,257447.062343143
-44.91,257444.695420829
-44.9,257442.328498516
-44.89,257439.961576202
-44.88,257437.594906441
-44.87,257435.231644215
-44.86,257432.868381988
-44.85,257430.505119762
-44.84,257428.141857536
-44.83,257425.778595309
-44.82,257423.415333083
-44.81,257421.052070857
-44.8,257418.68880863
-44.79,257416.325546404
-44.78,257413.964045102
-44.77,257411.604427118
-44.76,257409.244809133
-44.75,257406.885191149
-44.74,257404.525573164
-44.73,257402.165955179
-44.72,257399.806337195
-44.71,257397.44671921
-44.7,257395.087101225
-44.69,257392.727483241
-44.68,257390.371121476
-44.67,257388.015131943
-44.66,257385.659142411
-44.65,257383.303152878
-44.64,257380.947163345
-44.63,257378.591173812
-44.62,257376.23518428
-44.61,257373.879194747
-44.6,257371.523205214
-44.59,257369.168341472
-44.58,257366.815964657
-44.57,257364.463587842
-44.56,257362.111211027
-44.55,257359.758834211
-44.54,257357.406457396
-44.53,257355.054080581
-44.52,257352.701703766
-44.51,257350.349326951
-44.5,257347.996950136
-44.49,257345.647184139
-44.48,257343.298404363
-44.47,257340.949624586
-44.46,257338.60084481
-44.45,257336.252065034
-44.44,257333.903285257
-44.43,257331.554505481
-44.42,257329.205725704
-44.41,257326.856945928
-44.4,257324.508667657
-44.39,257322.163469296
-44.38,257319.818270934
-44.37,257317.473072572
-44.36,257315.127874211
-44.35,257312.782675849
-44.34,257310.437477487
-44.33,257308.092279126
-44.32,257305.747080764
-44.31,257303.401882403
-44.3,257301.05866036
-44.29,257298.717027844
-44.28,257296.375395328
-44.27,257294.033762812
-44.26,257291.692130296
-44.25,257289.35049778
-44.24,257287.008865264
-44.23,257284.667232748
-44.22,257282.325600232
-44.21,257279.983967716
-44.2,257277.645773487
-44.19,257275.307691302
-44.18,257272.969609116
-44.17,257270.631526931
-44.16,257268.293444746
-44.15,257265.955362561
-44.14,257263.617280375
-44.13,257261.27919819
-44.12,257258.941116005
-44.11,257256.604386427
-44.1,257254.269839112
-44.09,257251.935291797
-44.08,257249.600744482
-44.07,257247.266197167
-44.06,257244.931649852
-44.05,257242.597102537
-44.04,257240.262555222
-44.03,257237.928007907
-44.02,257235.593460592
-44.01,257233.261717771
-44,257230.930689919
-43.99,257228.599662068
-43.98,257226.268634216
-43.97,257223.937606364
-43.96,257221.606578513
-43.95,257219.275550661
-43.94,257216.94452281
-43.93,257214.613494958
-43.92,257212.283206678
-43.91,257209.955682937
-43.9,257207.628159196
-43.89,257205.300635454
-43.88,257202.973111713
-43.87,257200.645587972
-43.86,257198.31806423
-43.85,257195.990540489
-43.84,257193.663016748
-43.83,257191.335493007
-43.82,257189.010150693
-43.81,257186.686115762
-43.8,257184.362080831
-43.79,257182.0380459
-43.78,257179.714010969
-43.77,257177.389976038
-43.76,257175.065941108
-43.75,257172.741906177
-43.74,257170.417871246
-43.73,257168.093973415
-43.72,257165.773412048
-43.71,257163.452850681
-43.7,257161.132289313
-43.69,257158.811727946
-43.68,257156.491166579
-43.67,257154.170605212
-43.66,257151.850043844
-43.65,257149.529482477
-43.64,257147.20892111
-43.63,257144.889928719
-43.62,257142.572825722
-43.61,257140.255722724
-43.6,257137.938619726
-43.59,257135.621516729
-43.58,257133.304413731
-43.57,257130.987310733
-43.56,257128.670207736
-43.55,257126.353104738
-43.54,257124.03600174
-43.53,257121.721887055
-43.52,257119.408227285
-43.51,257117.094567515
-43.5,257114.780907745
-43.49,257112.467247976
-43.48,257110.153588206
-43.47,257107.839928436
-43.46,257105.526268667
-43.45,257103.212608897
-43.44,257100.899916159
-43.43,257098.589684528
-43.42,257096.279452897
-43.41,257093.969221266
-43.4,257091.658989635
-43.39,257089.348758003
-43.38,257087.038526372
-43.37,257084.728294741
-43.36,257082.41806311
-43.35,257080.107831479
-43.34,257077.799976364
-43.33,257075.493157834
-43.32,257073.186339304
-43.31,257070.879520774
-43.3,257068.572702244
-43.29,257066.265883714
-43.28,257063.959065184
-43.27,257061.652246654
-43.26,257059.345428124
-43.25,257057.038985078
-43.24,257054.735564664
-43.23,257052.432144249
-43.22,257050.128723835
-43.21,257047.82530342
-43.2,257045.521883006
-43.19,257043.218462591
-43.18,257040.915042176
-43.17,257038.611621762
-43.16,257036.308201347
-43.15,257034.006556099
-43.14,257031.706518866
-43.13,257029.406481632
-43.12,257027.106444399
-43.11,257024.806407165
-43.1,257022.506369931
-43.09,257020.206332698
-43.08,257017.906295464
-43.07,257015.606258231
-43.06,257013.306220997
-43.05,257011.009346289
-43.04,257008.712677353
-43.03,257006.416008417
-43.02,257004.119339481
-43.01,257001.822670545
-43,256999.526001609
-42.99,256997.229332674
-42.98,256994.932663738
-42.97,256992.635994802
-42.96,256990.340510024
-42.95,256988.047194554
-42.94,256985.753879083
-42.93,256983.460563612
-42.92,256981.167248142
-42.91,256978.873932671
-42.9,256976.5806172
-42.89,256974.28730173
-42.88,256971.993986259
-42.87,256969.700670789
-42.86,256967.409917158
-42.85,256965.119940371
-42.84,256962.829963584
-42.83,256960.539986797
-42.82,256958.25001001
-42.81,256955.960033223
-42.8,256953.670056435
-42.79,256951.380079648
-42.78,256949.090102861
-42.77,256946.800729458
-42.76,256944.514076623
-42.75,256942.227423788
-42.74,256939.940770953
-42.73,256937.654118117
-42.72,256935.367465282
-42.71,256933.080812447
-42.7,256930.794159612
-42.69,256928.507506777
-42.68,256926.220853942
-42.67,256923.936172544
-42.66,256921.652828979
-42.65,256919.369485415
-42.64,256917.08614185
-42.63,256914.802798285
-42.62,256912.519454721
-42.61,256910.236111156
-42.6,256907.952767591
-42.59,256905.669424027
-42.58,256903.386113202
-42.57,256901.106064277
-42.56,256898.826015351
-42.55,256896.545966425
-42.54,256894.265917499
-42.53,256891.985868574
-42.52,256889.705819648
-42.51,256887.425770722
-42.5,256885.145721796
-42.49,256882.86567287
-42.48,256880.587015158
-42.47,256878.310246289
-42.46,256876.03347742
-42.45,256873.756708551
-42.44,256871.479939682
-42.43,256869.203170813
-42.42,256866.926401944
-42.41,256864.649633075
-42.4,256862.372864206
-42.39,256860.096095337
-42.38,256857.822064116
-42.37,256855.548560771
-42.36,256853.275057426
-42.35,256851.001554081
-42.34,256848.728050736
-42.33,256846.454547391
-42.32,256844.181044046
-42.31,256841.907540701
-42.3,256839.634037356
-42.29,256837.361355075
-42.28,256835.09110277
-42.27,256832.820850465
-42.26,256830.55059816
-42.25,256828.280345855
-42.24,256826.01009355
-42.23,256823.739841245
-42.22,256821.469588941
-42.21,256819.199336636
-42.2,256816.929084331
-42.19,256814.660990065
-42.18,256812.393974365
-42.17,256810.126958665
-42.16,256807.859942965
-42.15,256805.592927265
-42.14,256803.325911565
-42.13,256801.058895866
-42.12,256798.791880166
-42.11,256796.524864466
-42.1,256794.258109655
-42.09,256791.994316174
-42.08,256789.730522692
-42.07,256787.466729211
-42.06,256785.20293573
-42.05,256782.939142248
-42.04,256780.675348767
-42.03,256778.411555286
-42.02,256776.147761804
-42.01,256773.883968323
-42,256771.621763292
-41.99,256769.361177691
-41.98,256767.10059209
-41.97,256764.840006489
-41.96,256762.579420888
-41.95,256760.318835286
-41.94,256758.058249685
-41.93,256755.797664084
-41.92,256753.537078483
-41.91,256751.276492882
-41.9,256749.018811458
-41.89,256746.761419447
-41.88,256744.504027435
-41.87,256742.246635424
-41.86,256739.989243413
-41.85,256737.731851402
-41.84,256735.474459391
-41.83,256733.217067379
-41.82,256730.959675368
-41.81,256728.703312138
-41.8,256726.449099475
-41.79,256724.194886811
-41.78,256721.940674147
-41.77,256719.686461483
-41.76,256717.432248819
-41.75,256715.178036155
-41.74,256712.923823491
-41.73,256710.669610827
-41.72,256708.415398163
-41.71,256706.163520712
-41.7,256703.9124732
-41.69,256701.661425688
-41.68,256699.410378177
-41.67,256697.159330665
-41.66,256694.908283153
-41.65,256692.657235642
-41.64,256690.40618813
-41.63,256688.155140619
-41.62,256685.90457204
-41.61,256683.656675533
-41.6,256681.408779026
-41.59,256679.160882519
-41.58,256676.912986011
-41.57,256674.665089504
-41.56,256672.417192997
-41.55,256670.16929649
-41.54,256667.921399982
-41.53,256665.673503475
-41.52,256663.427383081
-41.51,256661.182623478
-41.5,256658.937863874
-41.49,256656.69310427
-41.48,256654.448344667
-41.47,256652.203585063
-41.46,256649.958825459
-41.45,256647.714065856
-41.44,256645.469306252
-41.43,256643.224546648
-41.42,256640.982848702
-41.41,256638.741211948
-41.4,256636.499575194
-41.39,256634.25793844
-41.38,256632.016301685
-41.37,256629.774664931
-41.36,256627.533028177
-41.35,256625.291391423
-41.34,256623.049754668
-41.33,256620.809344697
-41.32,256618.570816784
-41.31,256616.332288872
-41.3,256614.09376096
-41.29,256611.855233047
-41.28,256609.616705135
-41.27,256607.378177222
-41.26,256605.13964931
-41.25,256602.901121397
-41.24,256600.662593485
-41.23,256598.426568763
-41.22,256596.191135731
-41.21,256593.955702699
-41.2,256591.720269667
-41.19,256589.484836635
-41.18,256587.249403603
-41.17,256585.013970571
-41.16,256582.778537539
-41.15,256580.543104507
-41.14,256578.308358599
-41.13,256576.076006532
-41.12,256573.843654465
-41.11,256571.611302398
-41.1,256569.378950331
-41.09,256567.146598264
-41.08,256564.914246197
-41.07,256562.68189413
-41.06,256560.449542063
-41.05,256558.217189997
-41.04,256555.986792368
-41.03,256553.757507397
-41.02,256551.528222425
-41.01,256549.298937454
-41,256547.069652483
-40.99,256544.840367511
-40.98,256542.61108254
-40.97,256540.381797568
-40.96,256538.152512597
-40.95,256535.923384666
-40.94,256533.697152966
-40.93,256531.470921266
-40.92,256529.244689566
-40.91,256527.018457866
-40.9,256524.792226166
-40.89,256522.565994466
-40.88,256520.339762766
-40.87,256518.113531066
-40.86,256515.887299366
-40.85,256513.662482972
-40.84,256511.439290765
-40.83,256509.216098557
-40.82,256506.99290635
-40.81,256504.769714142
-40.8,256502.546521935
-40.79,256500.323329728
-40.78,256498.10013752
-40.77,256495.876945313
-40.76,256493.653753105
-40.75,256491.433223096
-40.74,256489.213056647
-40.73,256486.992890199
-40.72,256484.77272375
-40.71,256482.552557301
-40.7,256480.332390853
-40.69,256478.112224404
-40.68,256475.892057955
-40.67,256473.671891507
-40.66,256471.452610758
-40.65,256469.23545638
-40.64,256467.018302001
-40.63,256464.801147622
-40.62,256462.583993243
-40.61,256460.366838864
-40.6,256458.149684486
-40.59,256455.932530107
-40.58,256453.715375728
-40.57,256451.498221349
-40.56,256449.283190623
-40.55,256447.06903467
-40.54,256444.854878716
-40.53,256442.640722763
-40.52,256440.42656681
-40.51,256438.212410856
-40.5,256435.998254903
-40.49,256433.784098949
-40.48,256431.569942996
-40.47,256429.356152569
-40.46,256427.144981441
-40.45,256424.933810313
-40.44,256422.722639185
-40.43,256420.511468057
-40.42,256418.300296929
-40.41,256416.089125801
-40.4,256413.877954673
-40.39,256411.666783545
-40.38,256409.455612416
-40.37,256407.246035872
-40.36,256405.037836013
-40.35,256402.829636154
-40.34,256400.621436295
-40.33,256398.413236436
-40.32,256396.205036578
-40.31,256393.996836719
-40.3,256391.78863686
-40.29,256389.580437001
-40.28,256387.372237142
-40.27,256385.166849735
-40.26,256382.961607633
-40.25,256380.756365532
-40.24,256378.55112343
-40.23,256376.345881328
-40.22,256374.140639227
-40.21,256371.935397125
-40.2,256369.730155023
-40.19,256367.524912922
-40.18,256365.320745717
-40.17,256363.118447904
-40.16,256360.916150091
-40.15,256358.713852278
-40.14,256356.511554465
-40.13,256354.309256652
-40.12,256352.106958838
-40.11,256349.904661025
-40.1,256347.702363212
-40.09,256345.500065399
-40.08,256343.300051562
-40.07,256341.100684612
-40.06,256338.901317663
-40.05,256336.701950713
-40.04,256334.502583764
-40.03,256332.303216814
-40.02,256330.103849864
-40.01,256327.904482915
-40,256325.705115965
-39.99,256323.506313519
-39.98,256321.309864051
-39.97,256319.113414582
-39.96,256316.916965114
-39.95,256314.720515646
-39.94,256312.524066178
-39.93,256310.327616709
-39.92,256308.131167241
-39.91,256305.934717773
-39.9,256303.738268305
-39.89,256301.543583671
-39.88,256299.350038345
-39.87,256297.156493019
-39.86,256294.962947694
-39.85,256292.769402368
-39.84,256290.575857042
-39.83,256288.382311716
-39.82,256286.18876639
-39.81,256283.995221064
-39.8,256281.801739052
-39.79,256279.611084572
-39.78,256277.420430092
-39.77,256275.229775612
-39.76,256273.039121132
-39.75,256270.848466652
-39.74,256268.657812172
