"Time","Brain.Stem"
-50.88,18815.4663460657
-50.87,18815.5263119053
-50.86,18815.5862777449
-50.85,18815.6462435845
-50.84,18815.7062094242
-50.83,18815.7661752638
-50.82,18815.8258529765
-50.81,18815.8850767018
-50.8,18815.9443004271
-50.79,18816.0035241524
-50.78,18816.0627478777
-50.77,18816.121971603
-50.76,18816.1811953283
-50.75,18816.2404190536
-50.74,18816.2996427789
-50.73,18816.3588665042
-50.72,18816.4175034246
-50.71,18816.4759958896
-50.7,18816.5344883547
-50.69,18816.5929808198
-50.68,18816.6514732848
-50.67,18816.7099657499
-50.66,18816.7684582149
-50.65,18816.82695068
-50.64,18816.885443145
-50.63,18816.9437794869
-50.62,18817.0015513702
-50.61,18817.0593232535
-50.6,18817.1170951369
-50.59,18817.1748670202
-50.58,18817.2326389035
-50.57,18817.2904107868
-50.56,18817.3481826701
-50.55,18817.4059545535
-50.54,18817.4637264368
-50.53,18817.5210503559
-50.52,18817.5781121635
-50.51,18817.6351739712
-50.5,18817.6922357789
-50.49,18817.7492975866
-50.48,18817.8063593942
-50.47,18817.8634212019
-50.46,18817.9204830096
-50.45,18817.9775448173
-50.44,18818.0345750849
-50.43,18818.0909371536
-50.42,18818.1472992223
-50.41,18818.2036612909
-50.4,18818.2600233596
-50.39,18818.3163854283
-50.38,18818.372747497
-50.37,18818.4291095657
-50.36,18818.4854716343
-50.35,18818.541833703
-50.34,18818.5978790668
-50.33,18818.6535515666
-50.32,18818.7092240665
-50.31,18818.7648965664
-50.3,18818.8205690663
-50.29,18818.8762415661
-50.28,18818.931914066
-50.27,18818.9875865659
-50.26,18819.0432590657
-50.25,18819.0989315656
-50.24,18819.1540104779
-50.23,18819.2090034156
-50.22,18819.2639963533
-50.21,18819.318989291
-50.2,18819.3739822287
-50.19,18819.4289751664
-50.18,18819.483968104
-50.17,18819.5389610417
-50.16,18819.5939539794
-50.15,18819.6487542458
-50.14,18819.7030774672
-50.13,18819.7574006886
-50.12,18819.8117239101
-50.11,18819.8660471315
-50.1,18819.9203703529
-50.09,18819.9746935743
-50.08,18820.0290167957
-50.07,18820.0833400172
-50.06,18820.1376632386
-50.05,18820.1915231884
-50.04,18820.2451863816
-50.03,18820.2988495747
-50.02,18820.3525127679
-50.01,18820.406175961
-50,18820.4598391542
-49.99,18820.5135023473
-49.98,18820.5671655405
-49.97,18820.6208287336
-49.96,18820.6744164028
-49.95,18820.7274291005
-49.94,18820.7804417982
-49.93,18820.8334544959
-49.92,18820.8864671936
-49.91,18820.9394798914
-49.9,18820.9924925891
-49.89,18821.0455052868
-49.88,18821.0985179845
-49.87,18821.1515306822
-49.86,18821.2042033915
-49.85,18821.2565749742
-49.84,18821.3089465568
-49.83,18821.3613181395
-49.82,18821.4136897221
-49.81,18821.4660613047
-49.8,18821.5184328874
-49.79,18821.57080447
-49.78,18821.6231760526
-49.77,18821.6755476353
-49.76,18821.7273223944
-49.75,18821.7790620925
-49.74,18821.8308017906
-49.73,18821.8825414887
-49.72,18821.9342811868
-49.71,18821.9860208848
-49.7,18822.0377605829
-49.69,18822.089500281
-49.68,18822.1412399791
-49.67,18822.1927562664
-49.66,18822.2438731633
-49.65,18822.2949900601
-49.64,18822.3461069569
-49.63,18822.3972238538
-49.62,18822.4483407506
-49.61,18822.4994576474
-49.6,18822.5505745443
-49.59,18822.6016914411
-49.58,18822.6528083379
-49.57,18822.7034507651
-49.56,18822.7539537993
-49.55,18822.8044568335
-49.54,18822.8549598677
-49.53,18822.9054629019
-49.52,18822.9559659361
-49.51,18823.0064689702
-49.5,18823.0569720044
-49.49,18823.1074750386
-49.48,18823.1578648465
-49.47,18823.2077628145
-49.46,18823.2576607824
-49.45,18823.3075587504
-49.44,18823.3574567184
-49.43,18823.4073546864
-49.42,18823.4572526543
-49.41,18823.5071506223
-49.4,18823.5570485903
-49.39,18823.6069465583
-49.38,18823.6564858837
-49.37,18823.7057874421
-49.36,18823.7550890006
-49.35,18823.804390559
-49.34,18823.8536921175
-49.33,18823.9029936759
-49.32,18823.9522952344
-49.31,18824.0015967928
-49.3,18824.0508983513
-49.29,18824.1001907729
-49.28,18824.1489044412
-49.27,18824.1976181095
-49.26,18824.2463317778
-49.25,18824.2950454461
-49.24,18824.3437591144
-49.23,18824.3924727827
-49.22,18824.4411864511
-49.21,18824.4899001194
-49.2,18824.5386137877
-49.19,18824.5870784149
-49.18,18824.6352125775
-49.17,18824.68334674
-49.16,18824.7314809026
-49.15,18824.7796150652
-49.14,18824.8277492278
-49.13,18824.8758833904
-49.12,18824.9240175529
-49.11,18824.9721517155
-49.1,18825.0202858781
-49.09,18825.0679379291
-49.08,18825.1155008378
-49.07,18825.1630637464
-49.06,18825.210626655
-49.05,18825.2581895637
-49.04,18825.3057524723
-49.03,18825.3533153809
-49.02,18825.4008782895
-49.01,18825.4484411982
-49,18825.4958587292
-48.99,18825.5428585053
-48.98,18825.5898582814
-48.97,18825.6368580575
-48.96,18825.6838578336
-48.95,18825.7308576098
-48.94,18825.7778573859
-48.93,18825.824857162
-48.92,18825.8718569381
-48.91,18825.9188567142
-48.9,18825.9654832344
-48.89,18826.0119278713
-48.88,18826.0583725082
-48.87,18826.1048171451
-48.86,18826.151261782
-48.85,18826.1977064189
-48.84,18826.2441510558
-48.83,18826.2905956927
-48.82,18826.3370403296
-48.81,18826.3834375891
-48.8,18826.4293349541
-48.79,18826.4752323192
-48.78,18826.5211296842
-48.77,18826.5670270493
-48.76,18826.6129244143
-48.75,18826.6588217794
-48.74,18826.7047191444
-48.73,18826.7506165095
-48.72,18826.7965138745
-48.71,18826.8421410569
-48.7,18826.8874988938
-48.69,18826.9328567306
-48.68,18826.9782145674
-48.67,18827.0235724042
-48.66,18827.0689302411
-48.65,18827.1142880779
-48.64,18827.1596459147
-48.63,18827.2050037515
-48.62,18827.2503615883
-48.61,18827.2952327408
-48.6,18827.3400586714
-48.59,18827.3848846019
-48.58,18827.4297105325
-48.57,18827.474536463
-48.56,18827.5193623936
-48.55,18827.5641883241
-48.54,18827.6090142547
-48.53,18827.6538401852
-48.52,18827.6984934888
-48.51,18827.7427950155
-48.5,18827.7870965422
-48.49,18827.8313980688
-48.48,18827.8756995955
-48.47,18827.9200011222
-48.46,18827.9643026488
-48.45,18828.0086041755
-48.44,18828.0529057022
-48.43,18828.0972072288
-48.42,18828.1411244073
-48.41,18828.1849089149
-48.4,18828.2286934226
-48.39,18828.2724779302
-48.38,18828.3162624378
-48.37,18828.3600469454
-48.36,18828.403831453
-48.35,18828.4476159607
-48.34,18828.4914004683
-48.33,18828.5351046402
-48.32,18828.5783793981
-48.31,18828.621654156
-48.3,18828.6649289139
-48.29,18828.7082036718
-48.28,18828.7514784297
-48.27,18828.7947531876
-48.26,18828.8380279454
-48.25,18828.8813027033
-48.24,18828.9245774612
-48.23,18828.9675648339
-48.22,18829.0103369978
-48.21,18829.0531091617
-48.2,18829.0958813256
-48.19,18829.1386534895
-48.18,18829.1814256534
-48.17,18829.2241978173
-48.16,18829.2669699812
-48.15,18829.3097421451
-48.14,18829.352514309
-48.13,18829.394797856
-48.12,18829.43707447
-48.11,18829.479351084
-48.1,18829.521627698
-48.09,18829.563904312
-48.08,18829.6061809261
-48.07,18829.6484575401
-48.06,18829.6907341541
-48.05,18829.7330107681
-48.04,18829.7750918308
-48.03,18829.8168798293
-48.02,18829.8586678278
-48.01,18829.9004558263
-48,18829.9422438248
-47.99,18829.9840318233
-47.98,18830.0258198218
-47.97,18830.0676078203
-47.96,18830.1093958188
-47.95,18830.1511838173
-47.94,18830.1925794367
-47.93,18830.2338856461
-47.92,18830.2751918556
-47.91,18830.3164980651
-47.9,18830.3578042745
-47.89,18830.399110484
-47.88,18830.4404166934
-47.87,18830.4817229029
-47.86,18830.5230291123
-47.85,18830.5642267085
-47.84,18830.6050578493
-47.83,18830.6458889902
-47.82,18830.686720131
-47.81,18830.7275512718
-47.8,18830.7683824127
-47.79,18830.8092135535
-47.78,18830.8500446943
-47.77,18830.8908758352
-47.76,18830.931706976
-47.75,18830.9722369805
-47.74,18831.0125996689
-47.73,18831.0529623572
-47.72,18831.0933250456
-47.71,18831.133687734
-47.7,18831.1740504223
-47.69,18831.2144131107
-47.68,18831.2547757991
-47.67,18831.2951384874
-47.66,18831.3354748278
-47.65,18831.3753755774
-47.64,18831.4152763269
-47.63,18831.4551770765
-47.62,18831.495077826
-47.61,18831.5349785756
-47.6,18831.5748793252
-47.59,18831.6147800747
-47.58,18831.6546808243
-47.57,18831.6945815739
-47.56,18831.7342676598
-47.55,18831.7737128834
-47.54,18831.813158107
-47.53,18831.8526033307
-47.52,18831.8920485543
-47.51,18831.931493778
-47.5,18831.9709390016
-47.49,18832.0103842252
-47.48,18832.0498294489
-47.47,18832.0892746725
-47.46,18832.1283221416
-47.45,18832.1673181532
-47.44,18832.2063141647
-47.43,18832.2453101762
-47.42,18832.2843061877
-47.41,18832.3233021993
-47.4,18832.3622982108
-47.39,18832.4012942223
-47.38,18832.4402902338
-47.37,18832.4791534995
-47.36,18832.5177065153
-47.35,18832.5562595311
-47.34,18832.594812547
-47.33,18832.6333655628
-47.32,18832.6719185786
-47.31,18832.7104715944
-47.3,18832.7490246102
-47.29,18832.787577626
-47.28,18832.8261306418
-47.27,18832.8643717897
-47.26,18832.9024879305
-47.25,18832.9406040712
-47.24,18832.9787202119
-47.23,18833.0168363526
-47.22,18833.0549524934
-47.21,18833.0930686341
-47.2,18833.1311847748
-47.19,18833.1693009155
-47.18,18833.2073618791
-47.17,18833.2450471713
-47.16,18833.2827324634
-47.15,18833.3204177555
-47.14,18833.3581030476
-47.13,18833.3957883397
-47.12,18833.4334736318
-47.11,18833.4711589239
-47.1,18833.508844216
-47.09,18833.5465295081
-47.08,18833.583984381
-47.07,18833.6212447584
-47.06,18833.6585051358
-47.05,18833.6957655131
-47.04,18833.7330258905
-47.03,18833.7702862679
-47.02,18833.8075466453
-47.01,18833.8448070227
-47,18833.8820674001
-46.99,18833.9193277774
-46.98,18833.956187322
-46.97,18833.9930286275
-46.96,18834.0298699331
-46.95,18834.0667112386
-46.94,18834.1035525441
-46.93,18834.1403938496
-46.92,18834.1772351551
-46.91,18834.2140764606
-46.9,18834.2509177661
-46.89,18834.2876058614
-46.88,18834.3240338484
-46.87,18834.3604618354
-46.86,18834.3968898224
-46.85,18834.4333178094
-46.84,18834.4697457964
-46.83,18834.5061737833
-46.82,18834.5426017703
-46.81,18834.5790297573
-46.8,18834.6154577443
-46.79,18834.6515657689
-46.78,18834.6875861026
-46.77,18834.7236064364
-46.76,18834.7596267702
-46.75,18834.795647104
-46.74,18834.8316674378
-46.73,18834.8676877716
-46.72,18834.9037081053
-46.71,18834.9397284391
-46.7,18834.9756687221
-46.69,18835.0112869815
-46.68,18835.0469052409
-46.67,18835.0825235002
-46.66,18835.1181417596
-46.65,18835.153760019
-46.64,18835.1893782783
-46.63,18835.2249965377
-46.62,18835.2606147971
-46.61,18835.2962330564
-46.6,18835.3316080928
-46.59,18835.3668297715
-46.58,18835.4020514501
-46.57,18835.4372731287
-46.56,18835.4724948073
-46.55,18835.507716486
-46.54,18835.5429381646
-46.53,18835.5781598432
-46.52,18835.6133815219
-46.51,18835.6485924411
-46.5,18835.683422949
-46.49,18835.7182534569
-46.48,18835.7530839648
-46.47,18835.7879144727
-46.46,18835.8227449805
-46.45,18835.8575754884
-46.44,18835.8924059963
-46.43,18835.9272365042
-46.42,18835.9620670121
-46.41,18835.9967270888
-46.4,18836.0311717536
-46.39,18836.0656164185
-46.38,18836.1000610833
-46.37,18836.1345057482
-46.36,18836.168950413
-46.35,18836.2033950779
-46.34,18836.2378397427
-46.33,18836.2722844076
-46.32,18836.3067290724
-46.31,18836.3408479784
-46.3,18836.374912047
-46.29,18836.4089761156
-46.28,18836.4430401842
-46.27,18836.4771042528
-46.26,18836.5111683213
-46.25,18836.5452323899
-46.24,18836.5792964585
-46.23,18836.6133605271
-46.22,18836.6473231838
-46.21,18836.6810118233
-46.2,18836.7147004628
-46.19,18836.7483891022
-46.18,18836.7820777417
-46.17,18836.8157663812
-46.16,18836.8494550207
-46.15,18836.8831436602
-46.14,18836.9168322997
-46.13,18836.9505209392
-46.12,18836.9839561445
-46.11,18837.0172744438
-46.1,18837.0505927431
-46.09,18837.0839110424
-46.08,18837.1172293418
-46.07,18837.1505476411
-46.06,18837.1838659404
-46.05,18837.2171842397
-46.04,18837.2505025391
-46.03,18837.2837848412
-46.02,18837.3167378123
-46.01,18837.3496907834
-46,18837.3826437545
-45.99,18837.4155967256
-45.98,18837.4485496967
-45.97,18837.4815026678
-45.96,18837.5144556389
-45.95,18837.54740861
-45.94,18837.5803615811
-45.93,18837.6131297649
-45.92,18837.645722344
-45.91,18837.6783149231
-45.9,18837.7109075023
-45.89,18837.7435000814
-45.88,18837.7760926605
-45.87,18837.8086852396
-45.86,18837.8412778187
-45.85,18837.8738703979
-45.84,18837.906462977
-45.83,18837.9387259991
-45.82,18837.970963048
-45.81,18838.0032000969
-45.8,18838.0354371459
-45.79,18838.0676741948
-45.78,18838.0999112437
-45.77,18838.1321482926
-45.76,18838.1643853416
-45.75,18838.1966223905
-45.74,18838.2287397836
-45.73,18838.2606260909
-45.72,18838.2925123982
-45.71,18838.3243987055
-45.7,18838.3562850128
-45.69,18838.3881713201
-45.68,18838.4200576274
-45.67,18838.4519439347
-45.66,18838.483830242
-45.65,18838.5157165493
-45.64,18838.5473414843
-45.63,18838.5788817665
-45.62,18838.6104220488
-45.61,18838.641962331
-45.6,18838.6735026132
-45.59,18838.7050428955
-45.58,18838.7365831777
-45.57,18838.7681234599
-45.56,18838.7996637422
-45.55,18838.8311461393
-45.54,18838.8623450422
-45.53,18838.8935439451
-45.52,18838.924742848
-45.51,18838.9559417508
-45.5,18838.9871406537
-45.49,18839.0183395566
-45.48,18839.0495384594
-45.47,18839.0807373623
-45.46,18839.1119362652
-45.45,18839.1429385531
-45.44,18839.1738006526
-45.43,18839.2046627522
-45.42,18839.2355248517
-45.41,18839.2663869513
-45.4,18839.2972490509
-45.39,18839.3281111504
-45.38,18839.35897325
-45.37,18839.3898353495
-45.36,18839.4206974491
-45.35,18839.4512279262
-45.34,18839.48175773
-45.33,18839.5122875337
-45.32,18839.5428173375
-45.31,18839.5733471412
-45.3,18839.603876945
-45.29,18839.6344067488
-45.28,18839.6649365525
-45.27,18839.6954663563
-45.26,18839.7258610247
-45.25,18839.7560629728
-45.24,18839.7862649209
-45.23,18839.8164668689
-45.22,18839.846668817
-45.21,18839.8768707651
-45.2,18839.9070727131
-45.19,18839.9372746612
-45.18,18839.9674766093
-45.17,18839.9976785573
-45.16,18840.0276131849
-45.15,18840.0574916511
-45.14,18840.0873701173
-45.13,18840.1172485835
-45.12,18840.1471270496
-45.11,18840.1770055158
-45.1,18840.206883982
-45.09,18840.2367624482
-45.08,18840.2666409144
-45.07,18840.2964425905
-45.06,18840.3260018834
-45.05,18840.3555611763
-45.04,18840.3851204692
-45.03,18840.4146797621
-45.02,18840.444239055
-45.01,18840.4737983479
-45,18840.5033576408
-44.99,18840.5329169338
-44.98,18840.5624762267
-44.97,18840.5918293054
-44.96,18840.6210736694
-44.95,18840.6503180335
-44.94,18840.6795623975
-44.93,18840.7088067616
-44.92,18840.7380511256
-44.91,18840.7672954897
-44.9,18840.7965398537
-44.89,18840.8257842178
-44.88,18840.8550071397
-44.87,18840.8839407562
-44.86,18840.9128743728
-44.85,18840.9418079893
-44.84,18840.9707416058
-44.83,18840.9996752224
-44.82,18841.0286088389
-44.81,18841.0575424554
-44.8,18841.086476072
-44.79,18841.1154096885
-44.78,18841.14419514
-44.77,18841.1728221283
-44.76,18841.2014491165
-44.75,18841.2300761048
-44.74,18841.258703093
-44.73,18841.2873300813
-44.72,18841.3159570696
-44.71,18841.3445840578
-44.7,18841.3732110461
-44.69,18841.4018380344
-44.68,18841.4301934923
-44.67,18841.4585179105
-44.66,18841.4868423286
-44.65,18841.5151667468
-44.64,18841.543491165
-44.63,18841.5718155832
-44.62,18841.6001400013
-44.61,18841.6284644195
-44.6,18841.6567888377
-44.59,18841.6850202152
-44.58,18841.7130460614
-44.57,18841.7410719076
-44.56,18841.7690977538
-44.55,18841.7971236
-44.54,18841.8251494462
-44.53,18841.8531752924
-44.52,18841.8812011386
-44.51,18841.9092269848
-44.5,18841.937252831
-44.49,18841.9650648253
-44.48,18841.9927960385
-44.47,18842.0205272518
-44.46,18842.048258465
-44.45,18842.0759896782
-44.44,18842.1037208914
-44.43,18842.1314521046
-44.42,18842.1591833178
-44.41,18842.186914531
-44.4,18842.2146050301
-44.39,18842.2420454912
-44.38,18842.2694859523
-44.37,18842.2969264133
-44.36,18842.3243668744
-44.35,18842.3518073355
-44.34,18842.3792477966
-44.33,18842.4066882576
-44.32,18842.4341287187
-44.31,18842.4615691798
-44.3,18842.4888506148
-44.29,18842.5160041474
-44.28,18842.54315768
-44.27,18842.5703112126
-44.26,18842.5974647452
-44.25,18842.6246182777
-44.24,18842.6517718103
-44.23,18842.6789253429
-44.22,18842.7060788755
-44.21,18842.7332324081
-44.2,18842.7601117157
-44.19,18842.7869820872
-44.18,18842.8138524587
-44.17,18842.8407228301
-44.16,18842.8675932016
-44.15,18842.8944635731
-44.14,18842.9213339446
-44.13,18842.948204316
-44.12,18842.9750746875
-44.11,18843.0018381286
-44.1,18843.0284290509
-44.09,18843.0550199733
-44.08,18843.0816108956
-44.07,18843.108201818
-44.06,18843.1347927404
-44.05,18843.1613836627
-44.04,18843.1879745851
-44.03,18843.2145655074
-44.02,18843.2411564298
-44.01,18843.2675275869
-44,18843.2938427176
-43.99,18843.3201578484
-43.98,18843.3464729791
-43.97,18843.3727881099
-43.96,18843.3991032406
-43.95,18843.4254183714
-43.94,18843.4517335021
-43.93,18843.4780486329
-43.92,18843.5043063162
-43.91,18843.5303492593
-43.9,18843.5563922023
-43.89,18843.5824351454
-43.88,18843.6084780885
-43.87,18843.6345210316
-43.86,18843.6605639747
-43.85,18843.6866069177
-43.84,18843.7126498608
-43.83,18843.7386928039
-43.82,18843.7645677783
-43.81,18843.7903420848
-43.8,18843.8161163914
-43.79,18843.841890698
-43.78,18843.8676650046
-43.77,18843.8934393112
-43.76,18843.9192136178
-43.75,18843.9449879243
-43.74,18843.9707622309
-43.73,18843.9965260727
-43.72,18844.022035242
-43.71,18844.0475444114
-43.7,18844.0730535808
-43.69,18844.0985627502
-43.68,18844.1240719196
-43.67,18844.1495810889
-43.66,18844.1750902583
-43.65,18844.2005994277
-43.64,18844.2261085971
-43.63,18844.2514990446
-43.62,18844.276746525
-43.61,18844.3019940055
-43.6,18844.3272414859
-43.59,18844.3524889663
-43.58,18844.3777364467
-43.57,18844.4029839271
-43.56,18844.4282314075
-43.55,18844.4534788879
-43.54,18844.4787263683
-43.53,18844.5037496829
-43.52,18844.5287388723
-43.51,18844.5537280618
-43.5,18844.5787172512
-43.49,18844.6037064406
-43.48,18844.62869563
-43.47,18844.6536848195
-43.46,18844.6786740089
-43.45,18844.7036631983
-43.44,18844.7285804719
-43.43,18844.7533147189
-43.42,18844.7780489659
-43.41,18844.8027832129
-43.4,18844.8275174599
-43.39,18844.8522517069
-43.38,18844.8769859539
-43.37,18844.9017202009
-43.36,18844.9264544479
-43.35,18844.9511886949
-43.34,18844.9757477252
-43.33,18845.0002303297
-43.32,18845.0247129342
-43.31,18845.0491955387
-43.3,18845.0736781432
-43.29,18845.0981607477
-43.28,18845.1226433522
-43.27,18845.1471259567
-43.26,18845.1716085612
-43.25,18845.196063719
-43.24,18845.2202979331
-43.23,18845.2445321471
-43.22,18845.2687663611
-43.21,18845.2930005751
-43.2,18845.3172347891
-43.19,18845.3414690032
-43.18,18845.3657032172
-43.17,18845.3899374312
-43.16,18845.4141716452
-43.15,18845.4382772095
-43.14,18845.462266238
-43.13,18845.4862552665
-43.12,18845.510244295
-43.11,18845.5342333235
-43.1,18845.558222352
-43.09,18845.5822113805
-43.08,18845.606200409
-43.07,18845.6301894374
-43.06,18845.6541784659
-43.05,18845.6779402531
-43.04,18845.7016872546
-43.03,18845.7254342562
-43.02,18845.7491812577
-43.01,18845.7729282593
-43,18845.7966752608
-42.99,18845.8204222623
-42.98,18845.8441692639
-42.97,18845.8679162654
-42.96,18845.8915789029
-42.95,18845.9150869905
-42.94,18845.938595078
-42.93,18845.9621031656
-42.92,18845.9856112531
-42.91,18846.0091193407
-42.9,18846.0326274282
-42.89,18846.0561355158
-42.88,18846.0796436033
-42.87,18846.1031516909
-42.86,18846.1264788091
-42.85,18846.1497510507
-42.84,18846.1730232924
-42.83,18846.196295534
-42.82,18846.2195677756
-42.81,18846.2428400173
-42.8,18846.2661122589
-42.79,18846.2893845006
-42.78,18846.3126567422
-42.77,18846.3358867206
-42.76,18846.3589261402
-42.75,18846.3819655598
-42.74,18846.4050049795
-42.73,18846.4280443991
-42.72,18846.4510838187
-42.71,18846.4741232384
-42.7,18846.497162658
-42.69,18846.5202020776
-42.68,18846.5432414972
-42.67,18846.5661439929
-42.66,18846.5889535709
-42.65,18846.611763149
-42.64,18846.634572727
-42.63,18846.657382305
-42.62,18846.680191883
-42.61,18846.7030014611
-42.6,18846.7258110391
-42.59,18846.7486206171
-42.58,18846.7714279403
-42.57,18846.7940106143
-42.56,18846.8165932884
-42.55,18846.8391759624
-42.54,18846.8617586365
-42.53,18846.8843413105
-42.52,18846.9069239846
-42.51,18846.9295066586
-42.5,18846.9520893326
-42.49,18846.9746720067
-42.48,18846.9971596691
-42.47,18847.0195183347
-42.46,18847.0418770002
-42.45,18847.0642356658
-42.44,18847.0865943314
-42.43,18847.1089529969
-42.42,18847.1313116625
-42.41,18847.1536703281
-42.4,18847.1760289937
-42.39,18847.1983876592
-42.38,18847.2205609203
-42.37,18847.2426984314
-42.36,18847.2648359426
-42.35,18847.2869734537
-42.34,18847.3091109649
-42.33,18847.3312484761
-42.32,18847.3533859872
-42.31,18847.3755234984
-42.3,18847.3976610095
-42.29,18847.4197433777
-42.28,18847.4416625477
-42.27,18847.4635817177
-42.26,18847.4855008877
-42.25,18847.5074200577
-42.24,18847.5293392277
-42.23,18847.5512583977
-42.22,18847.5731775677
-42.21,18847.5950967377
-42.2,18847.6170159077
-42.19,18847.6387913456
-42.18,18847.6604949475
-42.17,18847.6821985495
-42.16,18847.7039021515
-42.15,18847.7256057534
-42.14,18847.7473093554
-42.13,18847.7690129573
-42.12,18847.7907165593
-42.11,18847.8124201613
-42.1,18847.834106531
-42.09,18847.8555972985
-42.08,18847.877088066
-42.07,18847.8985788335
-42.06,18847.920069601
-42.05,18847.9415603685
-42.04,18847.963051136
-42.03,18847.9845419035
-42.02,18848.006032671
-42.01,18848.0275234386
-42,18848.0489101509
-41.99,18848.0701907786
-41.98,18848.0914714064
-41.97,18848.1127520341
-41.96,18848.1340326619
-41.95,18848.1553132896
-41.94,18848.1765939174
-41.93,18848.1978745451
-41.92,18848.2191551729
-41.91,18848.2404358006
-41.9,18848.2615277478
-41.89,18848.2826008921
-41.88,18848.3036740365
-41.87,18848.3247471809
-41.86,18848.3458203253
-41.85,18848.3668934697
-41.84,18848.3879666141
-41.83,18848.4090397585
-41.82,18848.4301129028
-41.81,18848.4511197566
-41.8,18848.4719880363
-41.79,18848.492856316
-41.78,18848.5137245958
-41.77,18848.5345928755
-41.76,18848.5554611552
-41.75,18848.576329435
-41.74,18848.5971977147
-41.73,18848.6180659944
-41.72,18848.6389342742
-41.71,18848.6596533118
-41.7,18848.6803193085
-41.69,18848.7009853052
-41.68,18848.7216513019
-41.67,18848.7423172986
-41.66,18848.7629832953
-41.65,18848.783649292
-41.64,18848.8043152886
-41.63,18848.8249812853
-41.62,18848.8456169231
-41.61,18848.8660831818
-41.6,18848.8865494406
-41.59,18848.9070156993
-41.58,18848.927481958
-41.57,18848.9479482168
-41.56,18848.9684144755
-41.55,18848.9888807342
-41.54,18849.009346993
-41.53,18849.0298132517
-41.52,18849.0501678396
-41.51,18849.0704368695
-41.5,18849.0907058995
-41.49,18849.1109749294
-41.48,18849.1312439593
-41.47,18849.1515129893
-41.46,18849.1717820192
-41.45,18849.1920510491
-41.44,18849.2123200791
-41.43,18849.232589109
-41.42,18849.2526672001
-41.41,18849.272741475
-41.4,18849.2928157498
-41.39,18849.3128900247
-41.38,18849.3329642996
-41.37,18849.3530385745
-41.36,18849.3731128494
-41.35,18849.3931871243
-41.34,18849.4132613992
-41.33,18849.433259784
-41.32,18849.4531417428
-41.31,18849.4730237015
-41.3,18849.4929056603
-41.29,18849.512787619
-41.28,18849.5326695778
-41.27,18849.5525515365
-41.26,18849.5724334953
-41.25,18849.5923154541
-41.24,18849.6121974128
-41.23,18849.631925768
-41.22,18849.6516178153
-41.21,18849.6713098625
-41.2,18849.6910019098
-41.19,18849.710693957
-41.18,18849.7303860043
-41.17,18849.7500780515
-41.16,18849.7697700988
-41.15,18849.7894621461
-41.14,18849.8091123676
-41.13,18849.8286168742
-41.12,18849.8481213808
-41.11,18849.8676258874
-41.1,18849.8871303941
-41.09,18849.9066349007
-41.08,18849.9261394073
-41.07,18849.9456439139
-41.06,18849.9651484205
-41.05,18849.9846529272
-41.04,18850.0040394173
-41.03,18850.0233587209
-41.02,18850.0426780245
-41.01,18850.0619973281
-41,18850.0813166317
-40.99,18850.1006359353
-40.98,18850.1199552389
-40.97,18850.1392745425
-40.96,18850.1585938461
-40.95,18850.1779037427
-40.94,18850.1970401482
-40.93,18850.2161765537
-40.92,18850.2353129592
-40.91,18850.2544493647
-40.9,18850.2735857702
-40.89,18850.2927221757
-40.88,18850.3118585812
-40.87,18850.3309949867
-40.86,18850.3501313922
-40.85,18850.3691836915
-40.84,18850.3881394716
-40.83,18850.4070952517
-40.82,18850.4260510318
-40.81,18850.4450068119
-40.8,18850.463962592
-40.79,18850.4829183721
-40.78,18850.5018741521
-40.77,18850.5208299322
-40.76,18850.5397857123
-40.75,18850.5585845418
-40.74,18850.5773619375
-40.73,18850.5961393331
-40.72,18850.6149167288
-40.71,18850.6336941245
-40.7,18850.6524715201
-40.69,18850.6712489158
-40.68,18850.6900263115
-40.67,18850.7088037071
-40.66,18850.7275292985
-40.65,18850.7461305195
-40.64,18850.7647317405
-40.63,18850.7833329615
-40.62,18850.8019341824
-40.61,18850.8205354034
-40.6,18850.8391366244
-40.59,18850.8577378454
-40.58,18850.8763390663
-40.57,18850.8949402873
-40.56,18850.9134182748
-40.55,18850.9318455001
-40.54,18850.9502727254
-40.53,18850.9686999506
-40.52,18850.9871271759
-40.51,18851.0055544012
-40.5,18851.0239816265
-40.49,18851.0424088518
-40.48,18851.0608360771
-40.47,18851.0792422577
-40.46,18851.0974976361
-40.45,18851.1157530144
-40.44,18851.1340083927
-40.43,18851.1522637711
-40.42,18851.1705191494
-40.41,18851.1887745278
-40.4,18851.2070299061
-40.39,18851.2252852844
-40.38,18851.2435406628
-40.37,18851.2617049536
-40.36,18851.2797906039
-40.35,18851.2978762542
-40.34,18851.3159619046
-40.33,18851.3340475549
-40.32,18851.3521332052
-40.31,18851.3702188555
-40.3,18851.3883045058
-40.29,18851.4063901561
-40.28,18851.4244758065
-40.27,18851.4424020539
-40.26,18851.4603200658
-40.25,18851.4782380776
-40.24,18851.4961560895
-40.23,18851.5140741014
-40.22,18851.5319921133
-40.21,18851.5499101251
-40.2,18851.567828137
-40.19,18851.5857461489
-40.18,18851.6036037118
-40.17,18851.6213561459
-40.16,18851.63910858
-40.15,18851.6568610142
-40.14,18851.6746134483
-40.13,18851.6923658824
-40.12,18851.7101183165
-40.11,18851.7278707506
-40.1,18851.7456231847
-40.09,18851.7633756188
-40.08,18851.7810006045
-40.07,18851.798589493
-40.06,18851.8161783816
-40.05,18851.8337672702
-40.04,18851.8513561588
